SNP,LD050_ID,PPI,DRUG,chromosome,piQTL_peak,piQTL_left,piQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description,cis_trans
649,LD050_152,ERV25_PIS1,Fluconazole,2,538990,530047,538990,0.567570224,3.711208148,0.047104192,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
649,LD050_152,FMP45_MEP1,Fluconazole,2,538990,530047,538990,0.610875152,3.800399289,0.039766727,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
649,LD050_152,FMP45_MID2,Fluconazole,2,538990,530047,538990,0.668971695,4.339208362,0.013384981,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
648,LD050_152,FMP45_MID2,noDrug,2,538868,530047,538990,0.550704624,3.752788253,0.043554605,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
648,LD050_152,PMC1_GTR2,noDrug,2,538868,530047,538990,0.666610162,4.034912235,0.024986278,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
649,LD050_152,RET2_EMP47,Fluconazole,2,538990,530047,538990,0.426566104,3.79383436,0.04025608,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
649,LD050_152,RET2_EMP70,Fluconazole,2,538990,530047,538990,0.428843453,3.748817405,0.043893853,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
648,LD050_152,SRO9_GIS2,noDrug,2,538868,530047,538990,0.496232036,4.21659295,0.017292859,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
649,LD050_152,TPO1_TCB2,Fluconazole,2,538990,530047,538990,0.811742581,5.4300283,0.001260547,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
648,LD050_152,TPO1_TPO2,Fluconazole,2,538868,530047,538990,0.657674079,4.000503066,0.026744153,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
648,LD050_152,TPO1_TPO2,noDrug,2,538868,530047,538990,0.670000755,3.773983747,0.041802625,YBR148W,YSW1,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",trans
7430,LD050_1536,GTR1_SLM4,Fluconazole,12,19930,19930,19933,1.247318988,3.762648856,0.042723399,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,HNM1_RBD2,Fluconazole,12,19930,19930,19933,1.541883204,5.388501285,0.001381261,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,MID2_PIN2,Fluconazole,12,19930,19930,19933,1.74573052,4.509427608,0.009316622,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,PLM2_HNM1,Trifluoperazine,12,19930,19930,19933,1.529672784,4.966147889,0.003478569,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,PLM2_SNA3,5-FC,12,19930,19930,19933,1.567672671,3.838362267,0.036891938,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,PLM2_SNA3,Fluconazole,12,19930,19930,19933,1.459028454,4.750036111,0.005557855,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,PLM2_SNA3,Trifluoperazine,12,19930,19930,19933,1.952766179,6.12631806,0.000271283,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,PLM2_SNA3,noDrug,12,19930,19930,19933,1.522702669,3.738364835,0.044777268,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,RET2_EMP47,Fluconazole,12,19930,19930,19933,1.023426817,3.68108944,0.049894903,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7430,LD050_1536,SRO9_DHH1,Fluconazole,12,19930,19930,19933,1.675032126,4.281558542,0.015121839,YLL061W,MMP1,"""High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p""",trans
7455,LD050_1537,ERG11_HYR1,5-FC,12,37884,20883,65441,-0.302214469,3.681841271,0.049830951,YLL051C,FRE6,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",trans
7481,LD050_1540,ERV25_RBD2,5-FC,12,82740,82740,84341,0.600730467,3.949766294,0.029614882,YLL029W,FRA1,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation""",trans
7484,LD050_1541,ERG11_TPO4,5-FC,12,87080,87080,87275,0.504837048,3.868110036,0.034802417,YLL027W_NFR/NDR,ISA1,fragile,trans
7484,LD050_1541,MID2_WSC2,Metformin,12,87080,87080,87275,0.512623694,3.737105372,0.044871987,YLL027W_NFR/NDR,ISA1,fragile,trans
657,LD050_155,ERG11_ORM2,Trifluoperazine,2,544962,542505,552681,0.461538959,3.762738467,0.042717412,YBR150C,TBS1,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",trans
653,LD050_155,ERV25_PIS1,5-FC,2,542505,542505,552681,0.591280227,3.931742482,0.030674902,YBR150C,TBS1,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",trans
654,LD050_155,FMP45_MID2,5-FC,2,544518,542505,552681,0.64105547,4.057548739,0.023902621,YBR151W_NFR/NDR,APD1,fragile,trans
654,LD050_155,FMP45_MID2,Trifluoperazine,2,544518,542505,552681,0.538845511,3.77029632,0.042103085,YBR151W_NFR/NDR,APD1,fragile,trans
654,LD050_155,FMP45_MID2,noDrug,2,544518,542505,552681,0.558067692,4.011636536,0.026177929,YBR151W_NFR/NDR,APD1,fragile,trans
658,LD050_155,HUG1_ADE17,Trifluoperazine,2,552681,542505,552681,0.595063452,3.77788113,0.041487663,YBR156C,SLI15,"""Subunit of the conserved chromosomal passenger complex (CPC); complex regulates kinetochore-microtubule attachments ; activation of the spindle tension checkpoint ; and mitotic spindle disassembly; other complex members are Ipl1p ; Bir1p ; and Nbl1p""",trans
653,LD050_155,MID2_TPO4,5-FC,2,542505,542505,552681,0.644005656,3.922912163,0.03123316,YBR150C,TBS1,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",trans
653,LD050_155,SRO9_DHH1,5-FC,2,542505,542505,552681,0.594255946,3.809747734,0.039064273,YBR150C,TBS1,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",trans
653,LD050_155,SRO9_GIS2,noDrug,2,542505,542505,552681,0.465185836,3.811450002,0.038940351,YBR150C,TBS1,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",trans
660,LD050_157,HUG1_ADE17,Trifluoperazine,2,553949,553949,558703,0.604966448,3.947216416,0.029766156,SUT020,,ncRNA_UNB,trans
667,LD050_159,ERG11_ERV25,noDrug,2,562919,562919,564751,0.948079372,4.222113266,0.017095284,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,ERV25_ORM2,5-FC,2,562919,562919,564751,0.967215494,3.697445572,0.0483793,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,HUG1_ALO1,Trifluoperazine,2,562919,562919,564751,1.258756181,4.400691882,0.011745049,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,HUG1_ALO1,noDrug,2,562919,562919,564751,1.462465774,3.994479343,0.027067257,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,HUG1_PGM2,5-FC,2,562919,562919,564751,1.479721548,3.79991467,0.039797753,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,HUG1_PGM2,noDrug,2,562919,562919,564751,1.560253988,4.309104,0.014260932,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,MID2_MAM33,Trifluoperazine,2,562919,562919,564751,1.454465778,4.333736426,0.013544099,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,MID2_MAM33,noDrug,2,562919,562919,564751,1.412260856,4.000654905,0.02673672,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,MID2_PIN2,5-FC,2,562919,562919,564751,1.143411731,3.737289363,0.044856536,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,PMC1_CTR2,Trifluoperazine,2,562919,562919,564751,1.373757852,4.368166153,0.012586585,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,PMC1_CTR2,noDrug,2,562919,562919,564751,1.358735493,3.81446583,0.038704845,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,PMC1_GTR2,noDrug,2,562919,562919,564751,1.3389086,3.799065433,0.039849532,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
667,LD050_159,SRO9_DHH1,5-FC,2,562919,562919,564751,1.223756363,3.69835668,0.048295951,YBR161W,CSH1,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog ; SUR1 ; that arose from the whole genome duplication""",trans
7936,LD050_1635,ERG11_HYR1,5-FC,12,547680,547680,547680,0.937062438,3.682718485,0.049743155,YLR197W,NOP56,"""Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects""",trans
7983,LD050_1652,HNM1_TPO2,Fluconazole,12,570923,568225,599143,0.580870267,3.689933696,0.049061973,YLR215C,CDC123,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",trans
8187,LD050_1697,TPO1_MID2,Metformin,12,837460,829553,843963,-0.357779211,3.796054002,0.04007503,YLR354C_NFR/NDR,TAL1,fragile,trans
8218,LD050_1701,ERV25_EMP47,5-FC,12,873682,873682,873682,0.698719939,3.765896303,0.042452812,YLR376C_NFR/NDR,PSY3,stable,trans
8367,LD050_1731,RET2_EMP47,Metformin,12,1019132,1019116,1019132,0.661368532,4.467068957,0.010186565,YLR441C_NFR/NDR,RPS1A,fragile,trans
8471,LD050_1760,ERG11_ERG5,noDrug,13,69500,66821,97472,-0.488889771,3.760030899,0.042958967,YML102W,CAC2,"""Subunit of chromatin assembly factor I (CAF-1) ; with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres ; mating type loci ; and rDNA; maintenance of kinetochore structure ; deactivation of the DNA damage checkpoint after DNA repair ; chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia""",trans
8515,LD050_1760,ERV25_ORM2,Trifluoperazine,13,92384,66821,97472,-0.504599364,3.780453936,0.041305282,YML088W,UFO1,"""F-box receptor protein; subunit of the Skp1-Cdc53-F-box receptor (SCF) E3 ubiquitin ligase complex; binds to phosphorylated Ho endonuclease ; allowing its ubiquitination by SCF and subsequent degradation""",trans
