iteration,overlap_pqtl,overlap_eqtl,overlap_both
6317,28,29,3
6318,23,21,6
6319,27,25,3
6320,23,31,6
6321,22,28,3
6322,19,24,5
6323,23,28,4
6324,20,21,5
6325,22,25,4
6326,25,22,3
6327,28,27,5
6328,22,22,3
6329,26,34,6
6330,25,34,4
6331,22,26,8
6332,22,17,2
6333,18,30,2
6334,23,32,6
6335,18,32,6
6336,23,25,6
6337,22,26,5
6338,27,28,5
6339,31,30,9
6340,32,30,12
6341,27,38,12
6342,24,30,8
6343,23,25,5
6344,28,26,9
6345,21,24,4
6346,23,29,6
6347,22,34,6
6348,25,34,6
6349,19,29,6
6350,23,24,6
6351,21,30,7
6352,22,25,6
6353,29,22,4
6354,24,25,8
6355,25,28,5
6356,29,26,7
6357,25,25,5
6358,23,29,8
6359,32,30,12
6360,24,29,4
6361,20,39,7
6362,24,36,9
6363,29,33,6
6364,23,22,6
6365,27,25,3
6366,27,31,8
6367,31,33,9
6368,24,28,8
6369,29,24,7
6370,22,27,6
6371,24,25,1
6372,23,28,4
6373,19,18,3
6374,27,19,3
6375,21,25,2
6376,24,28,4
6377,17,35,3
6378,22,25,5
6379,29,27,7
6380,24,32,7
6381,21,31,6
6382,23,22,4
6383,25,23,4
6384,28,32,10
6385,22,22,5
6386,17,21,5
6387,22,23,4
6388,25,27,3
6389,26,24,5
6390,26,25,6
6391,31,22,7
6392,22,30,7
6393,29,28,7
6394,25,25,5
6395,23,30,6
6396,28,30,7
6397,17,25,5
6398,26,26,4
6399,25,27,4
6400,28,23,6
6401,19,36,5
6402,29,29,10
6403,21,31,7
6404,31,36,8
6405,25,20,6
6406,21,32,6
6407,29,24,8
6408,32,25,9
6409,29,22,7
6410,17,34,4
6411,28,26,5
6412,28,32,7
6413,24,29,5
6414,26,28,3
6415,20,28,5
6416,28,27,7
6417,26,27,8
6418,29,26,5
6419,27,26,6
6420,24,29,7
6421,30,21,7
6422,33,23,5
6423,24,27,6
6424,21,17,2
6425,24,32,9
6426,25,21,4
6427,27,19,3
6428,23,25,2
6429,18,34,7
6430,17,29,5
6431,26,26,6
6432,11,30,1
6433,18,27,6
6434,23,22,6
6435,25,25,5
6436,28,25,8
6437,20,27,4
6438,24,39,7
6439,33,34,9
6440,21,29,8
6441,22,28,8
6442,21,19,4
6443,21,28,6
6444,21,25,6
6445,36,28,9
6446,31,32,7
6447,22,24,4
6448,25,28,5
6449,27,25,7
6450,21,29,5
6451,23,31,3
6452,16,23,5
6453,24,27,7
6454,25,31,6
6455,21,29,5
6456,27,25,4
6457,24,31,6
6458,30,23,7
6459,22,25,8
6460,23,26,5
6461,24,40,8
6462,26,28,8
6463,20,34,9
6464,28,26,10
6465,32,29,12
6466,20,35,3
6467,23,25,5
6468,15,24,2
6469,27,20,3
6470,25,31,8
6471,27,26,6
6472,25,27,4
6473,20,21,5
6474,32,20,6
6475,19,27,3
6476,24,28,6
6477,21,26,6
6478,29,28,5
6479,33,29,12
6480,12,33,2
6481,29,28,4
6482,28,25,4
6483,26,23,5
6484,20,31,5
6485,25,20,6
6486,26,28,7
6487,25,36,7
6488,27,25,8
6489,24,45,7
6490,15,19,5
6491,26,29,3
6492,29,22,5
6493,26,30,5
6494,28,30,4
6495,23,28,8
6496,15,15,2
6497,27,26,8
6498,30,29,7
6499,23,18,4
6500,23,28,4
6501,29,28,5
6502,19,36,5
6503,26,32,9
6504,24,24,7
6505,24,29,8
6506,25,33,4
6507,25,21,4
6508,19,16,3
6509,26,16,5
6510,30,28,9
6511,25,21,7
6512,26,28,6
6513,20,24,2
6514,29,31,7
6515,23,31,8
6516,26,25,6
6517,28,29,8
6518,22,27,11
6519,29,35,7
6520,24,26,4
6521,22,39,7
6522,25,29,7
6523,19,26,2
6524,28,30,9
6525,25,26,6
6526,22,29,2
6527,28,28,7
6528,22,30,6
6529,27,31,9
6530,22,22,4
6531,28,21,9
6532,26,29,9
6533,32,31,13
6534,27,22,3
6535,20,32,8
6536,28,28,5
6537,26,33,8
6538,18,27,3
6539,25,24,5
6540,18,38,5
6541,24,30,7
6542,22,17,4
6543,24,21,5
6544,22,16,1
6545,23,28,5
6546,24,22,4
6547,19,31,5
6548,19,32,7
6549,20,27,4
6550,34,22,7
6551,17,24,5
6552,28,23,5
6553,22,28,6
6554,23,31,5
6555,29,30,10
6556,23,31,7
6557,21,25,5
6558,22,18,3
6559,30,19,7
6560,19,32,7
6561,25,27,7
6562,21,30,8
6563,24,28,5
6564,25,28,7
6565,29,26,8
6566,31,32,11
6567,27,25,5
6568,27,28,8
6569,18,32,7
6570,26,33,7
6571,24,22,7
6572,28,23,5
6573,29,27,8
6574,30,33,10
6575,28,24,4
6576,25,33,7
6577,23,25,7
6578,29,28,7
6579,32,28,9
6580,28,34,7
6581,27,25,8
6582,31,33,8
6583,27,21,5
6584,23,26,3
6585,28,23,3
6586,23,25,7
6587,20,23,2
6588,20,26,8
6589,26,28,4
6590,25,31,6
6591,23,23,6
6592,25,20,5
6593,24,31,8
6594,33,33,10
6595,30,25,7
6596,23,32,5
6597,18,28,4
6598,18,36,3
6599,23,24,5
6600,26,27,8
6601,28,17,2
6602,19,21,2
6603,25,25,4
6604,19,25,3
6605,22,24,3
6606,26,26,6
6607,23,33,4
6608,27,30,8
6609,19,28,6
6610,19,24,2
6611,24,32,6
6612,16,30,5
6613,20,27,4
6614,26,23,5
6615,21,38,7
6616,28,34,9
6617,28,29,6
6618,33,30,10
6619,23,27,4
6620,24,30,3
6621,20,29,8
6622,23,22,4
6623,24,24,2
6624,28,27,10
6625,29,28,11
6626,20,21,2
6627,22,36,7
6628,19,26,3
6629,23,35,7
6630,24,24,5
6631,26,33,8
6632,35,28,8
6633,23,25,3
6634,23,25,5
6635,31,26,8
6636,18,28,3
6637,24,29,7
6638,18,24,2
6639,16,24,3
6640,21,24,3
6641,28,36,12
6642,16,31,5
6643,28,32,9
6644,24,28,4
6645,23,27,5
6646,26,32,7
6647,23,27,9
6648,16,27,3
6649,34,24,10
6650,25,26,4
6651,22,23,2
6652,26,37,9
6653,23,35,6
6654,27,29,7
6655,18,25,6
6656,30,27,10
6657,24,21,4
6658,21,27,4
6659,32,28,9
6660,27,25,5
6661,23,29,4
6662,24,25,8
6663,32,25,9
6664,17,26,3
6665,28,23,9
6666,16,24,3
6667,23,30,4
6668,23,25,7
6669,36,23,5
6670,20,19,1
6671,23,27,8
6672,33,30,6
6673,22,24,5
6674,23,32,11
6675,21,29,0
6676,28,22,7
6677,32,24,9
6678,28,25,8
6679,22,28,4
6680,22,31,5
6681,26,27,3
6682,31,35,7
6683,21,30,4
6684,20,29,5
6685,20,26,4
6686,22,27,5
6687,25,29,3
6688,28,24,4
6689,24,28,4
6690,23,31,7
6691,30,22,8
6692,26,31,6
6693,33,27,9
6694,21,27,6
6695,21,34,7
6696,26,30,2
6697,26,30,9
6698,31,32,9
6699,28,31,9
6700,24,29,9
6701,22,30,3
6702,29,27,11
6703,29,32,8
6704,33,32,7
6705,25,25,7
6706,23,27,7
6707,23,25,6
6708,25,20,5
6709,18,28,1
6710,24,24,4
6711,24,25,5
6712,28,26,6
6713,26,27,6
6714,25,26,7
6715,20,35,9
6716,20,30,10
6717,24,32,8
6718,22,37,3
6719,24,26,4
6720,23,39,6
6721,22,34,4
6722,31,21,6
6723,21,32,6
6724,16,27,4
6725,22,26,4
6726,21,34,9
6727,27,24,3
6728,25,32,6
6729,18,41,6
6730,25,30,9
6731,25,22,8
6732,19,25,5
6733,24,26,8
6734,22,26,4
6735,27,25,7
6736,23,25,4
6737,23,25,4
6738,15,33,3
6739,25,35,7
6740,26,27,6
6741,23,23,6
6742,15,28,1
6743,31,28,4
6744,28,30,7
6745,31,29,8
6746,26,31,9
6747,27,30,9
6748,25,27,4
6749,18,27,2
6750,27,29,10
6751,23,27,5
6752,23,30,7
6753,28,26,10
6754,23,24,6
6755,25,21,4
6756,22,24,4
6757,23,22,5
6758,27,28,4
6759,27,21,5
6760,35,33,11
6761,20,23,2
6762,22,28,6
6763,17,26,5
6764,38,23,8
6765,27,18,3
6766,28,28,8
6767,30,33,9
6768,14,23,3
6769,18,15,3
6770,24,24,6
6771,18,33,6
6772,25,23,4
6773,26,29,13
6774,20,28,9
6775,19,31,7
6776,24,30,9
6777,22,28,5
6778,27,26,8
6779,28,24,5
6780,23,26,6
6781,18,25,1
6782,32,21,6
6783,21,33,3
6784,23,33,3
6785,21,33,5
6786,27,23,7
6787,29,26,6
6788,28,31,6
6789,25,24,4
6790,21,28,5
6791,22,33,9
6792,23,29,6
6793,23,25,8
6794,25,30,6
6795,28,26,8
6796,34,28,13
6797,30,24,5
6798,29,31,13
6799,18,30,4
6800,21,26,3
6801,20,34,5
6802,26,25,4
6803,22,18,5
6804,18,30,7
6805,28,26,10
6806,18,23,4
6807,32,27,10
6808,25,22,5
6809,29,29,5
6810,33,32,10
6811,21,28,7
6812,34,21,5
6813,25,33,4
6814,27,27,4
6815,25,22,3
6816,34,29,10
6817,24,23,6
6818,25,23,5
6819,36,27,3
6820,26,28,8
6821,28,28,6
6822,25,18,4
6823,27,36,11
6824,29,31,10
6825,21,28,6
6826,31,25,10
6827,29,30,10
6828,24,22,2
6829,25,26,6
6830,21,29,6
6831,31,28,7
6832,25,25,6
6833,25,33,9
6834,26,27,8
6835,35,21,6
6836,17,33,5
6837,18,26,3
6838,20,23,7
6839,23,27,5
6840,17,34,6
6841,25,23,4
6842,29,27,9
6843,21,24,2
6844,24,31,5
6845,27,22,6
6846,26,41,6
6847,35,30,11
6848,27,33,8
6849,24,23,4
6850,15,25,3
6851,30,28,9
6852,26,22,6
6853,29,25,7
6854,24,26,7
6855,14,26,3
6856,27,24,4
6857,24,31,6
6858,19,29,6
6859,18,20,2
6860,22,27,6
6861,23,16,5
6862,26,28,7
6863,21,21,5
6864,26,19,3
6865,27,31,5
6866,21,28,4
6867,27,38,10
6868,24,28,4
6869,23,26,6
6870,23,33,7
6871,23,21,4
6872,28,34,12
6873,19,34,5
6874,33,24,11
6875,26,34,10
6876,33,25,7
6877,22,20,3
6878,27,29,4
6879,20,28,3
6880,21,26,5
6881,26,28,4
6882,22,26,5
6883,22,26,6
6884,22,29,4
6885,29,25,8
6886,26,21,3
6887,28,32,7
6888,20,24,4
6889,21,25,3
6890,20,23,3
6891,21,25,7
6892,25,37,10
6893,26,22,5
6894,17,26,4
6895,23,22,6
6896,28,35,8
6897,18,34,5
6898,24,22,3
6899,20,23,5
6900,25,20,4
6901,26,27,4
6902,25,32,6
6903,32,28,6
6904,29,26,7
6905,21,22,4
6906,21,31,5
6907,26,21,6
6908,28,34,3
6909,29,26,7
6910,22,32,7
6911,20,32,7
6912,26,29,7
6913,24,30,6
6914,20,23,3
6915,24,27,5
6916,26,32,4
6917,31,24,9
6918,20,27,3
6919,20,25,3
6920,23,27,6
6921,25,34,8
6922,21,30,7
6923,31,27,7
6924,21,20,4
6925,25,42,12
6926,26,33,5
6927,21,33,5
6928,27,34,10
6929,19,29,6
6930,27,28,5
6931,18,26,2
6932,29,31,8
6933,25,37,9
6934,35,19,8
6935,21,25,8
6936,15,25,6
6937,30,29,8
6938,22,31,3
6939,21,25,6
6940,27,34,9
6941,23,21,7
6942,25,21,5
6943,24,21,5
6944,23,28,2
6945,25,29,11
6946,20,27,8
6947,17,29,5
6948,22,15,3
6949,29,23,2
6950,25,28,7
6951,21,27,6
6952,31,28,7
6953,25,36,11
6954,31,28,7
6955,23,31,6
6956,23,23,1
6957,24,23,1
6958,30,29,5
6959,26,23,12
6960,20,29,6
6961,19,21,3
6962,31,19,4
6963,25,23,9
6964,25,28,6
6965,22,28,5
6966,22,25,4
6967,33,24,5
6968,23,33,10
6969,27,29,3
6970,19,30,5
6971,21,32,9
6972,32,23,10
6973,17,32,4
6974,23,31,9
6975,33,23,8
6976,19,22,8
6977,24,29,7
6978,20,29,2
6979,24,27,5
6980,25,25,8
6981,21,32,7
6982,20,26,5
6983,29,31,7
6984,26,26,6
6985,31,25,5
6986,27,30,9
6987,17,26,4
6988,22,26,6
6989,23,27,7
6990,18,34,4
6991,27,30,6
6992,19,32,4
6993,26,22,7
6994,27,28,8
6995,26,35,10
6996,19,25,4
6997,20,25,5
6998,26,40,9
6999,31,29,7
7000,23,19,4
7001,19,27,5
7002,22,25,5
7003,20,34,5
7004,15,27,4
7005,32,23,6
7006,25,33,11
7007,23,26,5
7008,23,20,6
7009,27,27,8
7010,35,26,9
7011,20,22,2
7012,33,28,8
7013,27,31,6
7014,21,25,7
7015,21,27,5
7016,18,25,6
7017,24,21,7
7018,22,29,3
7019,20,23,6
7020,19,21,3
7021,24,24,8
7022,26,29,6
7023,28,29,7
7024,26,20,4
7025,25,31,6
7026,32,29,8
7027,25,19,7
7028,19,28,6
7029,23,29,6
7030,34,26,8
7031,31,30,10
7032,28,20,7
7033,21,22,4
7034,21,26,6
7035,22,23,3
7036,19,22,3
7037,22,32,8
7038,27,27,5
7039,24,28,6
7040,21,31,6
7041,21,17,6
7042,31,22,5
7043,32,23,6
7044,22,32,7
7045,16,26,4
7046,22,26,6
7047,19,24,5
7048,19,25,7
7049,33,29,5
7050,31,24,6
7051,26,28,7
7052,18,24,5
7053,25,21,7
7054,20,26,7
7055,28,39,8
7056,27,20,4
7057,28,29,6
7058,22,33,7
7059,29,25,7
7060,24,24,5
7061,26,26,6
7062,22,23,2
7063,26,37,9
7064,21,25,5
7065,22,20,4
7066,26,16,3
7067,23,25,5
7068,24,32,6
7069,19,21,6
7070,25,27,3
7071,24,26,7
7072,27,23,8
7073,22,30,8
7074,21,35,8
7075,24,32,8
7076,26,26,3
7077,34,30,7
7078,29,22,3
7079,20,26,5
7080,18,26,6
7081,30,25,9
7082,22,32,5
7083,23,30,7
7084,34,28,9
7085,26,31,7
7086,26,23,7
7087,28,32,6
7088,26,20,4
7089,30,27,6
7090,24,32,8
7091,30,29,9
7092,20,26,6
7093,21,35,3
7094,34,33,8
7095,25,46,10
7096,26,29,8
7097,23,24,3
7098,23,25,5
7099,28,25,6
7100,27,17,5
7101,37,31,6
7102,21,34,5
7103,19,29,1
7104,18,24,3
7105,21,32,6
7106,27,30,6
7107,23,25,6
7108,24,24,6
7109,28,27,4
7110,24,31,10
7111,23,30,7
7112,25,31,8
7113,23,28,5
7114,28,29,9
7115,31,24,10
7116,21,25,4
7117,17,21,2
7118,20,31,3
7119,23,18,3
7120,27,27,6
7121,28,32,9
7122,33,25,8
7123,31,35,8
7124,27,27,5
7125,25,38,13
7126,22,25,5
7127,27,32,9
7128,26,27,9
7129,25,26,6
7130,36,30,11
7131,25,27,5
7132,22,19,4
7133,28,28,6
7134,27,24,8
7135,35,25,7
7136,20,30,9
7137,23,31,8
7138,26,26,7
7139,25,26,5
7140,27,33,12
7141,26,29,7
7142,28,28,9
7143,21,30,8
7144,21,25,4
7145,19,38,8
7146,26,31,5
7147,16,35,7
7148,31,37,11
7149,25,25,2
7150,24,24,3
7151,23,34,12
7152,27,29,7
7153,30,19,4
7154,25,24,5
7155,24,24,3
7156,25,27,4
7157,26,34,3
7158,26,24,6
7159,18,34,3
7160,25,27,6
7161,22,19,6
7162,20,25,5
7163,20,31,6
7164,26,28,8
7165,13,28,0
7166,24,26,5
7167,23,32,8
7168,20,25,6
7169,23,36,4
7170,21,34,6
7171,15,25,2
7172,25,32,8
7173,24,28,3
7174,19,25,7
7175,21,23,2
7176,24,28,6
7177,24,25,4
7178,29,24,7
7179,19,37,5
7180,29,27,6
7181,21,32,9
7182,22,22,1
7183,26,20,5
7184,22,31,4
7185,28,28,7
7186,19,36,5
7187,19,20,4
7188,24,26,6
7189,24,19,5
7190,24,21,8
7191,25,29,5
7192,23,31,5
7193,16,25,4
7194,21,26,3
7195,25,32,5
7196,21,34,4
7197,18,28,8
7198,24,27,5
7199,18,19,3
7200,20,27,6
7201,23,28,6
7202,23,28,11
7203,26,25,10
7204,22,30,6
7205,25,27,6
7206,23,29,4
7207,26,35,6
7208,27,26,12
7209,28,29,2
7210,27,24,7
7211,19,24,2
7212,22,27,5
7213,30,24,10
7214,24,30,8
7215,27,28,7
7216,19,25,3
7217,23,24,4
7218,26,33,5
7219,32,32,8
7220,21,33,8
7221,27,20,5
7222,25,33,5
7223,26,26,3
7224,25,32,5
7225,26,27,4
7226,24,27,7
7227,24,33,7
7228,20,27,5
7229,27,28,6
7230,27,22,5
7231,24,24,4
7232,25,26,1
7233,20,24,4
7234,23,30,6
7235,20,30,7
7236,27,26,8
7237,31,22,6
7238,19,21,4
7239,25,30,7
7240,20,30,5
7241,26,28,9
7242,27,26,7
7243,20,29,4
7244,23,22,3
7245,23,30,9
7246,20,35,8
7247,25,24,8
7248,22,28,8
7249,23,29,9
7250,26,29,7
7251,30,29,12
7252,22,24,5
7253,26,32,11
7254,20,26,3
7255,25,28,8
7256,20,26,5
7257,28,26,3
7258,24,27,6
7259,23,26,8
7260,24,25,6
7261,15,22,3
7262,22,29,7
7263,20,27,8
7264,23,28,4
7265,22,30,8
7266,25,23,7
7267,33,30,6
7268,20,24,6
7269,27,38,15
7270,15,24,2
7271,25,27,5
7272,27,29,6
7273,22,26,3
7274,29,22,7
7275,38,22,4
7276,26,27,7
7277,17,28,7
7278,28,28,9
7279,23,27,5
7280,26,36,7
7281,22,35,4
7282,20,26,4
7283,24,28,6
7284,23,26,4
7285,36,26,8
7286,20,24,4
7287,24,19,9
7288,21,25,3
7289,23,21,6
7290,28,26,4
7291,24,25,5
7292,36,25,12
7293,21,21,6
7294,30,25,6
7295,24,20,4
7296,23,26,6
7297,21,31,6
7298,26,19,3
7299,26,23,5
7300,29,19,3
7301,16,29,4
7302,30,31,7
7303,23,32,8
7304,26,27,6
7305,20,21,3
7306,20,23,4
7307,21,30,4
7308,29,32,9
7309,21,38,8
7310,27,22,4
7311,31,30,12
7312,25,32,6
7313,22,21,5
7314,25,29,8
7315,28,25,1
7316,25,31,5
7317,22,23,3
7318,26,22,7
7319,36,26,7
7320,23,22,6
7321,23,29,4
7322,32,26,9
7323,23,20,5
7324,19,23,3
7325,28,29,6
7326,29,21,9
7327,32,22,5
7328,24,26,6
7329,25,32,6
7330,26,27,8
7331,29,30,11
7332,26,25,5
7333,23,21,7
7334,30,25,8
7335,27,31,10
7336,20,28,9
7337,20,26,4
7338,25,30,5
7339,31,27,8
7340,20,33,8
7341,31,24,12
7342,29,31,3
7343,21,23,7
7344,24,23,7
7345,21,21,6
7346,23,29,6
7347,32,25,9
7348,24,27,11
7349,26,21,4
7350,25,32,5
7351,19,29,4
7352,28,30,8
7353,26,27,4
7354,23,29,7
7355,22,26,2
7356,27,25,9
7357,26,31,12
7358,29,21,5
7359,27,32,7
7360,20,28,7
7361,23,34,6
7362,31,28,7
7363,21,29,6
7364,25,26,8
7365,22,32,8
7366,25,27,5
7367,24,23,6
7368,15,29,5
7369,28,24,4
7370,30,23,9
7371,29,31,7
7372,26,37,10
7373,26,28,9
7374,27,20,6
7375,28,34,11
7376,24,28,6
7377,20,29,4
7378,25,27,7
7379,25,29,7
7380,26,29,6
7381,27,25,7
7382,20,22,3
7383,19,19,5
7384,21,40,8
7385,25,34,4
7386,27,27,7
7387,20,32,5
7388,31,21,2
7389,22,32,8
7390,27,30,8
7391,26,32,6
7392,29,36,7
7393,26,21,4
7394,30,36,14
7395,22,21,4
7396,20,27,9
7397,31,36,12
7398,26,23,4
7399,27,32,11
7400,29,15,2
7401,25,27,4
7402,25,31,8
7403,25,30,7
7404,32,21,8
7405,22,22,4
7406,23,30,7
7407,20,26,8
7408,21,27,3
7409,29,25,6
7410,22,37,8
7411,17,24,3
7412,25,30,4
7413,24,20,4
7414,21,24,4
7415,23,20,2
7416,25,28,5
7417,28,34,8
7418,24,31,5
7419,32,37,8
7420,20,27,4
7421,28,23,4
7422,33,30,16
7423,23,22,3
7424,29,28,10
7425,23,26,4
7426,24,24,3
7427,26,21,6
7428,24,26,6
7429,28,24,2
7430,33,29,13
7431,36,26,7
7432,22,23,3
7433,28,20,5
7434,31,23,5
7435,22,31,7
7436,21,23,2
7437,20,20,4
7438,27,21,6
7439,23,29,2
7440,26,26,7
7441,21,27,8
7442,23,30,8
7443,21,29,5
7444,28,22,3
7445,28,26,5
7446,24,32,6
7447,23,32,6
7448,22,24,6
7449,24,31,5
7450,20,30,7
7451,22,37,8
7452,25,25,7
7453,31,28,9
7454,29,26,6
7455,22,36,3
7456,29,33,10
7457,27,31,9
7458,21,35,6
7459,20,21,4
7460,23,23,3
7461,26,28,8
7462,27,27,5
7463,20,28,6
7464,29,31,6
7465,26,32,10
7466,18,29,5
7467,34,27,12
7468,25,22,5
7469,24,32,7
7470,17,28,4
7471,37,36,12
7472,25,30,7
7473,24,23,7
7474,28,30,9
7475,27,35,6
7476,32,26,6
7477,19,22,4
7478,20,28,5
7479,25,23,4
7480,20,33,5
7481,17,22,2
7482,22,33,7
7483,24,22,2
7484,24,21,3
7485,16,33,4
7486,24,24,4
7487,30,30,7
7488,28,24,8
7489,17,26,5
7490,22,31,5
7491,22,33,6
7492,25,18,5
7493,22,28,6
7494,21,25,3
7495,22,28,7
7496,22,31,6
7497,19,30,8
7498,27,24,8
7499,31,28,8
7500,28,29,5
7501,13,35,5
7502,25,28,6
7503,20,22,3
7504,14,32,4
7505,31,23,5
7506,22,26,6
7507,24,31,8
7508,23,30,5
7509,27,32,3
7510,25,33,5
7511,24,34,8
7512,24,26,4
7513,21,21,4
7514,24,41,8
7515,31,30,11
7516,17,21,5
7517,28,28,5
7518,20,30,5
7519,26,28,4
7520,31,30,10
7521,27,22,2
7522,26,29,7
7523,29,31,5
7524,18,33,4
7525,34,27,12
7526,25,27,6
7527,26,31,9
7528,30,28,5
7529,17,32,4
7530,27,29,8
7531,28,25,4
7532,15,22,6
7533,29,32,11
7534,16,36,5
7535,29,23,4
7536,23,26,5
7537,20,29,7
7538,24,36,8
7539,26,29,4
7540,19,30,6
7541,30,29,4
7542,24,30,7
7543,22,30,3
7544,27,35,13
7545,25,26,5
7546,23,29,6
7547,26,36,12
7548,21,35,4
7549,23,29,6
7550,26,28,8
7551,20,29,6
7552,22,31,6
7553,28,26,8
7554,24,29,9
7555,24,37,8
7556,21,33,2
7557,30,24,8
7558,25,30,7
7559,23,22,5
7560,29,32,5
7561,23,17,5
7562,24,23,4
7563,26,25,6
7564,25,29,2
7565,18,32,3
7566,30,28,6
7567,25,27,6
7568,24,29,4
7569,17,26,5
7570,25,25,5
7571,22,24,3
7572,32,35,11
7573,25,31,10
7574,19,29,3
7575,31,22,6
7576,21,15,3
7577,24,29,6
7578,27,27,8
7579,30,29,10
7580,30,32,7
7581,27,31,11
7582,29,30,7
7583,18,20,3
7584,25,28,6
7585,19,30,5
7586,27,30,9
7587,25,28,9
7588,27,27,3
7589,26,27,6
7590,29,22,4
7591,20,39,3
7592,20,30,4
7593,22,31,4
7594,22,19,4
7595,25,33,8
7596,18,17,0
7597,22,24,7
7598,27,30,6
7599,22,33,5
7600,25,22,2
7601,34,33,9
7602,29,32,11
7603,27,36,12
7604,24,30,8
7605,26,23,2
7606,32,33,7
7607,17,30,3
7608,19,20,4
7609,25,31,8
7610,25,27,9
7611,24,32,7
7612,22,19,3
7613,27,31,8
7614,28,33,6
7615,20,23,3
7616,20,24,3
7617,27,29,7
7618,30,27,7
7619,36,28,8
7620,26,26,4
7621,26,28,6
7622,14,29,4
7623,33,29,13
7624,26,33,8
7625,28,31,6
7626,23,30,7
7627,28,25,9
7628,28,28,9
7629,30,27,6
7630,26,28,10
7631,23,26,4
7632,27,35,6
7633,30,18,5
7634,24,23,5
7635,21,24,5
7636,16,30,6
7637,23,32,7
7638,21,22,4
7639,29,27,5
7640,20,23,3
7641,23,31,6
7642,30,27,7
7643,20,28,5
7644,28,32,8
7645,20,30,4
7646,20,29,3
7647,29,39,15
7648,31,31,7
7649,23,29,5
7650,28,28,8
7651,23,23,5
7652,28,32,10
7653,31,32,9
7654,30,25,7
7655,22,20,5
7656,25,20,5
7657,23,26,3
7658,26,35,11
7659,27,28,7
7660,18,30,7
7661,29,28,8
7662,19,28,7
7663,22,20,6
7664,33,31,8
7665,25,27,5
7666,25,19,3
7667,25,26,6
7668,29,25,8
7669,28,28,7
7670,25,34,4
7671,28,28,4
7672,24,34,3
7673,27,29,6
7674,22,27,8
7675,22,29,4
7676,24,29,5
7677,27,30,8
7678,27,20,6
7679,18,30,5
7680,28,28,9
7681,23,20,8
7682,26,28,7
7683,21,27,1
7684,25,22,4
7685,21,25,4
7686,20,28,8
7687,27,30,8
7688,24,31,5
7689,26,26,4
7690,28,29,5
7691,21,26,8
7692,24,22,3
7693,26,32,8
7694,26,34,7
7695,20,38,9
7696,28,33,8
7697,31,25,7
7698,26,25,8
7699,29,19,2
7700,31,35,14
7701,30,33,7
7702,18,29,7
7703,21,31,8
7704,24,30,7
7705,16,26,4
7706,16,28,5
7707,20,19,2
7708,26,26,6
7709,30,31,11
7710,25,31,7
7711,20,22,3
7712,23,45,9
7713,27,24,8
7714,22,21,3
7715,22,31,6
7716,24,37,9
7717,23,23,4
7718,32,29,7
7719,21,22,5
7720,24,27,8
7721,27,27,4
7722,25,20,6
7723,20,24,5
7724,25,26,5
7725,23,35,11
7726,21,34,4
7727,19,23,3
7728,25,21,7
7729,26,23,8
7730,23,25,2
7731,22,20,4
7732,32,25,7
7733,18,26,6
7734,24,19,4
7735,21,20,4
7736,33,29,10
7737,18,22,3
7738,19,27,8
7739,26,23,5
7740,33,28,11
7741,17,29,3
7742,20,31,6
7743,30,27,10
7744,16,23,2
7745,27,22,3
7746,26,20,7
7747,27,33,4
7748,31,22,7
7749,30,28,8
7750,31,26,6
7751,22,35,5
7752,26,26,6
7753,21,27,6
7754,22,31,4
7755,21,25,2
7756,30,29,6
7757,30,30,10
7758,28,21,7
7759,22,22,5
7760,27,25,6
7761,23,24,3
7762,20,29,6
7763,22,30,4
7764,23,29,7
7765,27,31,5
7766,23,23,6
7767,24,32,6
7768,21,38,6
7769,22,35,8
7770,25,27,8
7771,27,23,6
7772,27,25,2
7773,22,22,3
7774,31,32,8
7775,20,25,4
7776,19,23,3
7777,21,23,4
7778,25,26,4
7779,19,29,9
7780,20,30,4
7781,21,27,4
7782,26,24,6
7783,25,33,6
7784,16,24,5
7785,25,26,6
7786,26,23,3
7787,25,20,6
7788,28,20,6
7789,19,28,3
7790,30,27,9
7791,18,26,9
7792,22,31,6
7793,18,20,3
7794,19,30,5
7795,26,25,5
7796,20,30,3
7797,25,24,6
7798,28,21,3
7799,33,23,9
7800,30,36,10
7801,27,32,8
7802,16,32,8
7803,22,35,5
7804,21,34,7
7805,23,35,6
7806,35,27,6
7807,26,36,6
7808,31,25,6
7809,24,27,9
7810,26,27,6
7811,15,30,5
7812,28,25,9
7813,20,30,5
7814,25,40,8
7815,22,31,5
7816,19,25,4
7817,26,19,4
7818,34,27,8
7819,22,25,8
7820,27,35,11
7821,23,28,4
7822,23,29,5
7823,21,26,7
7824,23,31,5
7825,22,25,5
7826,16,26,5
7827,22,31,6
7828,18,23,6
7829,33,26,8
7830,31,35,11
7831,30,29,8
7832,23,32,8
7833,23,21,8
7834,22,25,3
7835,17,30,5
7836,21,33,10
7837,22,32,5
7838,28,20,2
7839,26,24,4
7840,25,27,5
7841,27,32,7
7842,21,27,4
7843,19,18,4
7844,23,38,10
7845,28,32,8
7846,21,27,6
7847,20,22,6
7848,21,26,5
7849,23,25,5
7850,29,28,8
7851,28,30,6
7852,17,20,4
7853,30,28,7
7854,26,28,6
7855,20,32,6
7856,27,29,8
7857,22,29,7
7858,23,28,5
7859,24,28,9
7860,29,26,11
7861,25,24,5
7862,25,29,6
7863,24,35,7
7864,24,31,4
7865,23,31,6
7866,27,23,2
7867,25,25,8
7868,22,32,6
