SNP,SNP_marker,exact_pQTL_overlap,exact_eQTL_overlap,exact_both_overlap,colocal_pQTL_overlap,colocal_eQTL_overlap,colocal_both_overlap,Is_actual_piQTL
606,chr2:481293,False,False,False,True,True,True,False
607,chr2:481312,False,False,False,True,True,True,False
608,chr2:483628,True,False,False,True,True,True,False
609,chr2:484021,False,False,False,True,True,True,False
610,chr2:484651,False,False,False,True,True,True,False
611,chr2:485249,False,False,False,True,True,True,False
612,chr2:485603,False,False,False,True,True,True,False
613,chr2:486033,False,False,False,True,True,True,False
614,chr2:486970,True,False,False,True,False,False,False
615,chr2:488757,True,False,False,True,True,True,False
616,chr2:490612,False,False,False,True,True,True,False
617,chr2:491316,False,False,False,True,True,True,False
618,chr2:495558,False,False,False,True,True,True,False
619,chr2:495559,False,True,False,True,True,True,False
620,chr2:498324,True,False,False,True,True,True,False
621,chr2:498889,False,False,False,True,True,True,False
622,chr2:499266,False,False,False,True,True,True,False
623,chr2:499294,False,False,False,True,True,True,False
624,chr2:499384,False,False,False,True,True,True,False
625,chr2:500276,True,False,False,True,True,True,False
626,chr2:500320,False,False,False,True,True,True,False
627,chr2:500677,False,False,False,True,True,True,False
628,chr2:501170,False,False,False,True,True,True,False
629,chr2:501746,True,False,False,True,True,True,False
630,chr2:505207,False,True,False,True,True,True,False
631,chr2:505430,False,False,False,False,False,False,False
632,chr2:507274,False,False,False,True,True,True,False
633,chr2:507491,True,False,False,True,True,True,False
634,chr2:510017,True,False,False,True,True,True,False
635,chr2:510140,True,False,False,True,True,True,False
636,chr2:517548,True,False,False,True,True,True,False
637,chr2:517869,True,True,True,True,True,True,False
638,chr2:518106,True,False,False,True,True,True,False
639,chr2:518133,True,False,False,True,True,True,False
640,chr2:518385,True,False,False,True,True,True,False
641,chr2:518844,True,False,False,True,True,True,False
642,chr2:523217,True,False,False,True,True,True,False
643,chr2:524731,True,False,False,True,True,True,False
644,chr2:528468,True,False,False,True,True,True,False
645,chr2:528729,True,False,False,True,False,False,False
646,chr2:530047,True,False,False,True,True,True,False
647,chr2:533672,True,False,False,True,True,True,False
648,chr2:538868,False,False,False,True,True,True,True
649,chr2:538990,True,False,False,True,True,True,True
650,chr2:541028,True,False,False,True,False,False,False
651,chr2:541047,True,False,False,True,False,False,False
652,chr2:541054,True,False,False,True,False,False,False
653,chr2:542505,True,False,False,True,True,True,True
654,chr2:544518,True,False,False,True,True,True,True
655,chr2:544904,False,False,False,True,True,True,False
656,chr2:544912,False,False,False,True,True,True,False
657,chr2:544962,False,False,False,True,True,True,True
658,chr2:552681,True,False,False,True,True,True,True
659,chr2:553512,True,False,False,True,False,False,False
660,chr2:553949,True,False,False,True,True,True,True
661,chr2:555320,False,False,False,True,True,True,False
662,chr2:555633,True,False,False,True,True,True,False
663,chr2:556553,True,False,False,True,True,True,False
664,chr2:557658,False,False,False,True,False,False,False
665,chr2:558703,False,False,False,True,False,False,False
666,chr2:559798,False,False,False,False,False,False,False
667,chr2:562919,False,False,False,False,True,False,True
668,chr2:564751,False,False,False,False,True,False,False
669,chr2:567265,False,False,False,False,False,False,False
670,chr2:567339,False,False,False,False,False,False,False
671,chr2:571328,True,False,False,True,False,False,False
672,chr2:571362,True,False,False,True,True,True,False
673,chr2:572291,False,False,False,True,True,True,False
674,chr2:572565,False,False,False,True,True,True,False
675,chr2:573554,False,False,False,True,True,True,False
676,chr2:573624,True,False,False,True,True,True,False
677,chr2:573743,False,False,False,False,False,False,False
678,chr2:573868,False,False,False,False,False,False,False
679,chr2:573983,False,False,False,False,False,False,False
680,chr2:574281,False,False,False,False,False,False,False
681,chr2:574592,False,False,False,False,False,False,False
682,chr2:574678,False,False,False,False,False,False,False
683,chr2:576030,False,False,False,False,False,False,False
684,chr2:577915,False,True,False,False,True,False,False
685,chr2:579042,False,False,False,False,True,False,False
687,chr2:582226,False,False,False,False,False,False,False
688,chr2:583485,True,True,True,True,True,True,False
689,chr2:591478,False,False,False,False,False,False,False
690,chr2:591631,False,False,False,False,False,False,False
691,chr2:592643,False,False,False,False,False,False,False
701,chr2:602542,False,False,False,True,True,True,False
702,chr2:604023,False,False,False,True,True,True,False
703,chr2:609784,False,False,False,True,True,True,False
704,chr2:610624,False,False,False,True,True,True,False
705,chr2:612133,False,False,False,False,False,False,False
706,chr2:616723,False,False,False,True,True,True,False
707,chr2:618646,False,False,False,True,True,True,False
708,chr2:618987,True,False,False,True,True,True,False
709,chr2:619593,False,False,False,True,True,True,False
710,chr2:620149,False,False,False,True,True,True,False
711,chr2:620925,False,False,False,True,True,True,False
712,chr2:622622,False,False,False,True,True,True,False
713,chr2:622847,False,False,False,True,True,True,False
714,chr2:622849,False,False,False,True,True,True,False
715,chr2:625090,False,False,False,True,True,True,False
716,chr2:625278,False,False,False,True,True,True,False
717,chr2:626092,False,False,False,True,True,True,False
718,chr2:628663,False,False,False,True,True,True,False
719,chr2:628692,False,False,False,True,True,True,False
720,chr2:630554,True,False,False,True,True,True,False
721,chr2:633052,False,False,False,True,True,True,False
722,chr2:633130,False,False,False,True,True,True,False
724,chr2:633308,False,False,False,True,True,True,False
725,chr2:633859,False,False,False,True,True,True,False
732,chr2:643488,True,False,False,True,False,False,False
733,chr2:644849,False,False,False,False,False,False,False
734,chr2:645476,False,False,False,False,True,False,False
735,chr2:646360,False,False,False,False,True,False,False
736,chr2:647193,False,False,False,False,True,False,False
737,chr2:647884,False,False,False,False,True,False,False
738,chr2:649511,False,False,False,False,True,False,False
739,chr2:650247,False,False,False,False,False,False,False
740,chr2:650257,False,False,False,False,False,False,False
741,chr2:650924,False,False,False,False,True,False,False
742,chr2:654520,False,False,False,False,True,False,False
743,chr2:657722,False,False,False,True,True,True,False
744,chr2:660189,False,False,False,True,True,True,False
745,chr2:662669,True,False,False,True,True,True,False
746,chr2:668152,False,False,False,False,True,False,False
747,chr2:671051,False,False,False,True,True,True,False
748,chr2:671554,False,False,False,True,True,True,False
749,chr2:672334,False,False,False,True,True,True,False
750,chr2:678375,False,True,False,True,True,True,False
751,chr2:679565,True,False,False,True,True,True,False
752,chr2:680493,False,False,False,True,True,True,False
753,chr2:681991,False,False,False,False,False,False,False
754,chr2:682076,False,False,False,False,True,False,False
755,chr2:682239,False,False,False,False,True,False,False
756,chr2:684840,False,False,False,False,False,False,False
757,chr2:687998,False,False,False,True,False,False,False
758,chr2:689964,False,False,False,True,False,False,False
759,chr2:690583,True,False,False,True,False,False,False
760,chr2:694474,True,False,False,True,True,True,False
761,chr2:695858,False,False,False,True,True,True,False
762,chr2:696541,False,False,False,True,True,True,False
763,chr2:697507,False,False,False,True,True,True,False
764,chr2:698030,True,False,False,True,True,True,False
765,chr2:698075,False,False,False,False,False,False,False
766,chr2:698080,False,False,False,False,False,False,False
767,chr2:699381,False,False,False,True,True,True,False
768,chr2:699384,False,True,False,True,True,True,False
769,chr2:699889,True,False,False,True,True,True,False
770,chr2:699929,False,False,False,True,True,True,False
771,chr2:701195,False,False,False,True,False,False,False
772,chr2:703873,False,False,False,False,False,False,False
773,chr2:704219,False,False,False,False,False,False,False
774,chr2:704358,False,False,False,False,False,False,False
775,chr2:704438,False,False,False,False,False,False,False
776,chr2:705106,False,True,False,False,True,False,False
777,chr2:705558,False,False,False,False,True,False,False
778,chr2:707207,False,False,False,False,True,False,False
779,chr2:707848,False,True,False,False,True,False,True
780,chr2:712159,False,False,False,False,True,False,False
781,chr2:712303,False,False,False,False,True,False,False
782,chr2:712456,False,False,False,False,True,False,False
783,chr2:712761,False,False,False,False,True,False,False
784,chr2:712783,True,False,False,True,False,False,False
785,chr2:712877,False,False,False,False,False,False,False
786,chr2:712962,False,False,False,False,False,False,False
787,chr2:714609,False,False,False,False,False,False,False
788,chr2:714775,False,False,False,False,False,False,False
789,chr2:717833,False,False,False,False,False,False,True
790,chr2:718117,False,False,False,False,False,False,False
791,chr2:718552,False,False,False,True,False,False,False
792,chr2:718598,False,False,False,True,False,False,True
793,chr2:718839,True,False,False,True,False,False,True
794,chr2:718965,False,False,False,True,False,False,False
795,chr2:719785,False,False,False,True,False,False,False
796,chr2:720641,False,False,False,True,False,False,False
797,chr2:722169,False,True,False,True,True,True,True
798,chr2:723281,True,True,True,True,True,True,True
799,chr2:723663,True,False,False,True,False,False,False
800,chr2:725477,False,False,False,True,True,True,False
801,chr2:725577,True,False,False,True,True,True,False
802,chr2:734490,False,False,False,True,True,True,False
803,chr2:734586,False,False,False,True,True,True,False
804,chr2:735866,False,False,False,False,True,False,False
805,chr2:737571,False,True,False,False,True,False,False
806,chr2:738469,False,False,False,False,True,False,False
807,chr2:738941,False,False,False,False,True,False,False
808,chr2:741443,False,False,False,False,True,False,False
809,chr2:741554,False,False,False,False,True,False,False
810,chr2:742609,False,False,False,False,True,False,False
811,chr2:742620,False,True,False,False,True,False,False
812,chr2:742623,False,False,False,False,True,False,False
813,chr2:742956,False,False,False,False,True,False,False
814,chr2:744118,False,False,False,False,True,False,False
815,chr2:744147,False,False,False,False,True,False,False
816,chr2:744252,False,False,False,False,True,False,False
817,chr2:744413,False,False,False,False,True,False,False
818,chr2:744417,False,False,False,False,True,False,False
819,chr2:744466,False,False,False,False,True,False,True
820,chr2:746573,False,False,False,False,True,False,False
821,chr2:747212,False,False,False,False,True,False,False
822,chr2:747926,False,False,False,False,False,False,False
823,chr2:749760,False,False,False,False,False,False,False
824,chr2:750067,False,False,False,False,True,False,False
825,chr2:751443,False,False,False,False,True,False,False
826,chr2:757162,True,False,False,True,False,False,False
827,chr2:758111,False,False,False,False,True,False,False
828,chr2:760471,False,True,False,False,True,False,False
829,chr2:762267,False,False,False,False,True,False,False
