SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
2312,RET2_SNA3,Metformin,BUD9,YGR041W,Chr4,979983,973283,1045331,979983,934187,1095230,0.408856395,4.161563855,0.01936767,3.467842655,,False,0,True,True,"""Protein involved in bud-site selection; mutant has increased aneuploidy tolerance; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the distal pole; BUD9 has a paralog ; BUD8 ; that arose from the whole genome duplication""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,ECL1,YGR146C,Chr4,979983,973283,1045331,979983,388440,1013385,0.408856395,4.161563855,0.01936767,3.353743373,,False,0,True,True,"""Protein of unknown function; mitochondrial-dependent role in the extension of chronological lifespan; overexpression increases oxygen consumption and respiratory activity while deletion results in reduced oxygen consumption under conditions of caloric restriction; induced by iron homeostasis transcription factor Aft2p; multicopy suppressor of temperature sensitive hsf1 mutant; induced by treatment with 8-methoxypsoralen and UVA irradiation""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,IME1,YJR094C,Chr4,979983,973283,1045331,979983,961189,998628,0.408856395,4.161563855,0.01936767,9.927132927,,False,0,True,True,"""Master regulator of meiosis that is active only during meiotic events; activates transcription of early meiotic genes through interaction with Ume6p; degraded by the 26S proteasome following phosphorylation by Ime2p; transcription is negatively regulated in cis by the IRT1 long noncoding antisense RNA""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,LAC1,YKL008C,Chr4,979983,973283,1045331,979983,959283,1004080,0.408856395,4.161563855,0.01936767,9.565949121,,False,0,True,True,"""Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine ; functionally equivalent to Lag1p; LAC1 has a paralog ; LAG1 ; that arose from the whole genome duplication""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,MIH1,YMR036C,Chr4,979983,973283,1045331,979983,426944,1008697,0.408856395,4.161563855,0.01936767,4.399239475,,False,0,True,True,"""Protein tyrosine phosphatase involved in cell cycle control and retrograde protein transport; regulates the phosphorylation state of Cdc28p; modulates phosphorylation of retromer component Vps26p; homolog of S. pombe cdc25""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,GAT2,YMR136W,Chr4,979983,973283,1045331,979983,969630,998628,0.408856395,4.161563855,0.01936767,12.38528008,,False,0,True,True,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,YOR343W-B,YOR343W-B,Chr4,979983,973283,1045331,979983,965626,996583,0.408856395,4.161563855,0.01936767,11.43648437,,False,0,True,True,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",XUT_4F-449,,ncRNA_UNB
2312,RET2_SNA3,Metformin,SUR2,YDR297W,Chr4,979983,973283,1045331,979983,33211,1004080,0.408856395,4.161563855,0.01936767,6.959821694,51726.0,False,0,True,True,"""Sphinganine C4-hydroxylase; catalyses the conversion of sphinganine to phytosphingosine in sphingolipid biosyntheis""",XUT_4F-449,,ncRNA_UNB
4275,SSH1_ERG11,Fluconazole,AAP1,YHR047C,Chr7,458896,454664,458995,458896,446205,512135,0.601333678,4.078586515,0.022919641,3.956961495,,False,0,True,True,"""Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog ; APE2 ; that arose from the whole genome duplication""",YGL019W,CKB1,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
4275,SSH1_ERG11,Fluconazole,YGK3,YOL128C,Chr7,458896,454664,458995,458896,451921,462196,0.601333678,4.078586515,0.022919641,5.45424679,,False,0,True,True,"""Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p ; Rim11p ; Mrk1p ; Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog ; MCK1 ; that arose from the whole genome duplication""",YGL019W,CKB1,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
4275,SSH1_ERG11,Fluconazole,GSC2,YGR032W,Chr7,458896,454664,458995,458896,453554,480612,0.601333678,4.078586515,0.022919641,4.582593485,68754.0,False,0,True,True,"""Catalytic subunit of 1,3-beta-glucan synthase; involved in formation of the inner layer of the spore wall; activity positively regulated by Rho1p and negatively by Smk1p; GSC2 has a paralog ; FKS1 ; that arose from the whole genome duplication""",YGL019W,CKB1,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
4275,SSH1_ERG11,Fluconazole,SPS100,YHR139C,Chr7,458896,454664,458995,458896,449133,576468,0.601333678,4.078586515,0.022919641,4.720142746,,False,0,True,True,"""Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall; expression also induced in cells treated with the mycotoxin patulin; SPS100 has a paralog ; YGP1 ; that arose from the whole genome duplication""",YGL019W,CKB1,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
4275,SSH1_ERG11,Fluconazole,CLB1,YGR108W,Chr7,458896,454664,458995,458896,125810,474600,0.601333678,4.078586515,0.022919641,5.72159766,228035.0,False,0,True,True,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",YGL019W,CKB1,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases"""
4282,SSH1_ERG11,Fluconazole,GRS1,YBR121C,Chr7,462915,460296,467497,462915,451937,482980,0.723393233,5.383997766,0.00139528,4.33817162,,False,0,True,True,"""Cytoplasmic and mitochondrial glycyl-tRNA synthase; ligates glycine to the cognate anticodon-bearing tRNA; transcription termination factor that may interact with the 3'-end of pre-mRNA to promote 3'-end formation; GRS1 has a paralog ; GRS2 ; that arose from the whole genome duplication; human homolog GARS implicated in Charcot-Marie-Tooth disease ; can complement yeast null mutant""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,CKB1,YGL019W,Chr7,462915,460296,467497,462915,456426,472019,0.723393233,5.383997766,0.00139528,9.458502272,0.0,True,0,True,True,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,YGR035C,YGR035C,Chr7,462915,460296,467497,462915,462915,575955,0.723393233,5.383997766,0.00139528,25.39705607,0.0,True,0,True,True,"""Putative protein of unknown function ; potential Cdc28p substrate; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; YGR035C has a paralog ; YLR346C ; that arose from the whole genome duplication""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,EST3,YIL009C-A,Chr7,462915,460296,467497,462915,431116,799244,0.723393233,5.383997766,0.00139528,3.002265864,,False,0,True,True,"""Component of the telomerase holoenzyme; involved in telomere replication; synthesis of the full-length protein results from a programmed +1 ribosomal frameshift""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,NAT3,YPR131C,Chr7,462915,460296,467497,462915,43308,579120,0.723393233,5.383997766,0.00139528,3.398091226,,False,0,True,True,"""Catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes acetylation of the amino-terminal methionine residues of all proteins beginning with Met-Asp or Met-Glu and of some proteins beginning with Met-Asn or Met-Met""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,IPT1,YDR072C,Chr7,462915,460296,467497,462915,451921,494636,0.723393233,5.383997766,0.00139528,6.969330091,,False,0,True,True,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,GPA2,YER020W,Chr7,462915,460296,467497,462915,453554,580178,0.723393233,5.383997766,0.00139528,4.481674148,,False,0,True,True,"""Nucleotide binding alpha subunit of the heterotrimeric G protein; interacts with the receptor Gpr1p ; has signaling role in response to nutrients; required for the recruitment of Ras-GTP at the plasma membrane and in the nucleus""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4282,SSH1_ERG11,Fluconazole,TUB1,YML085C,Chr7,462915,460296,467497,462915,451937,579120,0.723393233,5.383997766,0.00139528,4.451587907,,False,0,True,True,"""Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer ; which polymerizes to form microtubules; relative distribution to nuclear foci increases upon DNA replication stress; TUB1 has a paralog ; TUB3 ; that arose from the whole genome duplication""",YGL016W,KAP122,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"""
4545,MID2_TPO2,Metformin,SYN8,YAL014C,Chr7,779852,776465,784494,779852,61936,936413,-0.459654607,4.541697043,0.008696408,3.01660327,,False,0,True,True,"""Endosomal SNARE related to mammalian syntaxin 8""",YGR144W,THI4,"""Thiazole synthase; abundant protein involved in the formation of the thiazole moiety of thiamine during thiamine biosynthesis; acts more as a co-substrate rather than an enzyme by providing the sulphur source for thiazole formation; undergoes a single turnover only; required for mitochondrial genome stability in response to DNA damaging agents"""
4852,ERG11_ORM2,Fluconazole,RKM1,YPL208W,Chr8,24772,13662,35378,24772,13065,447682,0.498385309,4.129762523,0.020665551,3.518464591,,False,0,True,True,"""SET-domain lysine-N-methyltransferase; catalyzes the formation of dimethyllysine residues on the large ribosomal subunit proteins L23 (Rpl23Ap and Rpl23Bp) and monomethyllysine residues on L18 (Rps18Ap and Rps18Bp)""",YHL038C,CBP2,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene"""
5792,ALO1_HYR1,5-FC,AGE2,YIL044C,Chr9,270121,270121,270121,270121,269349,275192,-0.535033186,3.841353535,0.036676147,16.30883692,0.0,True,0,True,True,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",YIL046W,MET30,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p"""
5792,ALO1_HYR1,5-FC,LSM1,YJL124C,Chr9,270121,270121,270121,270121,267764,291930,-0.535033186,3.841353535,0.036676147,3.508513435,,False,0,True,True,"""Lsm (Like Sm) protein; forms heteroheptameric complex (with Lsm2p ; Lsm3p ; Lsm4p ; Lsm5p ; Lsm6p ; and Lsm7p) involved in degradation of cytoplasmic mRNAs; also enters the nucleus and positively regulates transcription initiation; unlike most Sm-like proteins ; Lsm1p requires both its SM-domain and C-terminal domain for RNA-binding; binds to mRNAs under glucose starvation ; most often in the 3' UTR; forms cytoplasmic foci upon DNA replication stress""",YIL046W,MET30,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p"""
5792,ALO1_HYR1,5-FC,YJL107C,YJL107C,Chr9,270121,270121,270121,270121,242419,291930,-0.535033186,3.841353535,0.036676147,5.437029676,,False,0,True,True,"""Putative protein of unknown function; expression is induced by activation of the HOG1 mitogen-activated signaling pathway and this induction is Hog1p/Pbs2p dependent; YJL107C and adjacent ORF ; YJL108C are merged in related fungi""",YIL046W,MET30,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p"""
