,Uniprot_InteractorA,Uniprot_InteractorB,Confidence.value.s.,InteractorA,InteractorB
24274,uniprotkb:P26570,uniprotkb:P19454,intact-miscore:0.37,YML016C,YOR061W
24275,uniprotkb:Q03640,uniprotkb:P53278,intact-miscore:0.37,YML072C,YGR130C
24281,uniprotkb:Q02785,uniprotkb:P19454,intact-miscore:0.37,YPL058C,YOR061W
24284,uniprotkb:P53049,uniprotkb:P53278,intact-miscore:0.37,YGR281W,YGR130C
24302,uniprotkb:P26570,uniprotkb:P53278,intact-miscore:0.37,YML016C,YGR130C
24307,uniprotkb:P38234,uniprotkb:P19454,intact-miscore:0.37,YBR052C,YOR061W
24312,uniprotkb:P53832,uniprotkb:P53278,intact-miscore:0.37,YNL283C,YGR130C
24317,uniprotkb:P19807,uniprotkb:P19454,intact-miscore:0.37,YGL077C,YOR061W
24319,uniprotkb:P36027,uniprotkb:P15790,intact-miscore:0.37,YLR332W,YIL035C
24324,uniprotkb:P38234,uniprotkb:P53278,intact-miscore:0.37,YBR052C,YGR130C
24326,uniprotkb:P32582,uniprotkb:P53278,intact-miscore:0.37,YGR155W,YGR130C
24332,uniprotkb:P53390,uniprotkb:P53278,intact-miscore:0.37,YPR138C,YGR130C
24339,uniprotkb:P36027,uniprotkb:P19454,intact-miscore:0.37,YLR332W,YOR061W
24359,uniprotkb:P53139,uniprotkb:P53278,intact-miscore:0.37,YGL108C,YGR130C
24363,uniprotkb:P53278,uniprotkb:Q08967,intact-miscore:0.37,YGR130C,YPL221W
24364,uniprotkb:P36027,uniprotkb:Q12443,intact-miscore:0.37,YLR332W,YDL204W
24369,uniprotkb:P35735,uniprotkb:Q02201,intact-miscore:0.37,YKL051W,YKR003W
24370,uniprotkb:P53283,uniprotkb:Q08967,intact-miscore:0.37,YGR138C,YPL221W
24381,uniprotkb:Q12329,uniprotkb:Q12443,intact-miscore:0.37,YDR171W,YDL204W
24385,uniprotkb:P36027,uniprotkb:P14359,intact-miscore:0.37,YLR332W,YJL151C
24393,uniprotkb:Q03640,uniprotkb:Q02201,intact-miscore:0.37,YML072C,YKR003W
24394,uniprotkb:Q12057,uniprotkb:P38310,intact-miscore:0.37,YOR104W,YBR207W
24395,uniprotkb:P38756,uniprotkb:P32582,intact-miscore:0.37,YHR003C,YGR155W
24397,uniprotkb:P26570,uniprotkb:Q02201,intact-miscore:0.37,YML016C,YKR003W
24399,uniprotkb:P26570,uniprotkb:Q12443,intact-miscore:0.37,YML016C,YDL204W
24404,uniprotkb:P53049,uniprotkb:Q02201,intact-miscore:0.37,YGR281W,YKR003W
24405,uniprotkb:Q12256,uniprotkb:Q02201,intact-miscore:0.55,YOR273C,YKR003W
24410,uniprotkb:Q04410,uniprotkb:P14359,intact-miscore:0.37,YDR517W,YJL151C
24411,uniprotkb:P36027,uniprotkb:P38310,intact-miscore:0.37,YLR332W,YBR207W
24418,uniprotkb:P19807,uniprotkb:P38310,intact-miscore:0.37,YGL077C,YBR207W
24436,uniprotkb:P30605,uniprotkb:P38310,intact-miscore:0.37,YDR497C,YBR207W
24440,uniprotkb:P53278,uniprotkb:Q12443,intact-miscore:0.37,YGR130C,YDL204W
24450,uniprotkb:Q08967,uniprotkb:P38310,intact-miscore:0.37,YPL221W,YBR207W
24466,uniprotkb:Q03640,uniprotkb:Q12443,intact-miscore:0.37,YML072C,YDL204W
24467,uniprotkb:P54861,uniprotkb:Q12443,intact-miscore:0.37,YLL001W,YDL204W
24469,uniprotkb:P32582,uniprotkb:Q12443,intact-miscore:0.37,YGR155W,YDL204W
24474,uniprotkb:Q06689,uniprotkb:Q08967,intact-miscore:0.37,YLR413W,YPL221W
24493,uniprotkb:P36027,uniprotkb:P17898,intact-miscore:0.37,YLR332W,YNL130C
24506,uniprotkb:P53390,uniprotkb:Q02201,intact-miscore:0.37,YPR138C,YKR003W
24508,uniprotkb:P53283,uniprotkb:Q02201,intact-miscore:0.37,YGR138C,YKR003W
24541,uniprotkb:Q04410,uniprotkb:Q04410,intact-miscore:0.40,YDR517W,YDR517W
24543,uniprotkb:P15303,uniprotkb:Q04410,intact-miscore:0.78,YPR181C,YDR517W
24546,uniprotkb:P40073,uniprotkb:P40073,intact-miscore:0.37,YER118C,YER118C
24591,uniprotkb:P15790,uniprotkb:P15790,author score:0.63|intact-miscore:0.57,YIL035C,YIL035C
24794,uniprotkb:P19454,uniprotkb:P15790,author score:1|intact-miscore:0.91,YOR061W,YIL035C
24899,uniprotkb:Q99257,uniprotkb:Q12159,intact-miscore:0.59,YPL169C,YDR381W
24906,uniprotkb:P00925,uniprotkb:P21269,intact-miscore:0.56,YHR174W,YER168C
24949,uniprotkb:P39007,uniprotkb:P39007,intact-miscore:0.40,YGL022W,YGL022W
25147,uniprotkb:P50874,uniprotkb:P54791,intact-miscore:0.79,YNL261W,YPR162C
25148,uniprotkb:P54790,uniprotkb:P32833,intact-miscore:0.76,YLL004W,YBR060C
25303,uniprotkb:P54861,uniprotkb:P54861,intact-miscore:0.70,YLL001W,YLL001W
25336,uniprotkb:P40482,uniprotkb:P15303,intact-miscore:0.78,YIL109C,YPR181C
25391,uniprotkb:P42935,uniprotkb:P42935,intact-miscore:0.40,YGR200C,YGR200C
25405,uniprotkb:P32833,uniprotkb:P38826,intact-miscore:0.77,YBR060C,YHR118C
25406,uniprotkb:P54784,uniprotkb:P38826,intact-miscore:0.74,YML065W,YHR118C
25504,uniprotkb:Q12449,uniprotkb:P02829,intact-miscore:0.96,YDR214W,YPL240C
25540,uniprotkb:P09119,uniprotkb:P54784,intact-miscore:0.65,YJL194W,YML065W
25541,uniprotkb:P09119,uniprotkb:P32833,intact-miscore:0.65,YJL194W,YBR060C
25542,uniprotkb:P09119,uniprotkb:P54790,intact-miscore:0.65,YJL194W,YLL004W
25543,uniprotkb:P09119,uniprotkb:P54791,intact-miscore:0.65,YJL194W,YPR162C
25544,uniprotkb:P09119,uniprotkb:P50874,intact-miscore:0.65,YJL194W,YNL261W
25545,uniprotkb:P09119,uniprotkb:P38826,intact-miscore:0.65,YJL194W,YHR118C
25686,uniprotkb:P49687,uniprotkb:P53011,intact-miscore:0.81,YGL092W,YGL100W
25687,uniprotkb:P35729,uniprotkb:P52891,intact-miscore:0.91,YKL057C,YDL116W
25688,uniprotkb:P35729,uniprotkb:P53011,intact-miscore:0.91,YKL057C,YGL100W
25689,uniprotkb:P35729,uniprotkb:P46673,intact-miscore:0.95,YKL057C,YJR042W
25690,uniprotkb:P49687,uniprotkb:P46673,intact-miscore:0.92,YGL092W,YJR042W
25691,uniprotkb:P35729,uniprotkb:P49687,intact-miscore:0.95,YKL057C,YGL092W
25692,uniprotkb:P35729,uniprotkb:Q04491,intact-miscore:0.88,YKL057C,YLR208W
25693,uniprotkb:P49687,uniprotkb:Q04491,intact-miscore:0.97,YGL092W,YLR208W
25705,uniprotkb:P09733,uniprotkb:P42935,intact-miscore:0.40,YML085C,YGR200C
25823,uniprotkb:P06786,uniprotkb:P06786,intact-miscore:0.83,YNL088W,YNL088W
25916,uniprotkb:P07257,uniprotkb:P07256,ist:11|core:true|intact-miscore:0.73,YPR191W,YBL045C
25951,uniprotkb:P38080,uniprotkb:P38080,ist:4|core:true|intact-miscore:0.37,YBR059C,YBR059C
26019,uniprotkb:P20486,uniprotkb:P00546,ist:2|core:false|intact-miscore:0.84,YBR135W,YBR160W
26052,uniprotkb:Q06410,uniprotkb:P38316,ist:3|core:true|intact-miscore:0.55,YLR423C,YBR217W
26115,uniprotkb:P25344,uniprotkb:P38080,ist:1|core:false|intact-miscore:0.37,YCL032W,YBR059C
26116,uniprotkb:P23561,uniprotkb:P25344,ist:25|core:true|intact-miscore:0.85,YLR362W,YCL032W
26117,uniprotkb:Q06410,uniprotkb:P25344,ist:19|core:true|intact-miscore:0.37,YLR423C,YCL032W
26118,uniprotkb:O13582,uniprotkb:P25344,ist:1|core:false|intact-miscore:0.37,YPR076W,YCL032W
26224,uniprotkb:P49687,uniprotkb:P52891,ist:2|core:false|intact-miscore:0.95,YGL092W,YDL116W
26344,uniprotkb:Q06410,uniprotkb:Q07732,ist:34|core:true|intact-miscore:0.55,YLR423C,YDL239C
26482,uniprotkb:P38829,uniprotkb:Q05583,ist:8|core:true|intact-miscore:0.77,YHR122W,YDR267C
26675,uniprotkb:P04147,uniprotkb:Q99257,intact-miscore:0.40,YER165W,YPL169C
26815,uniprotkb:P09733,uniprotkb:P02557,intact-miscore:0.36,YML085C,YFL037W
26914,uniprotkb:Q08234,uniprotkb:P00925,intact-miscore:0.37,YOL075C,YHR174W
26932,uniprotkb:Q08234,uniprotkb:P33302,intact-miscore:0.49,YOL075C,YOR153W
26940,uniprotkb:Q08409,uniprotkb:P40474,intact-miscore:0.37,YOR011W,YIL121W
26941,uniprotkb:Q08409,uniprotkb:P38695,intact-miscore:0.49,YOR011W,YHR096C
26944,uniprotkb:Q08409,uniprotkb:P30605,intact-miscore:0.37,YOR011W,YDR497C
26948,uniprotkb:Q08409,uniprotkb:P08525,intact-miscore:0.37,YOR011W,YJL166W
26952,uniprotkb:Q08409,uniprotkb:P39520,intact-miscore:0.37,YOR011W,YLR223C
26961,uniprotkb:Q02785,uniprotkb:P33302,intact-miscore:0.62,YPL058C,YOR153W
26970,uniprotkb:Q02785,uniprotkb:P02557,intact-miscore:0.55,YPL058C,YFL037W
27004,uniprotkb:P41909,uniprotkb:P16474,intact-miscore:0.37,YPL147W,YJL034W
27006,uniprotkb:P41909,uniprotkb:P14540,intact-miscore:0.37,YPL147W,YKL060C
27007,uniprotkb:P41909,uniprotkb:P00925,intact-miscore:0.37,YPL147W,YHR174W
27018,uniprotkb:P41909,uniprotkb:P0CS90,intact-miscore:0.37,YPL147W,YJR045C
27021,uniprotkb:P41909,uniprotkb:P02994,intact-miscore:0.37,YPL147W,YBR118W
27029,uniprotkb:P34230,uniprotkb:P46672,intact-miscore:0.37,YKL188C,YGL105W
27034,uniprotkb:P34230,uniprotkb:P32582,intact-miscore:0.37,YKL188C,YGR155W
27037,uniprotkb:P34230,uniprotkb:P00925,intact-miscore:0.37,YKL188C,YHR174W
27038,uniprotkb:P34230,uniprotkb:P14540,intact-miscore:0.37,YKL188C,YKL060C
27042,uniprotkb:P34230,uniprotkb:P46655,intact-miscore:0.37,YKL188C,YGL245W
27048,uniprotkb:P34230,uniprotkb:P04147,intact-miscore:0.37,YKL188C,YER165W
27066,uniprotkb:P34230,uniprotkb:P34167,intact-miscore:0.37,YKL188C,YPR163C
27067,uniprotkb:P34230,uniprotkb:P10081,intact-miscore:0.37,YKL188C,YJL138C
27068,uniprotkb:P34230,uniprotkb:P02994,intact-miscore:0.37,YKL188C,YBR118W
27086,uniprotkb:P39109,uniprotkb:P14540,intact-miscore:0.37,YDR135C,YKL060C
27089,uniprotkb:P39109,uniprotkb:P04147,intact-miscore:0.37,YDR135C,YER165W
27098,uniprotkb:P32568,uniprotkb:P33302,intact-miscore:0.62,YDR011W,YOR153W
27100,uniprotkb:P39109,uniprotkb:P46672,intact-miscore:0.37,YDR135C,YGL105W
27108,uniprotkb:P39109,uniprotkb:P34167,intact-miscore:0.37,YDR135C,YPR163C
27209,uniprotkb:Q02201,uniprotkb:P38755,intact-miscore:0.55,YKR003W,YHR001W
27213,uniprotkb:P40088,uniprotkb:P38310,intact-miscore:0.37,YER145C,YBR207W
27251,uniprotkb:Q06451,uniprotkb:P53283,intact-miscore:0.55,YPR156C,YGR138C
27286,uniprotkb:P38310,uniprotkb:P38310,intact-miscore:0.55,YBR207W,YBR207W
27295,uniprotkb:Q12449,uniprotkb:Q12449,intact-miscore:0.37,YDR214W,YDR214W
27310,uniprotkb:P53278,uniprotkb:P53278,intact-miscore:0.37,YGR130C,YGR130C
27320,uniprotkb:P09435,uniprotkb:P09435,intact-miscore:0.37,YBL075C,YBL075C
27333,uniprotkb:P30605,uniprotkb:P30605,intact-miscore:0.55,YDR497C,YDR497C
27341,uniprotkb:P43603,uniprotkb:P43603,intact-miscore:0.67,YFR024C-A,YFR024C-A
27342,uniprotkb:Q12443,uniprotkb:Q12443,intact-miscore:0.55,YDL204W,YDL204W
27345,uniprotkb:Q12675,uniprotkb:Q12675,intact-miscore:0.37,YDR093W,YDR093W
27354,uniprotkb:P40485,uniprotkb:P40485,intact-miscore:0.76,YIL105C,YIL105C
27360,uniprotkb:P53283,uniprotkb:P53283,intact-miscore:0.37,YGR138C,YGR138C
27386,uniprotkb:P23900,uniprotkb:P23900,intact-miscore:0.55,YLL043W,YLL043W
27390,uniprotkb:P14359,uniprotkb:P14359,intact-miscore:0.55,YJL151C,YJL151C
27398,uniprotkb:Q12335,uniprotkb:Q12335,intact-miscore:0.75,YDR032C,YDR032C
27402,uniprotkb:P40088,uniprotkb:P40088,intact-miscore:0.37,YER145C,YER145C
27414,uniprotkb:P19454,uniprotkb:P19454,intact-miscore:0.68,YOR061W,YOR061W
27431,uniprotkb:Q06689,uniprotkb:Q06689,intact-miscore:0.37,YLR413W,YLR413W
27438,uniprotkb:P17898,uniprotkb:P17898,intact-miscore:0.55,YNL130C,YNL130C
27439,uniprotkb:Q02201,uniprotkb:Q02201,intact-miscore:0.37,YKR003W,YKR003W
27441,uniprotkb:Q06451,uniprotkb:Q06451,intact-miscore:0.37,YPR156C,YPR156C
27443,uniprotkb:P53390,uniprotkb:P53390,intact-miscore:0.55,YPR138C,YPR138C
27453,uniprotkb:P40185,uniprotkb:P40185,intact-miscore:0.37,YIL051C,YIL051C
27457,uniprotkb:P26570,uniprotkb:P26570,intact-miscore:0.55,YML016C,YML016C
27458,uniprotkb:P33302,uniprotkb:P33302,intact-miscore:0.71,YOR153W,YOR153W
27459,uniprotkb:P32324,uniprotkb:P32324,intact-miscore:0.57,YOR133W,YOR133W
27461,uniprotkb:P38695,uniprotkb:P38695,intact-miscore:0.55,YHR096C,YHR096C
27469,uniprotkb:Q00955,uniprotkb:Q00955,intact-miscore:0.59,YNR016C,YNR016C
27470,uniprotkb:P02829,uniprotkb:P02829,intact-miscore:0.94,YPL240C,YPL240C
27553,uniprotkb:Q01519,uniprotkb:P07143,intact-miscore:0.61,YLR038C,YOR065W
27554,uniprotkb:Q01519,uniprotkb:P00163,intact-miscore:0.61,YLR038C,Q0105
27555,uniprotkb:Q01519,uniprotkb:P37299,intact-miscore:0.61,YLR038C,YHR001W-A
27556,uniprotkb:Q01519,uniprotkb:P07256,intact-miscore:0.61,YLR038C,YBL045C
27557,uniprotkb:Q01519,uniprotkb:P07257,intact-miscore:0.61,YLR038C,YPR191W
27558,uniprotkb:Q01519,uniprotkb:P00127,intact-miscore:0.61,YLR038C,YFR033C
27559,uniprotkb:Q01519,uniprotkb:P00128,intact-miscore:0.61,YLR038C,YDR529C
27560,uniprotkb:Q01519,uniprotkb:P08525,intact-miscore:0.61,YLR038C,YJL166W
27561,uniprotkb:Q01519,uniprotkb:P22289,intact-miscore:0.61,YLR038C,YGR183C
27564,uniprotkb:Q01519,uniprotkb:P08067,intact-miscore:0.61,YLR038C,YEL024W
27975,uniprotkb:P32324,uniprotkb:P05317,intact-miscore:0.62,YOR133W,YLR340W
