SNP,SNP_marker,chr,pos,start,end
713,chr2:622847,2,622847,616723,638637
714,chr2:622849,2,622849,616723,638637
715,chr2:625090,2,625090,616723,638637
716,chr2:625278,2,625278,616723,638637
717,chr2:626092,2,626092,616723,638637
718,chr2:628663,2,628663,616723,638637
719,chr2:628692,2,628692,616723,638637
720,chr2:630554,2,630554,616723,638637
721,chr2:633052,2,633052,616723,638637
722,chr2:633130,2,633130,616723,638637
724,chr2:633308,2,633308,616723,638637
725,chr2:633859,2,633859,616723,638637
732,chr2:643488,2,643488,643488,643488
733,chr2:644849,2,644849,644849,644849
734,chr2:645476,2,645476,645476,649511
735,chr2:646360,2,646360,645476,649511
736,chr2:647193,2,647193,645476,649511
737,chr2:647884,2,647884,645476,649511
738,chr2:649511,2,649511,645476,649511
739,chr2:650247,2,650247,650247,650247
740,chr2:650257,2,650257,650257,650257
741,chr2:650924,2,650924,650924,662669
742,chr2:654520,2,654520,650924,662669
743,chr2:657722,2,657722,650924,662669
744,chr2:660189,2,660189,650924,662669
745,chr2:662669,2,662669,650924,662669
746,chr2:668152,2,668152,668152,680493
747,chr2:671051,2,671051,668152,680493
748,chr2:671554,2,671554,668152,680493
749,chr2:672334,2,672334,668152,680493
750,chr2:678375,2,678375,668152,680493
751,chr2:679565,2,679565,668152,680493
752,chr2:680493,2,680493,668152,680493
753,chr2:681991,2,681991,681991,681991
754,chr2:682076,2,682076,682076,682239
755,chr2:682239,2,682239,682076,682239
756,chr2:684840,2,684840,684840,684840
757,chr2:687998,2,687998,687998,698030
758,chr2:689964,2,689964,687998,698030
759,chr2:690583,2,690583,687998,698030
760,chr2:694474,2,694474,687998,698030
761,chr2:695858,2,695858,687998,698030
762,chr2:696541,2,696541,687998,698030
763,chr2:697507,2,697507,687998,698030
764,chr2:698030,2,698030,687998,698030
765,chr2:698075,2,698075,698075,698075
766,chr2:698080,2,698080,698080,698080
767,chr2:699381,2,699381,699381,701195
768,chr2:699384,2,699384,699381,701195
769,chr2:699889,2,699889,699381,701195
770,chr2:699929,2,699929,699381,701195
771,chr2:701195,2,701195,699381,701195
772,chr2:703873,2,703873,703873,704219
773,chr2:704219,2,704219,703873,704219
774,chr2:704358,2,704358,704358,704358
775,chr2:704438,2,704438,704438,704438
776,chr2:705106,2,705106,705106,712761
777,chr2:705558,2,705558,705106,712761
778,chr2:707207,2,707207,705106,712761
779,chr2:707848,2,707848,705106,712761
780,chr2:712159,2,712159,705106,712761
781,chr2:712303,2,712303,705106,712761
782,chr2:712456,2,712456,705106,712761
783,chr2:712761,2,712761,705106,712761
784,chr2:712783,2,712783,712783,712783
785,chr2:712877,2,712877,712877,717833
786,chr2:712962,2,712962,712877,717833
787,chr2:714609,2,714609,712877,717833
788,chr2:714775,2,714775,712877,717833
789,chr2:717833,2,717833,712877,717833
790,chr2:718117,2,718117,718117,718117
791,chr2:718552,2,718552,718552,720641
792,chr2:718598,2,718598,718552,720641
793,chr2:718839,2,718839,718552,720641
794,chr2:718965,2,718965,718552,720641
795,chr2:719785,2,719785,718552,720641
796,chr2:720641,2,720641,718552,720641
797,chr2:722169,2,722169,722169,723281
798,chr2:723281,2,723281,722169,723281
799,chr2:723663,2,723663,723663,723663
800,chr2:725477,2,725477,725477,747212
801,chr2:725577,2,725577,725477,747212
802,chr2:734490,2,734490,725477,747212
803,chr2:734586,2,734586,725477,747212
804,chr2:735866,2,735866,725477,747212
805,chr2:737571,2,737571,725477,747212
806,chr2:738469,2,738469,725477,747212
807,chr2:738941,2,738941,725477,747212
808,chr2:741443,2,741443,725477,747212
809,chr2:741554,2,741554,725477,747212
810,chr2:742609,2,742609,725477,747212
811,chr2:742620,2,742620,725477,747212
812,chr2:742623,2,742623,725477,747212
813,chr2:742956,2,742956,725477,747212
814,chr2:744118,2,744118,725477,747212
815,chr2:744147,2,744147,725477,747212
816,chr2:744252,2,744252,725477,747212
817,chr2:744413,2,744413,725477,747212
818,chr2:744417,2,744417,725477,747212
819,chr2:744466,2,744466,725477,747212
820,chr2:746573,2,746573,725477,747212
821,chr2:747212,2,747212,725477,747212
822,chr2:747926,2,747926,747926,747926
823,chr2:749760,2,749760,749760,749760
824,chr2:750067,2,750067,750067,751443
825,chr2:751443,2,751443,750067,751443
826,chr2:757162,2,757162,757162,757162
827,chr2:758111,2,758111,758111,773629
828,chr2:760471,2,760471,758111,773629
829,chr2:762267,2,762267,758111,773629
830,chr2:764689,2,764689,758111,773629
831,chr2:767731,2,767731,758111,773629
832,chr2:769972,2,769972,758111,773629
833,chr2:772699,2,772699,758111,773629
834,chr2:773629,2,773629,758111,773629
835,chr2:773703,2,773703,773703,773703
836,chr2:774509,2,774509,774509,774509
837,chr2:774669,2,774669,774669,774669
838,chr2:774837,2,774837,774837,780187
839,chr2:777253,2,777253,774837,780187
840,chr2:778895,2,778895,774837,780187
841,chr2:779029,2,779029,774837,780187
842,chr2:780187,2,780187,774837,780187
843,chr2:780404,2,780404,780404,780404
844,chr2:780425,2,780425,780425,780425
845,chr2:780443,2,780443,780443,788140
846,chr2:780545,2,780545,780443,788140
847,chr2:782605,2,782605,780443,788140
848,chr2:784284,2,784284,780443,788140
849,chr2:785333,2,785333,780443,788140
850,chr2:786434,2,786434,780443,788140
851,chr2:787182,2,787182,780443,788140
852,chr2:787277,2,787277,780443,788140
853,chr2:788140,2,788140,780443,788140
854,chr2:789108,2,789108,789108,789108
855,chr2:789465,2,789465,789465,792233
856,chr2:789530,2,789530,789465,792233
857,chr2:790356,2,790356,789465,792233
858,chr2:790998,2,790998,789465,792233
859,chr2:791790,2,791790,789465,792233
860,chr2:792149,2,792149,789465,792233
861,chr2:792199,2,792199,789465,792233
862,chr2:792233,2,792233,789465,792233
863,chr2:794032,2,794032,794032,801662
864,chr2:794999,2,794999,794032,801662
865,chr2:797599,2,797599,794032,801662
866,chr2:799021,2,799021,794032,801662
867,chr2:799317,2,799317,794032,801662
868,chr2:799494,2,799494,794032,801662
869,chr2:799991,2,799991,794032,801662
870,chr2:800811,2,800811,794032,801662
871,chr2:801661,2,801661,794032,801662
872,chr2:801662,2,801662,794032,801662
873,chr2:801665,2,801665,801665,801665
874,chr2:801676,2,801676,801676,801677
875,chr2:801677,2,801677,801676,801677
876,chr2:801689,2,801689,801689,801690
877,chr2:801690,2,801690,801689,801690
878,chr2:801782,2,801782,801782,801782
879,chr2:802096,2,802096,802096,802096
880,chr2:802200,2,802200,802200,802200
881,chr2:802300,2,802300,802300,802300
882,chr2:802607,2,802607,802607,802607
883,chr2:802702,2,802702,802702,802702
884,chr2:803024,2,803024,803024,803024
885,chr2:803493,2,803493,803493,803493
886,chr2:804707,2,804707,804707,804707
887,chr3:450,3,450,450,450
888,chr3:483,3,483,483,483
889,chr3:493,3,493,493,493
890,chr3:506,3,506,506,506
891,chr3:550,3,550,550,583
892,chr3:583,3,583,550,583
893,chr3:612,3,612,612,617
894,chr3:617,3,617,612,617
895,chr3:658,3,658,658,658
896,chr3:757,3,757,757,757
897,chr3:776,3,776,776,780
898,chr3:780,3,780,776,780
899,chr3:929,3,929,929,931
900,chr3:931,3,931,929,931
901,chr3:951,3,951,951,951
902,chr3:1349,3,1349,1349,1357
903,chr3:1357,3,1357,1349,1357
904,chr3:1886,3,1886,1886,1933
905,chr3:1933,3,1933,1886,1933
906,chr3:2644,3,2644,2644,2869
907,chr3:2869,3,2869,2644,2869
908,chr3:2926,3,2926,2926,2926
909,chr3:3249,3,3249,3249,3277
910,chr3:3277,3,3277,3249,3277
911,chr3:3939,3,3939,3939,3939
912,chr3:4582,3,4582,4582,4582
913,chr3:4794,3,4794,4794,4794
914,chr3:5784,3,5784,5784,5784
915,chr3:6078,3,6078,6078,6190
916,chr3:6190,3,6190,6078,6190
917,chr3:7958,3,7958,7958,7958
918,chr3:8528,3,8528,8528,9047
919,chr3:8743,3,8743,8528,9047
920,chr3:9047,3,9047,8528,9047
921,chr3:11280,3,11280,11280,11280
922,chr3:13866,3,13866,13866,13866
923,chr3:14069,3,14069,14069,21337
924,chr3:16356,3,16356,14069,21337
925,chr3:21337,3,21337,14069,21337
926,chr3:22384,3,22384,22384,22384
927,chr3:23991,3,23991,23991,23991
928,chr3:25563,3,25563,25563,27063
929,chr3:27063,3,27063,25563,27063
930,chr3:27658,3,27658,27658,27658
931,chr3:29113,3,29113,29113,31109
932,chr3:30748,3,30748,29113,31109
933,chr3:31109,3,31109,29113,31109
934,chr3:37651,3,37651,37651,37651
935,chr3:39540,3,39540,39540,39540
936,chr3:40865,3,40865,40865,49785
937,chr3:41458,3,41458,40865,49785
938,chr3:45881,3,45881,40865,49785
939,chr3:46486,3,46486,40865,49785
940,chr3:47344,3,47344,40865,49785
941,chr3:48180,3,48180,40865,49785
942,chr3:48299,3,48299,40865,49785
943,chr3:48656,3,48656,40865,49785
944,chr3:48764,3,48764,40865,49785
945,chr3:49187,3,49187,40865,49785
946,chr3:49221,3,49221,40865,49785
947,chr3:49250,3,49250,40865,49785
948,chr3:49783,3,49783,40865,49785
949,chr3:49785,3,49785,40865,49785
950,chr3:50550,3,50550,50550,50550
951,chr3:50551,3,50551,50551,50551
952,chr3:52350,3,52350,52350,56674
953,chr3:52792,3,52792,52350,56674
954,chr3:54110,3,54110,52350,56674
955,chr3:56674,3,56674,52350,56674
956,chr3:56833,3,56833,56833,56833
958,chr3:56979,3,56979,56979,56979
959,chr3:57055,3,57055,57055,57071
960,chr3:57071,3,57071,57055,57071
963,chr3:61460,3,61460,59518,64656
964,chr3:61462,3,61462,59518,64656
965,chr3:61544,3,61544,59518,64656
966,chr3:62729,3,62729,59518,64656
967,chr3:63929,3,63929,59518,64656
968,chr3:64656,3,64656,59518,64656
970,chr3:68046,3,68046,67277,76147
971,chr3:68178,3,68178,67277,76147
972,chr3:69265,3,69265,67277,76147
973,chr3:72402,3,72402,67277,76147
974,chr3:72790,3,72790,67277,76147
975,chr3:74472,3,74472,67277,76147
976,chr3:75264,3,75264,67277,76147
977,chr3:75503,3,75503,67277,76147
978,chr3:75863,3,75863,67277,76147
979,chr3:76131,3,76131,67277,76147
980,chr3:76147,3,76147,67277,76147
981,chr3:78480,3,78480,78480,78480
985,chr3:82672,3,82672,82672,82672
986,chr3:82706,3,82706,82706,84195
987,chr3:84195,3,84195,82706,84195
988,chr3:84421,3,84421,84421,84421
989,chr3:84495,3,84495,84495,84495
991,chr3:84766,3,84766,84766,84766
993,chr3:84800,3,84800,84800,84803
994,chr3:84802,3,84802,84800,84803
995,chr3:84803,3,84803,84800,84803
996,chr3:84937,3,84937,84937,84937
997,chr3:90611,3,90611,90611,90727
998,chr3:90716,3,90716,90611,90727
999,chr3:90723,3,90723,90611,90727
1000,chr3:90725,3,90725,90611,90727
1001,chr3:90727,3,90727,90611,90727
1005,chr3:92744,3,92744,92744,92744
1013,chr3:111179,3,111179,95493,114395
1014,chr3:114371,3,114371,95493,114395
1025,chr3:130489,3,130489,130489,130489
1026,chr3:131971,3,131971,131971,151509
1035,chr3:142872,3,142872,131971,151509
1045,chr3:148171,3,148171,131971,151509
1049,chr3:151509,3,151509,131971,151509
1050,chr3:151520,3,151520,151520,151550
1051,chr3:151537,3,151537,151520,151550
1052,chr3:151544,3,151544,151520,151550
1053,chr3:151549,3,151549,151520,151550
1054,chr3:151550,3,151550,151520,151550
1058,chr3:153973,3,153973,153973,153973
1094,chr3:201026,3,201026,201026,201026
1107,chr3:210472,3,210472,210472,211348
1108,chr3:210757,3,210757,210472,211348
1109,chr3:211348,3,211348,210472,211348
1110,chr3:211722,3,211722,211722,211722
1111,chr3:211881,3,211881,211881,212095
1112,chr3:211998,3,211998,211881,212095
1113,chr3:212095,3,212095,211881,212095
1114,chr3:214156,3,214156,214156,214156
1115,chr3:217647,3,217647,217647,217647
1116,chr3:218280,3,218280,218280,218280
1117,chr3:218769,3,218769,218769,224310
1118,chr3:219050,3,219050,218769,224310
1119,chr3:221006,3,221006,218769,224310
1120,chr3:221813,3,221813,218769,224310
1121,chr3:222829,3,222829,218769,224310
1122,chr3:224310,3,224310,218769,224310
1123,chr3:224773,3,224773,224773,224773
1124,chr3:226294,3,226294,226294,241126
1125,chr3:226510,3,226510,226294,241126
1126,chr3:227816,3,227816,226294,241126
1127,chr3:228048,3,228048,226294,241126
1128,chr3:229226,3,229226,226294,241126
1129,chr3:229272,3,229272,226294,241126
1130,chr3:229351,3,229351,226294,241126
1131,chr3:230175,3,230175,226294,241126
1132,chr3:233663,3,233663,226294,241126
1133,chr3:234438,3,234438,226294,241126
1134,chr3:235617,3,235617,226294,241126
1135,chr3:237105,3,237105,226294,241126
1136,chr3:238714,3,238714,226294,241126
1137,chr3:238914,3,238914,226294,241126
1138,chr3:241126,3,241126,226294,241126
1139,chr3:242447,3,242447,242447,242447
1140,chr3:242578,3,242578,242578,247158
1141,chr3:245238,3,245238,242578,247158
1142,chr3:247158,3,247158,242578,247158
1143,chr3:247980,3,247980,247980,247980
1144,chr3:248454,3,248454,248454,259458
1145,chr3:249311,3,249311,248454,259458
1170,chr3:260010,3,260010,260010,260010
1171,chr3:261281,3,261281,261281,262631
1172,chr3:262631,3,262631,261281,262631
1173,chr3:265059,3,265059,265059,291204
1174,chr3:267625,3,267625,265059,291204
1175,chr3:272925,3,272925,265059,291204
1176,chr3:273446,3,273446,265059,291204
1177,chr3:273631,3,273631,265059,291204
1178,chr3:274530,3,274530,265059,291204
1179,chr3:274845,3,274845,265059,291204
1180,chr3:275765,3,275765,265059,291204
1181,chr3:278462,3,278462,265059,291204
1182,chr3:278675,3,278675,265059,291204
1183,chr3:278791,3,278791,265059,291204
1184,chr3:282537,3,282537,265059,291204
1185,chr3:284743,3,284743,265059,291204
1186,chr3:285299,3,285299,265059,291204
1187,chr3:285659,3,285659,265059,291204
1188,chr3:286180,3,286180,265059,291204
1189,chr3:286440,3,286440,265059,291204
1190,chr3:286652,3,286652,265059,291204
1191,chr3:289803,3,289803,265059,291204
1192,chr3:289856,3,289856,265059,291204
1193,chr3:289942,3,289942,265059,291204
1194,chr3:290417,3,290417,265059,291204
1195,chr3:290527,3,290527,265059,291204
1196,chr3:290957,3,290957,265059,291204
1197,chr3:290963,3,290963,265059,291204
1198,chr3:291002,3,291002,265059,291204
1199,chr3:291045,3,291045,265059,291204
1200,chr3:291075,3,291075,265059,291204
1201,chr3:291159,3,291159,265059,291204
1202,chr3:291201,3,291201,265059,291204
1203,chr3:291204,3,291204,265059,291204
1204,chr3:291220,3,291220,291220,291227
1205,chr3:291227,3,291227,291220,291227
1206,chr3:291349,3,291349,291349,291388
1207,chr3:291388,3,291388,291349,291388
1208,chr3:291538,3,291538,291538,291538
1209,chr3:291544,3,291544,291544,291544
1210,chr3:292662,3,292662,292662,292662
1211,chr3:292718,3,292718,292718,292718
1212,chr3:293842,3,293842,293842,293855
1213,chr3:293851,3,293851,293842,293855
1214,chr3:293855,3,293855,293842,293855
1215,chr3:295047,3,295047,295047,299460
1216,chr3:295867,3,295867,295047,299460
1217,chr3:295972,3,295972,295047,299460
1218,chr3:297295,3,297295,295047,299460
1219,chr3:298996,3,298996,295047,299460
1220,chr3:299045,3,299045,295047,299460
1221,chr3:299460,3,299460,295047,299460
1223,chr3:299701,3,299701,299701,302380
1224,chr3:302380,3,302380,299701,302380
1225,chr3:303175,3,303175,303175,303175
1226,chr3:304102,3,304102,304102,304102
1227,chr3:304825,3,304825,304825,304825
1228,chr3:304927,3,304927,304927,304927
1229,chr3:305013,3,305013,305013,305065
1230,chr3:305065,3,305065,305013,305065
1231,chr3:306151,3,306151,306151,306151
1232,chr3:306441,3,306441,306441,306441
1233,chr3:306783,3,306783,306783,306783
1234,chr3:306993,3,306993,306993,307057
1235,chr3:307016,3,307016,306993,307057
1236,chr3:307029,3,307029,306993,307057
1237,chr3:307036,3,307036,306993,307057
1238,chr3:307041,3,307041,306993,307057
1239,chr3:307046,3,307046,306993,307057
1240,chr3:307057,3,307057,306993,307057
1241,chr3:307149,3,307149,307149,307149
1242,chr3:307230,3,307230,307230,307245
1243,chr3:307241,3,307241,307230,307245
1244,chr3:307244,3,307244,307230,307245
1245,chr3:307245,3,307245,307230,307245
1246,chr3:308240,3,308240,308240,308240
1247,chr3:311452,3,311452,311452,311452
1248,chr3:312012,3,312012,312012,312012
1249,chr3:313040,3,313040,313040,313040
1250,chr3:315795,3,315795,315795,315795
1251,chr3:316056,3,316056,316056,316065
1252,chr3:316065,3,316065,316056,316065
1253,chr4:2228,4,2228,2228,2230
1254,chr4:2230,4,2230,2228,2230
1255,chr4:16673,4,16673,16673,16673
1256,chr4:18219,4,18219,18219,18219
1257,chr4:18231,4,18231,18231,18231
1258,chr4:20302,4,20302,20302,20302
1259,chr4:21871,4,21871,21871,22141
1260,chr4:22141,4,22141,21871,22141
1261,chr4:26389,4,26389,26389,26389
1262,chr4:26950,4,26950,26950,27059
1263,chr4:27059,4,27059,26950,27059
1264,chr4:29835,4,29835,29835,29835
1265,chr4:32140,4,32140,32140,32140
1266,chr4:34142,4,34142,34142,34142
1267,chr4:37106,4,37106,37106,39021
1268,chr4:38160,4,38160,37106,39021
1269,chr4:38200,4,38200,37106,39021
1270,chr4:39021,4,39021,37106,39021
1271,chr4:43687,4,43687,43687,43823
1272,chr4:43708,4,43708,43687,43823
1273,chr4:43823,4,43823,43687,43823
1274,chr4:43887,4,43887,43887,43887
1275,chr4:46065,4,46065,46065,46065
1277,chr4:48617,4,48617,48617,48723
1278,chr4:48723,4,48723,48617,48723
1279,chr4:49408,4,49408,49408,49675
1280,chr4:49675,4,49675,49408,49675
1281,chr4:51735,4,51735,51735,52141
1282,chr4:51859,4,51859,51735,52141
1283,chr4:52093,4,52093,51735,52141
1284,chr4:52141,4,52141,51735,52141
1285,chr4:53342,4,53342,53342,56089
1286,chr4:55290,4,55290,53342,56089
1287,chr4:56089,4,56089,53342,56089
1288,chr4:56962,4,56962,56962,56962
1289,chr4:57719,4,57719,57719,62324
1290,chr4:60023,4,60023,57719,62324
1291,chr4:60460,4,60460,57719,62324
1292,chr4:61772,4,61772,57719,62324
1293,chr4:62324,4,62324,57719,62324
1294,chr4:65329,4,65329,65329,82701
1295,chr4:65934,4,65934,65329,82701
1297,chr4:66159,4,66159,65329,82701
1298,chr4:66763,4,66763,65329,82701
1299,chr4:68860,4,68860,65329,82701
1300,chr4:68911,4,68911,65329,82701
1301,chr4:69269,4,69269,65329,82701
1302,chr4:70023,4,70023,65329,82701
1303,chr4:70129,4,70129,65329,82701
1304,chr4:70552,4,70552,65329,82701
1305,chr4:71282,4,71282,65329,82701
1306,chr4:72324,4,72324,65329,82701
1307,chr4:72434,4,72434,65329,82701
1308,chr4:72764,4,72764,65329,82701
1309,chr4:73313,4,73313,65329,82701
1310,chr4:74160,4,74160,65329,82701
1311,chr4:76499,4,76499,65329,82701
1312,chr4:77245,4,77245,65329,82701
1313,chr4:77997,4,77997,65329,82701
1314,chr4:82080,4,82080,65329,82701
1315,chr4:82454,4,82454,65329,82701
1316,chr4:82701,4,82701,65329,82701
1317,chr4:83418,4,83418,83418,83418
1318,chr4:83420,4,83420,83420,83420
1319,chr4:83425,4,83425,83425,135409
1320,chr4:83947,4,83947,83425,135409
1321,chr4:84004,4,84004,83425,135409
1322,chr4:84689,4,84689,83425,135409
1323,chr4:84692,4,84692,83425,135409
1324,chr4:84897,4,84897,83425,135409
1325,chr4:85322,4,85322,83425,135409
1326,chr4:85809,4,85809,83425,135409
1327,chr4:86292,4,86292,83425,135409
1328,chr4:86424,4,86424,83425,135409
1329,chr4:86904,4,86904,83425,135409
1330,chr4:90193,4,90193,83425,135409
1331,chr4:90424,4,90424,83425,135409
1332,chr4:90554,4,90554,83425,135409
1333,chr4:92317,4,92317,83425,135409
1334,chr4:95478,4,95478,83425,135409
1335,chr4:96178,4,96178,83425,135409
1336,chr4:96325,4,96325,83425,135409
1337,chr4:98110,4,98110,83425,135409
1338,chr4:98128,4,98128,83425,135409
1339,chr4:98837,4,98837,83425,135409
1340,chr4:98990,4,98990,83425,135409
1341,chr4:99543,4,99543,83425,135409
1342,chr4:102509,4,102509,83425,135409
1343,chr4:102705,4,102705,83425,135409
