BETA	cis_trans	abs_effect
0.470732	cis	0.470732
-0.0733642	cis	0.0733642
0.223344	cis	0.223344
-0.152735	cis	0.152735
0.113676	cis	0.113676
0.150296	cis	0.150296
-0.482854	cis	0.482854
0.183359	cis	0.183359
0.514873	cis	0.514873
-0.135831	cis	0.135831
0.541982	cis	0.541982
-0.445837	cis	0.445837
-0.251724	cis	0.251724
-0.944394	cis	0.944394
-0.122188	cis	0.122188
-0.364589	cis	0.364589
-0.250583	cis	0.250583
0.836295	cis	0.836295
-0.79784	cis	0.79784
-0.524902	cis	0.524902
-0.899028	cis	0.899028
-0.285217	cis	0.285217
0.359139	cis	0.359139
-0.233249	cis	0.233249
-0.185418	cis	0.185418
-0.517554	cis	0.517554
0.140359	cis	0.140359
-1.40487	cis	1.40487
-0.677849	cis	0.677849
-0.419897	cis	0.419897
-0.214121	cis	0.214121
0.832249	cis	0.832249
0.115195	cis	0.115195
-0.336713	cis	0.336713
0.0952254	cis	0.0952254
0.929755	cis	0.929755
-0.614189	cis	0.614189
-0.383138	cis	0.383138
-0.372981	cis	0.372981
-1.09202	cis	1.09202
-0.0528713	cis	0.0528713
-0.105488	cis	0.105488
0.30075	cis	0.30075
0.499727	cis	0.499727
1.08819	cis	1.08819
0.264902	cis	0.264902
-0.889381	cis	0.889381
-0.197253	cis	0.197253
-0.177128	cis	0.177128
-0.114139	cis	0.114139
-0.209613	cis	0.209613
-0.0636255	cis	0.0636255
0.354843	cis	0.354843
-0.655107	cis	0.655107
-1.55146	cis	1.55146
-0.207092	cis	0.207092
0.0331617	cis	0.0331617
-0.65694	cis	0.65694
0.172467	cis	0.172467
-0.101129	cis	0.101129
0.0859166	cis	0.0859166
0.136144	cis	0.136144
-1.04482	cis	1.04482
-1.21261	cis	1.21261
0.237445	cis	0.237445
-0.190985	cis	0.190985
-0.258612	cis	0.258612
-0.361651	cis	0.361651
0.58936	cis	0.58936
0.0922754	cis	0.0922754
0.223043	cis	0.223043
-0.148522	cis	0.148522
0.159253	cis	0.159253
-0.155934	cis	0.155934
0.145924	cis	0.145924
0.218803	cis	0.218803
0.285849	cis	0.285849
0.201076	cis	0.201076
-0.366869	cis	0.366869
-0.135765	cis	0.135765
0.30474	cis	0.30474
0.259964	cis	0.259964
0.164799	cis	0.164799
-1.20143	cis	1.20143
-0.144109	cis	0.144109
0.136702	cis	0.136702
0.112803	cis	0.112803
0.0601855	cis	0.0601855
-1.70422	cis	1.70422
0.0833853	cis	0.0833853
-1.32394	cis	1.32394
0.652589	cis	0.652589
-0.433494	cis	0.433494
0.294315	cis	0.294315
-0.522527	cis	0.522527
0.246498	cis	0.246498
0.616697	cis	0.616697
-0.847757	cis	0.847757
1.3177	cis	1.3177
-0.918638	cis	0.918638
0.349056	cis	0.349056
-0.435763	cis	0.435763
-1.18182	cis	1.18182
-0.0576758	cis	0.0576758
-0.0648835	cis	0.0648835
-0.769375	cis	0.769375
0.576493	cis	0.576493
-1.15278	cis	1.15278
-1.16413	cis	1.16413
-0.449255	cis	0.449255
0.402085	cis	0.402085
1.41557	cis	1.41557
-0.81714	cis	0.81714
-0.0996953	cis	0.0996953
-0.397971	cis	0.397971
-0.189693	cis	0.189693
0.680996	cis	0.680996
1.03615	cis	1.03615
-0.560938	cis	0.560938
-1.0752	cis	1.0752
-0.416919	cis	0.416919
0.197608	cis	0.197608
2.71031	cis	2.71031
-0.514347	cis	0.514347
0.0434255	cis	0.0434255
0.148377	cis	0.148377
-0.0926862	cis	0.0926862
-0.141105	cis	0.141105
0.551589	cis	0.551589
0.073065	cis	0.073065
-1.08605	cis	1.08605
0.17446	cis	0.17446
0.672424	cis	0.672424
-1.05457	cis	1.05457
0.158404	cis	0.158404
-0.625009	cis	0.625009
-1.13099	cis	1.13099
0.225228	cis	0.225228
0.163758	cis	0.163758
-0.0597488	cis	0.0597488
-0.04395	cis	0.04395
0.361326	cis	0.361326
-1.17392	cis	1.17392
0.17525	cis	0.17525
-0.171643	cis	0.171643
0.652134	cis	0.652134
-0.214553	cis	0.214553
-1.44745	cis	1.44745
0.184688	cis	0.184688
0.206413	cis	0.206413
-0.788645	cis	0.788645
-0.709071	cis	0.709071
-0.365204	cis	0.365204
-0.270212	cis	0.270212
-0.0446618	cis	0.0446618
-0.27856	cis	0.27856
-0.48961	cis	0.48961
-0.525811	cis	0.525811
0.281753	cis	0.281753
0.308878	cis	0.308878
-0.49946	cis	0.49946
-1.00356	cis	1.00356
-0.107756	cis	0.107756
0.450576	cis	0.450576
-0.360316	cis	0.360316
0.0450196	cis	0.0450196
-0.995846	cis	0.995846
-1.20903	cis	1.20903
-0.350391	cis	0.350391
0.790242	cis	0.790242
-0.655874	cis	0.655874
-1.14723	cis	1.14723
0.367015	cis	0.367015
-1.18348	cis	1.18348
-0.318661	cis	0.318661
-0.300175	cis	0.300175
0.097812	cis	0.097812
-0.192952	cis	0.192952
-0.178703	cis	0.178703
-0.195547	cis	0.195547
-0.182657	cis	0.182657
-0.173111	cis	0.173111
0.722247	cis	0.722247
-0.251503	cis	0.251503
-1.49129	cis	1.49129
-0.290251	cis	0.290251
0.0736419	cis	0.0736419
-0.560699	cis	0.560699
-0.85385	cis	0.85385
0.0922467	cis	0.0922467
0.59088	cis	0.59088
-0.361665	cis	0.361665
-0.55101	cis	0.55101
-0.337311	cis	0.337311
1.10072	cis	1.10072
0.336111	cis	0.336111
-0.0738863	cis	0.0738863
0.801408	cis	0.801408
-0.38046	cis	0.38046
0.145979	cis	0.145979
0.0873013	cis	0.0873013
-1.50724	cis	1.50724
-0.103207	cis	0.103207
0.857091	cis	0.857091
-0.287618	cis	0.287618
-0.159663	cis	0.159663
0.168671	cis	0.168671
-0.596967	cis	0.596967
-0.165031	cis	0.165031
-0.43352	cis	0.43352
0.314869	cis	0.314869
0.928344	cis	0.928344
-0.195594	cis	0.195594
-0.594363	cis	0.594363
-0.0497729	cis	0.0497729
-0.427919	cis	0.427919
0.822797	cis	0.822797
-0.0520825	cis	0.0520825
0.335945	cis	0.335945
0.501956	cis	0.501956
0.210591	cis	0.210591
-0.265058	cis	0.265058
-0.288167	cis	0.288167
1.25239	cis	1.25239
0.213018	cis	0.213018
-0.859283	cis	0.859283
0.194597	cis	0.194597
0.818376	cis	0.818376
0.0620336	cis	0.0620336
0.097246	cis	0.097246
0.046242	cis	0.046242
0.941074	cis	0.941074
0.090566	cis	0.090566
0.156268	cis	0.156268
0.430092	cis	0.430092
-0.38894	cis	0.38894
0.058466	cis	0.058466
0.137932	cis	0.137932
-0.638409	cis	0.638409
-0.324458	cis	0.324458
-0.205377	cis	0.205377
0.404703	cis	0.404703
-0.547742	cis	0.547742
-0.124973	cis	0.124973
-0.0834534	cis	0.0834534
0.904537	cis	0.904537
-0.312379	cis	0.312379
-0.184332	cis	0.184332
1.43724	cis	1.43724
-0.145747	cis	0.145747
-1.08179	cis	1.08179
-0.0915977	cis	0.0915977
-1.70499	cis	1.70499
-0.196116	cis	0.196116
0.107348	cis	0.107348
0.40306	cis	0.40306
0.160194	cis	0.160194
0.326157	cis	0.326157
-0.404328	cis	0.404328
-2.28098	cis	2.28098
-0.781391	cis	0.781391
-0.186397	cis	0.186397
-1.07034	cis	1.07034
-0.167718	cis	0.167718
-0.260766	cis	0.260766
-0.758335	cis	0.758335
0.0548438	cis	0.0548438
-0.158687	cis	0.158687
-0.714931	cis	0.714931
-1.69919	cis	1.69919
0.382563	cis	0.382563
0.0651218	cis	0.0651218
-0.398844	cis	0.398844
-1.33547	cis	1.33547
-0.576455	cis	0.576455
-0.111756	cis	0.111756
0.772467	cis	0.772467
-0.636914	cis	0.636914
-0.522582	cis	0.522582
-0.0732004	cis	0.0732004
-0.403833	cis	0.403833
-0.113484	cis	0.113484
-0.395338	cis	0.395338
-0.743114	cis	0.743114
-0.138826	cis	0.138826
-0.456829	cis	0.456829
0.474578	cis	0.474578
0.260409	cis	0.260409
0.540787	cis	0.540787
-1.24305	cis	1.24305
0.144128	cis	0.144128
-0.0992385	cis	0.0992385
0.0431862	cis	0.0431862
0.45467	cis	0.45467
-0.44959	cis	0.44959
0.0906963	cis	0.0906963
0.203834	cis	0.203834
-0.509413	cis	0.509413
-0.271953	cis	0.271953
-0.340079	cis	0.340079
0.736645	cis	0.736645
0.929333	cis	0.929333
-1.53218	cis	1.53218
-0.0558805	cis	0.0558805
-1.04487	cis	1.04487
0.815899	cis	0.815899
0.991312	cis	0.991312
1.98928	cis	1.98928
0.468376	cis	0.468376
0.209477	cis	0.209477
-0.12631	cis	0.12631
0.793659	cis	0.793659
0.431213	cis	0.431213
0.239679	cis	0.239679
-0.0680039	cis	0.0680039
-0.274013	cis	0.274013
-0.917544	cis	0.917544
-1.13649	cis	1.13649
-0.077452	cis	0.077452
-0.294027	cis	0.294027
-0.0441278	cis	0.0441278
0.254982	cis	0.254982
0.980929	cis	0.980929
-0.0988964	cis	0.0988964
0.244609	cis	0.244609
-0.712803	cis	0.712803
-0.664377	cis	0.664377
0.251576	cis	0.251576
-1.30778	cis	1.30778
-0.219489	cis	0.219489
-0.414393	cis	0.414393
0.250581	cis	0.250581
0.390149	cis	0.390149
-0.113899	cis	0.113899
-0.612343	cis	0.612343
-0.332299	cis	0.332299
0.560986	cis	0.560986
-0.271595	cis	0.271595
-0.13057	cis	0.13057
-0.982511	cis	0.982511
-0.413539	cis	0.413539
0.339793	cis	0.339793
0.109525	cis	0.109525
-0.174098	cis	0.174098
-0.438324	cis	0.438324
0.773224	cis	0.773224
-0.200322	cis	0.200322
-0.171632	cis	0.171632
0.109162	cis	0.109162
-0.142662	cis	0.142662
0.57461	cis	0.57461
-0.106383	cis	0.106383
0.0669372	cis	0.0669372
-0.119493	cis	0.119493
-0.528749	cis	0.528749
-0.325908	cis	0.325908
-0.100713	cis	0.100713
0.620193	cis	0.620193
-2.12305	cis	2.12305
-0.766223	cis	0.766223
0.573733	cis	0.573733
0.249741	cis	0.249741
-0.71721	cis	0.71721
-1.27528	cis	1.27528
3.06174	cis	3.06174
-0.446228	cis	0.446228
0.663553	cis	0.663553
-0.109524	cis	0.109524
-0.0811533	cis	0.0811533
0.0479463	cis	0.0479463
1.21424	cis	1.21424
0.624436	cis	0.624436
-0.131046	cis	0.131046
-1.28638	cis	1.28638
-1.98406	cis	1.98406
0.101703	cis	0.101703
-0.77797	cis	0.77797
-1.68599	cis	1.68599
0.179732	cis	0.179732
0.0466159	cis	0.0466159
0.827312	cis	0.827312
0.336709	cis	0.336709
1.98982	cis	1.98982
-0.156684	cis	0.156684
0.298047	cis	0.298047
-0.30416	cis	0.30416
-0.188851	cis	0.188851
-0.0845107	cis	0.0845107
-0.0804199	cis	0.0804199
-0.115747	cis	0.115747
-1.56606	cis	1.56606
-0.589244	cis	0.589244
-0.230155	cis	0.230155
0.500325	cis	0.500325
0.250759	cis	0.250759
0.251287	cis	0.251287
-0.266427	cis	0.266427
-0.401848	cis	0.401848
-0.437976	cis	0.437976
-1.20038	cis	1.20038
0.332545	cis	0.332545
0.0558972	cis	0.0558972
0.085356	cis	0.085356
-2.09067	cis	2.09067
0.696605	cis	0.696605
-0.442077	cis	0.442077
-0.58515	cis	0.58515
0.0466551	cis	0.0466551
-0.124882	cis	0.124882
-1.74989	cis	1.74989
0.578632	cis	0.578632
-0.866784	cis	0.866784
0.0956263	cis	0.0956263
0.0737352	cis	0.0737352
-0.128379	cis	0.128379
-0.367745	cis	0.367745
0.181251	cis	0.181251
-1.73562	cis	1.73562
0.721262	cis	0.721262
0.507513	cis	0.507513
-0.586855	cis	0.586855
-0.209113	cis	0.209113
-0.0996617	cis	0.0996617
-0.0539741	cis	0.0539741
-0.522552	cis	0.522552
0.0529879	cis	0.0529879
0.612939	cis	0.612939
0.0874241	cis	0.0874241
0.0452383	cis	0.0452383
0.17598	cis	0.17598
0.128391	cis	0.128391
-0.253334	cis	0.253334
0.869309	cis	0.869309
-0.587582	cis	0.587582
-0.0715932	cis	0.0715932
-0.220081	cis	0.220081
0.306414	cis	0.306414
-0.481066	cis	0.481066
-1.10347	cis	1.10347
0.209037	cis	0.209037
-0.41414	cis	0.41414
0.0718759	cis	0.0718759
0.206164	cis	0.206164
-0.156066	cis	0.156066
-0.165781	cis	0.165781
0.0486006	cis	0.0486006
0.576259	cis	0.576259
0.0509609	cis	0.0509609
-0.186106	cis	0.186106
0.0483685	cis	0.0483685
0.32452	cis	0.32452
0.0779119	cis	0.0779119
-0.118399	cis	0.118399
-0.335258	cis	0.335258
-0.406133	cis	0.406133
0.169415	cis	0.169415
-0.374762	cis	0.374762
-1.12113	cis	1.12113
-0.665605	cis	0.665605
-1.30623	cis	1.30623
0.580251	cis	0.580251
-0.28481	cis	0.28481
0.376049	cis	0.376049
-1.5063	cis	1.5063
-0.158717	cis	0.158717
-0.58184	cis	0.58184
-0.0858988	cis	0.0858988
0.092518	cis	0.092518
-0.0464979	cis	0.0464979
-0.425154	cis	0.425154
1.1762	cis	1.1762
-0.0586133	cis	0.0586133
-0.107661	cis	0.107661
-0.246739	cis	0.246739
0.420018	cis	0.420018
-0.114121	cis	0.114121
-0.211366	cis	0.211366
-0.470642	cis	0.470642
0.0455788	cis	0.0455788
-0.447301	cis	0.447301
-0.289438	cis	0.289438
-0.478386	cis	0.478386
0.357195	cis	0.357195
-0.186739	cis	0.186739
-0.186	cis	0.186
0.0749246	cis	0.0749246
0.920065	cis	0.920065
0.149775	cis	0.149775
-0.285453	cis	0.285453
-1.14024	cis	1.14024
0.915129	cis	0.915129
0.246128	cis	0.246128
-0.0443444	cis	0.0443444
-2.0349	cis	2.0349
-0.421931	cis	0.421931
0.345349	cis	0.345349
-0.0645067	cis	0.0645067
-0.518923	cis	0.518923
-0.229563	cis	0.229563
-0.330403	cis	0.330403
0.979239	cis	0.979239
1.13366	cis	1.13366
0.771209	cis	0.771209
-0.576438	cis	0.576438
-1.20563	cis	1.20563
-0.141887	cis	0.141887
-0.366155	cis	0.366155
0.206744	cis	0.206744
-1.36172	cis	1.36172
-0.242286	cis	0.242286
-0.0605695	cis	0.0605695
0.721038	cis	0.721038
0.125271	cis	0.125271
-1.40453	cis	1.40453
-0.296956	cis	0.296956
-0.168501	cis	0.168501
-0.798817	cis	0.798817
-0.987262	cis	0.987262
-0.151836	cis	0.151836
0.0664441	cis	0.0664441
-2.1922	cis	2.1922
-0.740884	cis	0.740884
0.0839823	cis	0.0839823
-0.193755	cis	0.193755
-0.501311	cis	0.501311
-0.561066	cis	0.561066
-0.627978	cis	0.627978
0.0779119	cis	0.0779119
0.101672	cis	0.101672
-0.704253	cis	0.704253
-0.819528	cis	0.819528
-0.64294	cis	0.64294
0.0563757	cis	0.0563757
-0.696079	cis	0.696079
-0.213246	cis	0.213246
1.13311	cis	1.13311
-0.523663	cis	0.523663
-1.08845	cis	1.08845
-0.555479	cis	0.555479
0.136212	cis	0.136212
-0.739277	cis	0.739277
-0.902049	cis	0.902049
-1.02172	cis	1.02172
-1.17357	cis	1.17357
0.244415	cis	0.244415
-0.924321	cis	0.924321
-1.13611	cis	1.13611
0.647091	cis	0.647091
-0.0511199	cis	0.0511199
0.135946	cis	0.135946
-0.132063	cis	0.132063
-0.0975336	cis	0.0975336
-0.220503	cis	0.220503
0.0559153	cis	0.0559153
-0.306174	cis	0.306174
-1.30046	cis	1.30046
-1.60028	cis	1.60028
0.102404	cis	0.102404
-0.952507	cis	0.952507
-0.06471	cis	0.06471
0.197434	cis	0.197434
0.975221	cis	0.975221
0.790719	cis	0.790719
0.168899	cis	0.168899
-2.25612	cis	2.25612
0.15012	cis	0.15012
0.969022	cis	0.969022
-1.42418	cis	1.42418
0.338243	cis	0.338243
-1.33607	cis	1.33607
-0.0673485	cis	0.0673485
-0.21418	cis	0.21418
-0.360608	cis	0.360608
0.713349	cis	0.713349
0.192655	cis	0.192655
0.493029	cis	0.493029
-0.979726	cis	0.979726
-0.771403	cis	0.771403
-0.210997	cis	0.210997
0.24818	cis	0.24818
0.371239	cis	0.371239
-0.137314	cis	0.137314
0.848017	cis	0.848017
0.111969	cis	0.111969
-0.837264	cis	0.837264
0.432841	cis	0.432841
0.497457	cis	0.497457
0.616582	cis	0.616582
-0.190808	cis	0.190808
1.16316	cis	1.16316
-0.962034	cis	0.962034
-0.0504	cis	0.0504
-0.199461	cis	0.199461
0.100192	cis	0.100192
0.110602	cis	0.110602
-0.283344	cis	0.283344
-0.178825	cis	0.178825
0.733901	cis	0.733901
-0.221789	cis	0.221789
0.188576	cis	0.188576
-0.0942691	cis	0.0942691
0.754913	cis	0.754913
2.30554	cis	2.30554
2.52781	cis	2.52781
0.142476	cis	0.142476
-0.353584	cis	0.353584
-0.737156	cis	0.737156
0.0937249	cis	0.0937249
0.901083	cis	0.901083
-0.120163	cis	0.120163
-0.0834691	cis	0.0834691
-0.153752	cis	0.153752
-1.15093	cis	1.15093
0.652645	cis	0.652645
-0.182869	cis	0.182869
-1.32552	cis	1.32552
-0.231723	cis	0.231723
-0.876738	cis	0.876738
-0.81596	cis	0.81596
-0.783123	cis	0.783123
-0.344539	cis	0.344539
0.768777	cis	0.768777
0.302411	cis	0.302411
0.242345	cis	0.242345
0.328099	cis	0.328099
-0.456835	cis	0.456835
-1.63908	cis	1.63908
-1.07617	cis	1.07617
-0.154946	cis	0.154946
-0.229797	cis	0.229797
-0.985988	cis	0.985988
-0.144035	cis	0.144035
0.0710901	cis	0.0710901
0.0767919	cis	0.0767919
0.207829	cis	0.207829
0.0619579	cis	0.0619579
-0.0567731	cis	0.0567731
-0.118569	cis	0.118569
0.0733067	cis	0.0733067
0.122122	cis	0.122122
0.446737	cis	0.446737
0.217323	cis	0.217323
0.0970869	cis	0.0970869
-1.78976	cis	1.78976
-0.365908	cis	0.365908
0.121375	cis	0.121375
-0.0689811	cis	0.0689811
-0.499077	cis	0.499077
0.293531	cis	0.293531
-0.168108	cis	0.168108
-0.858613	cis	0.858613
-0.596922	cis	0.596922
0.244314	cis	0.244314
0.338391	cis	0.338391
0.39639	cis	0.39639
0.31024	cis	0.31024
0.161547	cis	0.161547
0.608763	cis	0.608763
0.368634	cis	0.368634
0.834515	cis	0.834515
1.40751	cis	1.40751
0.454887	cis	0.454887
-0.195129	cis	0.195129
-0.222923	cis	0.222923
0.170754	cis	0.170754
0.0760496	cis	0.0760496
-0.315479	cis	0.315479
0.227962	cis	0.227962
0.518197	cis	0.518197
0.158992	cis	0.158992
-0.780443	cis	0.780443
0.205754	cis	0.205754
0.545483	cis	0.545483
-0.303824	cis	0.303824
-0.426928	cis	0.426928
-0.293554	cis	0.293554
0.449359	cis	0.449359
0.264121	cis	0.264121
0.149482	cis	0.149482
0.237563	cis	0.237563
0.134254	cis	0.134254
-0.10915	cis	0.10915
-0.359255	cis	0.359255
0.210148	cis	0.210148
-0.0543386	cis	0.0543386
-0.135451	cis	0.135451
0.197452	cis	0.197452
-0.0545877	cis	0.0545877
0.468495	cis	0.468495
0.152056	cis	0.152056
-0.169784	cis	0.169784
0.0957848	cis	0.0957848
-0.29096	cis	0.29096
0.272516	cis	0.272516
0.191137	cis	0.191137
0.310151	cis	0.310151
-0.23507	cis	0.23507
0.174433	cis	0.174433
-0.473892	cis	0.473892
0.399285	cis	0.399285
-0.175767	cis	0.175767
-0.102356	cis	0.102356
-0.508817	cis	0.508817
0.372604	cis	0.372604
-0.51907	cis	0.51907
-1.00652	cis	1.00652
-0.531214	cis	0.531214
0.236967	cis	0.236967
-1.02388	cis	1.02388
0.580307	cis	0.580307
-0.0795677	cis	0.0795677
-0.326901	cis	0.326901
-0.309939	cis	0.309939
-0.381357	cis	0.381357
0.323259	cis	0.323259
0.700482	cis	0.700482
-0.33612	cis	0.33612
0.122793	cis	0.122793
-0.24455	cis	0.24455
-0.0898018	cis	0.0898018
0.201323	cis	0.201323
-0.630914	cis	0.630914
0.0475296	cis	0.0475296
-0.359265	cis	0.359265
-0.744149	cis	0.744149
0.116002	cis	0.116002
0.247267	cis	0.247267
-0.166329	cis	0.166329
0.131262	cis	0.131262
-0.2259	cis	0.2259
0.199683	cis	0.199683
-0.139958	cis	0.139958
0.0602498	cis	0.0602498
-0.66233	cis	0.66233
-0.318006	cis	0.318006
-1.21567	cis	1.21567
-0.111318	cis	0.111318
-0.0972564	cis	0.0972564
-0.0632983	cis	0.0632983
-0.407092	cis	0.407092
-1.79327	cis	1.79327
-0.413289	cis	0.413289
-0.201239	cis	0.201239
-0.927084	cis	0.927084
0.0922917	cis	0.0922917
0.102096	cis	0.102096
-0.227578	cis	0.227578
-0.147097	cis	0.147097
-0.365507	cis	0.365507
-0.625252	cis	0.625252
0.75165	cis	0.75165
-0.371386	cis	0.371386
-0.444661	cis	0.444661
0.611695	cis	0.611695
0.199143	cis	0.199143
-0.207445	cis	0.207445
-0.494869	cis	0.494869
0.088145	cis	0.088145
0.0598959	cis	0.0598959
0.159221	cis	0.159221
-0.726838	cis	0.726838
0.187959	cis	0.187959
-0.779748	cis	0.779748
-0.836867	cis	0.836867
-0.807124	cis	0.807124
-0.0425849	cis	0.0425849
-0.10871	cis	0.10871
0.415861	cis	0.415861
-0.629764	cis	0.629764
-0.283102	cis	0.283102
-0.213118	cis	0.213118
-0.436742	cis	0.436742
0.129775	cis	0.129775
0.454066	cis	0.454066
0.498622	cis	0.498622
-0.103266	cis	0.103266
-0.217211	cis	0.217211
0.150116	cis	0.150116
-0.556308	cis	0.556308
-0.0859259	cis	0.0859259
-0.0916136	cis	0.0916136
-0.188144	cis	0.188144
0.279662	cis	0.279662
-0.274007	cis	0.274007
0.914401	cis	0.914401
-0.754545	cis	0.754545
-0.887162	cis	0.887162
-0.0824049	cis	0.0824049
0.280655	cis	0.280655
-0.266082	cis	0.266082
0.272343	cis	0.272343
-0.055224	cis	0.055224
-0.23741	cis	0.23741
0.726982	cis	0.726982
-0.118716	cis	0.118716
-0.428543	cis	0.428543
-1.51788	cis	1.51788
-0.420519	cis	0.420519
-1.83799	cis	1.83799
-1.1693	cis	1.1693
-1.77024	cis	1.77024
-0.6181	cis	0.6181
0.649675	cis	0.649675
-0.565245	cis	0.565245
0.0602913	cis	0.0602913
-1.23358	cis	1.23358
-0.943899	cis	0.943899
-0.698042	cis	0.698042
0.052498	cis	0.052498
-0.737687	cis	0.737687
0.0965814	cis	0.0965814
-0.205771	cis	0.205771
-0.931688	cis	0.931688
-1.35698	cis	1.35698
-0.0603207	cis	0.0603207
0.0913199	cis	0.0913199
-0.102946	cis	0.102946
-0.68665	cis	0.68665
-0.146018	cis	0.146018
0.092139	cis	0.092139
-0.137535	cis	0.137535
-0.0564705	cis	0.0564705
0.156957	cis	0.156957
-1.41179	cis	1.41179
0.0720902	cis	0.0720902
-0.0489263	cis	0.0489263
0.393902	cis	0.393902
-0.0435305	cis	0.0435305
0.20243	cis	0.20243
0.0442538	cis	0.0442538
0.358336	cis	0.358336
-0.473612	cis	0.473612
-0.383517	cis	0.383517
-0.432881	cis	0.432881
0.0472072	cis	0.0472072
-1.02943	cis	1.02943
-0.11109	cis	0.11109
-0.129635	cis	0.129635
-0.0865425	cis	0.0865425
-1.04744	cis	1.04744
0.116414	cis	0.116414
-0.776178	cis	0.776178
-0.0875426	cis	0.0875426
0.0964967	cis	0.0964967
-0.0841432	cis	0.0841432
-1.1702	cis	1.1702
0.1569	cis	0.1569
2.25382	cis	2.25382
0.0848885	cis	0.0848885
-0.423658	cis	0.423658
-0.0899015	cis	0.0899015
-0.808839	cis	0.808839
0.199095	cis	0.199095
-0.184468	cis	0.184468
-0.0966357	cis	0.0966357
-0.709851	cis	0.709851
0.700583	cis	0.700583
-0.714251	cis	0.714251
1.37335	cis	1.37335
-0.386602	cis	0.386602
0.627644	cis	0.627644
1.33843	cis	1.33843
1.05497	cis	1.05497
0.412999	cis	0.412999
-0.354789	cis	0.354789
-0.462544	cis	0.462544
-0.654935	cis	0.654935
-0.169713	cis	0.169713
0.0977248	cis	0.0977248
-0.210225	cis	0.210225
-0.130772	cis	0.130772
-0.288408	cis	0.288408
0.293206	cis	0.293206
-0.898988	cis	0.898988
-0.0633352	cis	0.0633352
-0.169245	cis	0.169245
0.233085	cis	0.233085
-0.0842388	cis	0.0842388
-0.562526	cis	0.562526
-0.0906505	cis	0.0906505
0.701813	cis	0.701813
0.53017	cis	0.53017
-1.46045	cis	1.46045
-0.0519596	cis	0.0519596
-0.227268	cis	0.227268
-0.169751	cis	0.169751
-0.0828751	cis	0.0828751
0.786404	cis	0.786404
-1.01531	cis	1.01531
-0.790144	cis	0.790144
-0.581952	cis	0.581952
0.100702	cis	0.100702
0.0729844	cis	0.0729844
0.054615	cis	0.054615
0.0553191	cis	0.0553191
-0.582208	cis	0.582208
0.102536	cis	0.102536
-0.0569905	cis	0.0569905
0.324103	cis	0.324103
-0.0990556	cis	0.0990556
-0.363145	cis	0.363145
-0.104733	cis	0.104733
-1.5156	cis	1.5156
-0.411685	cis	0.411685
-1.25754	cis	1.25754
1.19412	cis	1.19412
-0.376088	cis	0.376088
-0.489052	cis	0.489052
-0.288746	cis	0.288746
0.298394	cis	0.298394
0.211379	cis	0.211379
-0.892743	cis	0.892743
-0.36086	cis	0.36086
0.177098	cis	0.177098
0.528604	cis	0.528604
-0.0474624	cis	0.0474624
0.0449753	cis	0.0449753
0.394543	cis	0.394543
-0.152389	cis	0.152389
0.140067	cis	0.140067
0.131025	cis	0.131025
0.594609	cis	0.594609
-0.68847	cis	0.68847
-0.748316	cis	0.748316
0.623241	cis	0.623241
-0.533538	cis	0.533538
0.635343	cis	0.635343
1.32039	cis	1.32039
0.263662	cis	0.263662
-0.314114	cis	0.314114
0.0754316	cis	0.0754316
-1.03771	cis	1.03771
-0.343788	cis	0.343788
-0.286687	cis	0.286687
0.120325	cis	0.120325
-1.19268	cis	1.19268
0.234884	cis	0.234884
0.350367	cis	0.350367
-0.50968	cis	0.50968
0.328632	cis	0.328632
0.178181	cis	0.178181
0.289232	cis	0.289232
0.203319	cis	0.203319
-0.547058	cis	0.547058
-0.0700179	cis	0.0700179
-0.234166	cis	0.234166
0.167721	cis	0.167721
-0.688213	cis	0.688213
0.232923	cis	0.232923
0.198615	cis	0.198615
0.638974	cis	0.638974
0.224743	cis	0.224743
0.265727	cis	0.265727
0.138442	cis	0.138442
1.11524	cis	1.11524
-0.754078	cis	0.754078
-1.28149	cis	1.28149
-1.07325	cis	1.07325
0.194829	cis	0.194829
-0.0612815	cis	0.0612815
0.0938049	cis	0.0938049
-0.226357	cis	0.226357
-0.212621	cis	0.212621
0.0890438	cis	0.0890438
-0.652043	cis	0.652043
0.434912	cis	0.434912
-0.0818868	cis	0.0818868
-0.337032	cis	0.337032
-0.327169	cis	0.327169
0.495475	cis	0.495475
-1.15416	cis	1.15416
-0.330605	cis	0.330605
-0.0691964	cis	0.0691964
-0.10326	cis	0.10326
0.608009	cis	0.608009
-1.00485	cis	1.00485
-1.19509	cis	1.19509
-0.33947	cis	0.33947
0.117783	cis	0.117783
0.781183	cis	0.781183
-0.103594	cis	0.103594
-0.256606	cis	0.256606
-0.579348	cis	0.579348
0.0637795	cis	0.0637795
0.114785	cis	0.114785
-0.462556	cis	0.462556
0.525153	cis	0.525153
-1.79074	cis	1.79074
-0.585166	cis	0.585166
0.193385	cis	0.193385
0.14703	cis	0.14703
-0.418046	cis	0.418046
-0.165758	cis	0.165758
-0.759935	cis	0.759935
0.113124	cis	0.113124
-0.138387	cis	0.138387
0.238409	cis	0.238409
-0.28428	cis	0.28428
