Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Proteomics	YPL143W	SNPs	5	157488	3.39e-06	0.05786105	Distant	0.05786105	trans
Proteomics	YPL145C	SNPs	15	378398	3.66e-06	0.0182631	Distant	0.0182631	trans
Proteomics	YPL160W	SNPs	11	404344	5.05e-06	0.06142012	Distant	0.06142012	trans
Proteomics	YPL169C	SNPs	14	312454	4.71e-06	0.00768356	Distant	0.00768356	trans
Proteomics	YPL173W	SNPs	13	615989	2.11e-06	0.01750635	Distant	0.01750635	trans
Proteomics	YPL173W	SNPs	5	376801	3.34e-06	0.0440151	Distant	0.0440151	trans
Proteomics	YPL178W	SNPs	15	702754	3.35e-06	0.02357421	Distant	0.02357421	trans
Proteomics	YPL178W	SNPs	8	53413	4.55e-06	0.01531448	Distant	0.01531448	trans
Proteomics	YPL183C	SNPs	16	203921	7.74e-08	0.01496447	Local	0.01496447	cis
Proteomics	YPL183C	SNPs	9	321766	3.46e-07	0.01215174	Distant	0.01215174	trans
Proteomics	YPL184C	SNPs	13	805324	7.74e-06	0.06026695	Distant	0.06026695	trans
Proteomics	YPL190C	SNPs	4	1296045	1.87e-09	0.17079981	Distant	0.17079981	trans
Proteomics	YPL190C	SNPs	4	1297994	1.71e-06	0.0664396	Distant	0.0664396	trans
Proteomics	YPL199C	SNPs	16	172786	2e-06	0.02747548	Local	0.02747548	cis
Proteomics	YPL199C	SNPs	15	81792	2.98e-06	0.01565866	Distant	0.01565866	trans
Proteomics	YPL212C	SNPs	11	336540	4e-06	0.09253867	Distant	0.09253867	trans
Proteomics	YPL218W	SNPs	5	72016	3.01e-06	0.05175769	Distant	0.05175769	trans
Proteomics	YPL225W	SNPs	4	636089	7.66e-07	0.01808945	Distant	0.01808945	trans
Proteomics	YPL226W	SNPs	15	721230	3.36e-07	0.05576907	Distant	0.05576907	trans
Proteomics	YPL226W	SNPs	5	26797	2.82e-06	0.00640601	Distant	0.00640601	trans
Proteomics	YPL226W	SNPs	15	639391	4.67e-06	0.02412532	Distant	0.02412532	trans
Proteomics	YPL231W	SNPs	10	296606	5.24e-06	0.02107532	Distant	0.02107532	trans
Proteomics	YPL235W	SNPs	11	137272	4.46e-06	0.01292096	Distant	0.01292096	trans
Proteomics	YPL237W	SNPs	4	1278950	1.48e-07	0.0079337	Distant	0.0079337	trans
Proteomics	YPL239W	SNPs	8	442149	1.05e-06	0.05072862	Distant	0.05072862	trans
Proteomics	YPL240C	SNPs	14	125823	4.55e-06	0.01379452	Distant	0.01379452	trans
Proteomics	YPL249C-A	SNPs	6	48886	3.64e-06	0.01235851	Distant	0.01235851	trans
Proteomics	YPL252C	SNPs	4	1296045	1.63e-07	0.16187867	Distant	0.16187867	trans
Proteomics	YPL259C	SNPs	15	1004312	2.55e-06	0.08634494	Distant	0.08634494	trans
Proteomics	YPL260W	SNPs	12	346187	3.96e-06	0.03181854	Distant	0.03181854	trans
Proteomics	YPL262W	SNPs	16	96529	1.05e-06	0.02964045	Local	0.02964045	cis
Proteomics	YPL262W	SNPs	11	12572	3.25e-06	0.05131037	Distant	0.05131037	trans
Proteomics	YPL262W	SNPs	4	421144	4.19e-06	0.00720746	Distant	0.00720746	trans
Proteomics	YPL271W	SNPs	13	79876	5.87e-06	0.01983201	Distant	0.01983201	trans
Proteomics	YPR004C	SNPs	16	564521	7.51e-11	0.04132641	Local	0.04132641	cis
Proteomics	YPR016C	SNPs	15	264290	1.59e-07	0.01113953	Distant	0.01113953	trans
Proteomics	YPR016C	SNPs	16	198643	2.73e-06	0.0716526	Distant	0.0716526	trans
Proteomics	YPR018W	SNPs	7	907935	2.1e-06	0.01238256	Distant	0.01238256	trans
Proteomics	YPR019W	SNPs	7	1018767	2.91e-07	0.03056874	Distant	0.03056874	trans
Proteomics	YPR023C	SNPs	4	1298829	2.84e-06	0.0978355	Distant	0.0978355	trans
Proteomics	YPR024W	SNPs	3	186076	4.64e-06	0.01859391	Distant	0.01859391	trans
Proteomics	YPR028W	SNPs	7	314482	7.37e-07	0.01661901	Distant	0.01661901	trans
Proteomics	YPR028W	SNPs	2	40179	2.31e-06	0.07778223	Distant	0.07778223	trans
Proteomics	YPR035W	SNPs	12	1001833	2.68e-06	0.09434487	Distant	0.09434487	trans
Proteomics	YPR035W	SNPs	2	231943	3e-06	0.00839211	Distant	0.00839211	trans
Proteomics	YPR041W	SNPs	12	132631	5.26e-06	0.02871918	Distant	0.02871918	trans
Proteomics	YPR060C	SNPs	8	433117	2.17e-06	0.02199111	Distant	0.02199111	trans
Proteomics	YPR069C	SNPs	5	369437	4.51e-07	0.09873757	Distant	0.09873757	trans
Proteomics	YPR069C	SNPs	7	720342	3.26e-06	0.01594347	Distant	0.01594347	trans
Proteomics	YPR072W	SNPs	4	904531	4.98e-06	0.07435224	Distant	0.07435224	trans
Proteomics	YPR074C	SNPs	3	153646	3.29e-06	0.01891297	Distant	0.01891297	trans
Proteomics	YPR074C	SNPs	16	699333	4.27e-06	0.01263071	Local	0.01263071	cis
Proteomics	YPR088C	SNPs	13	642208	6.38e-07	0.02882569	Distant	0.02882569	trans
Proteomics	YPR103W	SNPs	9	360493	6.18e-06	0.04895693	Distant	0.04895693	trans
Proteomics	YPR113W	SNPs	10	423966	3.95e-06	0.02770185	Distant	0.02770185	trans
Proteomics	YPR118W	SNPs	16	680046	4e-06	0.02341798	Distant	0.02341798	trans
Proteomics	YPR118W	SNPs	8	469153	2.67e-06	0.00606625	Distant	0.00606625	trans
Proteomics	YPR154W	SNPs	14	444698	2.75e-06	0.00909632	Distant	0.00909632	trans
Proteomics	YPR160W	SNPs	15	1031150	2.39e-06	0.05817767	Distant	0.05817767	trans
Proteomics	YPR181C	SNPs	16	756465	4.47e-06	0.00745184	Distant	0.00745184	trans
Proteomics	YPR183W	SNPs	16	756465	1.1e-07	0.01047117	Distant	0.01047117	trans
Proteomics	YPR184W	SNPs	4	1441011	5.53e-07	0.01790147	Distant	0.01790147	trans
Proteomics	YPR187W	SNPs	4	240480	5.97e-06	0.0150214	Distant	0.0150214	trans
