snp_marker,chr,pos,Besse,Jakobson,Albert
chr1:195459,1,195459,False,False,True
chr1:195677,1,195677,False,False,True
chr1:195872,1,195872,False,False,True
chr1:195910,1,195910,False,False,True
chr1:196198,1,196198,False,False,True
chr1:196248,1,196248,False,False,True
chr1:196284,1,196284,False,False,True
chr1:196452,1,196452,False,False,True
chr1:196500,1,196500,False,False,True
chr1:196523,1,196523,False,False,True
chr1:196564,1,196564,False,False,True
chr1:196929,1,196929,False,False,True
chr1:196932,1,196932,False,False,True
chr1:197024,1,197024,False,False,True
chr1:197236,1,197236,False,False,True
chr1:197266,1,197266,False,False,True
chr1:197325,1,197325,True,True,True
chr1:197344,1,197344,False,False,True
chr1:197392,1,197392,True,True,True
chr1:197428,1,197428,False,False,True
chr1:197459,1,197459,False,False,True
chr1:197484,1,197484,False,False,True
chr1:197497,1,197497,False,False,True
chr1:197560,1,197560,False,False,True
chr1:197587,1,197587,False,False,True
chr1:197611,1,197611,False,False,True
chr1:197629,1,197629,False,False,True
chr1:197646,1,197646,False,False,True
chr1:197694,1,197694,False,False,True
chr1:197695,1,197695,False,False,True
chr1:197758,1,197758,False,False,True
chr1:197772,1,197772,False,False,True
chr1:197783,1,197783,False,False,True
chr1:197791,1,197791,False,False,True
chr1:197811,1,197811,False,False,True
chr1:197813,1,197813,False,False,True
chr1:197819,1,197819,False,False,True
chr1:197825,1,197825,False,False,True
chr1:197873,1,197873,False,False,True
chr1:197890,1,197890,False,False,True
chr1:197908,1,197908,False,False,True
chr1:197919,1,197919,False,False,True
chr1:197983,1,197983,False,False,True
chr1:198013,1,198013,False,False,True
chr1:198022,1,198022,False,False,True
chr1:198027,1,198027,False,False,True
chr1:198030,1,198030,False,False,True
chr1:198118,1,198118,False,False,True
chr1:198168,1,198168,False,False,True
chr1:198232,1,198232,False,False,True
chr1:198244,1,198244,False,False,True
chr1:198252,1,198252,False,False,True
chr1:198259,1,198259,False,False,True
chr1:198267,1,198267,False,False,True
chr1:198279,1,198279,False,False,True
chr1:198287,1,198287,False,False,True
chr1:198331,1,198331,False,False,True
chr1:198351,1,198351,False,False,True
chr1:198398,1,198398,False,False,True
chr1:198448,1,198448,False,False,True
chr1:198456,1,198456,False,False,True
chr1:198490,1,198490,False,False,True
chr1:198533,1,198533,False,False,True
chr1:198536,1,198536,False,False,True
chr1:198560,1,198560,False,False,True
chr1:198562,1,198562,False,False,True
chr1:198568,1,198568,False,False,True
chr1:198586,1,198586,False,False,True
chr1:198605,1,198605,False,False,True
chr1:198619,1,198619,False,False,True
chr1:198620,1,198620,False,False,True
chr1:198623,1,198623,False,False,True
chr1:198634,1,198634,False,False,True
chr1:198652,1,198652,False,False,True
chr1:198657,1,198657,False,False,True
chr1:198664,1,198664,False,False,True
chr1:198675,1,198675,False,False,True
chr1:198676,1,198676,False,False,True
chr1:198677,1,198677,False,False,True
chr1:198699,1,198699,False,False,True
chr1:198707,1,198707,False,False,True
chr1:198708,1,198708,False,False,True
chr1:198713,1,198713,False,False,True
chr1:198857,1,198857,True,True,False
chr1:202663,1,202663,False,False,True
chr1:202664,1,202664,False,False,True
chr1:202668,1,202668,False,False,True
chr1:202692,1,202692,False,False,True
chr1:202701,1,202701,False,False,True
chr1:202706,1,202706,False,False,True
chr1:202724,1,202724,False,False,True
chr1:202727,1,202727,False,False,True
chr1:202732,1,202732,False,False,True
chr1:202763,1,202763,False,False,True
chr1:202801,1,202801,False,False,True
chr1:202825,1,202825,False,False,True
chr1:202896,1,202896,False,False,True
chr1:202953,1,202953,False,False,True
chr1:202957,1,202957,False,False,True
chr1:202977,1,202977,False,False,True
chr1:203283,1,203283,False,False,True
chr1:203349,1,203349,False,False,True
chr1:203386,1,203386,False,False,True
chr1:203860,1,203860,False,False,True
chr1:203922,1,203922,False,False,True
chr1:203973,1,203973,False,False,True
chr1:203984,1,203984,False,False,True
chr1:204012,1,204012,False,False,True
chr1:204035,1,204035,False,False,True
chr1:206666,1,206666,True,True,False
chr1:206675,1,206675,True,True,True
chr1:207299,1,207299,False,False,True
chr1:207449,1,207449,False,False,True
chr1:207579,1,207579,False,False,True
chr1:207771,1,207771,False,False,True
chr1:223051,1,223051,True,True,False
chr1:223059,1,223059,True,True,False
chr2:7366,2,7366,True,True,False
chr2:8180,2,8180,True,True,False
chr2:8187,2,8187,True,True,False
chr2:8250,2,8250,True,True,False
chr2:8253,2,8253,True,True,False
chr2:8285,2,8285,True,True,False
chr2:8302,2,8302,True,True,False
chr2:8306,2,8306,True,True,False
chr2:8314,2,8314,True,True,False
chr2:8317,2,8317,True,True,False
chr2:8328,2,8328,True,True,False
chr2:8331,2,8331,True,True,False
chr2:8498,2,8498,True,True,False
chr2:8651,2,8651,True,True,False
chr2:9418,2,9418,True,True,False
chr2:9812,2,9812,True,True,False
chr2:9932,2,9932,True,True,False
chr2:10135,2,10135,True,True,True
chr2:10621,2,10621,False,False,True
chr2:11616,2,11616,True,True,False
chr2:12133,2,12133,True,True,True
chr2:12194,2,12194,True,True,True
chr2:12359,2,12359,True,True,False
chr2:13061,2,13061,True,True,True
chr2:14298,2,14298,True,True,True
chr2:15101,2,15101,False,False,True
chr2:15222,2,15222,True,True,True
chr2:17986,2,17986,True,True,False
chr2:18004,2,18004,False,False,True
chr2:18636,2,18636,False,False,True
chr2:19770,2,19770,True,True,False
chr2:19836,2,19836,True,True,False
chr2:19851,2,19851,True,True,False
chr2:19967,2,19967,False,False,True
chr2:21595,2,21595,True,True,True
chr2:22385,2,22385,True,True,True
chr2:23441,2,23441,True,True,True
chr2:24209,2,24209,True,True,True
chr2:24341,2,24341,True,True,True
chr2:26500,2,26500,False,False,True
chr2:26815,2,26815,True,True,False
chr2:28209,2,28209,True,True,False
chr2:28695,2,28695,True,True,False
chr2:29490,2,29490,False,False,True
chr2:35631,2,35631,False,False,True
chr2:35660,2,35660,False,False,True
chr2:35672,2,35672,False,False,True
chr2:35688,2,35688,False,False,True
chr2:35711,2,35711,False,False,True
chr2:35712,2,35712,False,False,True
chr2:35718,2,35718,False,False,True
chr2:35722,2,35722,False,False,True
chr2:35736,2,35736,False,False,True
chr2:35737,2,35737,False,False,True
chr2:35769,2,35769,False,False,True
chr2:35849,2,35849,True,True,False
chr2:35850,2,35850,True,True,False
chr2:36327,2,36327,False,False,True
chr2:36366,2,36366,False,False,True
chr2:36389,2,36389,False,False,True
chr2:36492,2,36492,False,False,True
chr2:36830,2,36830,False,False,True
chr2:37029,2,37029,False,False,True
chr2:37424,2,37424,False,False,True
chr2:37454,2,37454,False,False,True
chr2:37628,2,37628,False,False,True
chr2:38273,2,38273,False,False,True
chr2:38779,2,38779,False,False,True
chr2:38800,2,38800,False,False,True
chr2:38816,2,38816,False,False,True
chr2:39234,2,39234,False,False,True
chr2:40260,2,40260,False,False,True
chr2:41245,2,41245,True,True,True
chr2:43214,2,43214,True,True,False
chr2:47104,2,47104,True,True,True
chr2:49603,2,49603,False,False,True
chr2:50915,2,50915,True,True,True
chr2:51771,2,51771,False,False,True
chr2:54156,2,54156,False,False,True
chr2:55834,2,55834,True,True,False
chr2:56422,2,56422,True,True,True
chr2:57715,2,57715,True,True,False
chr2:59046,2,59046,True,True,True
chr2:59164,2,59164,False,False,True
chr2:59191,2,59191,True,True,False
chr2:59383,2,59383,True,True,False
chr2:59477,2,59477,True,True,False
chr2:59755,2,59755,True,True,False
chr2:60471,2,60471,True,True,False
chr2:60478,2,60478,True,True,False
chr2:60786,2,60786,True,True,False
chr2:61035,2,61035,True,True,False
chr2:61071,2,61071,True,True,False
chr2:61675,2,61675,True,True,False
chr2:62776,2,62776,True,True,False
chr2:62939,2,62939,True,True,False
chr2:63527,2,63527,True,True,False
chr2:63857,2,63857,True,True,True
chr2:65527,2,65527,True,True,False
chr2:67007,2,67007,True,True,False
chr2:67023,2,67023,True,True,False
chr2:67024,2,67024,True,True,False
chr2:67976,2,67976,True,True,True
chr2:68834,2,68834,False,False,True
chr2:69628,2,69628,True,True,False
chr2:69772,2,69772,False,False,True
chr2:71431,2,71431,False,False,True
chr2:71825,2,71825,True,True,False
chr2:72389,2,72389,True,True,False
chr2:72392,2,72392,True,True,False
chr2:72663,2,72663,False,False,True
chr2:73337,2,73337,False,False,True
chr2:73354,2,73354,False,False,True
chr2:73448,2,73448,False,False,True
chr2:73470,2,73470,False,False,True
chr2:73646,2,73646,True,True,True
chr2:73697,2,73697,False,False,True
chr2:73758,2,73758,False,False,True
chr2:73871,2,73871,False,False,True
chr2:73943,2,73943,False,False,True
chr2:74102,2,74102,False,False,True
chr2:74189,2,74189,False,False,True
chr2:74564,2,74564,True,True,False
chr2:74688,2,74688,False,False,True
chr2:74739,2,74739,True,True,True
chr2:74853,2,74853,False,False,True
chr2:74876,2,74876,False,False,True
chr2:74920,2,74920,False,False,True
chr2:75047,2,75047,False,False,True
chr2:75097,2,75097,False,False,True
chr2:75102,2,75102,False,False,True
chr2:75564,2,75564,False,False,True
chr2:76187,2,76187,False,False,True
chr2:76203,2,76203,False,False,True
chr2:76212,2,76212,False,False,True
chr2:76314,2,76314,False,False,True
chr2:76824,2,76824,False,False,True
chr2:76869,2,76869,False,False,True
chr2:76947,2,76947,False,False,True
chr2:77223,2,77223,False,False,True
chr2:77239,2,77239,False,False,True
chr2:77259,2,77259,False,False,True
chr2:79931,2,79931,True,True,False
chr2:80748,2,80748,True,True,True
chr2:80873,2,80873,True,True,False
chr2:81501,2,81501,True,True,True
chr2:83526,2,83526,True,True,False
chr2:83698,2,83698,False,False,True
chr2:83845,2,83845,True,True,False
chr2:84412,2,84412,True,True,False
chr2:84447,2,84447,True,True,False
chr2:87391,2,87391,True,True,True
chr2:87562,2,87562,True,True,False
chr2:87849,2,87849,True,True,True
chr2:87878,2,87878,True,True,False
chr2:88125,2,88125,True,True,False
chr2:89547,2,89547,False,False,True
chr2:89785,2,89785,True,True,False
chr2:93441,2,93441,True,True,False
chr2:93588,2,93588,True,True,False
chr2:93721,2,93721,True,True,False
chr2:93811,2,93811,False,False,True
chr2:93952,2,93952,True,True,True
chr2:95085,2,95085,True,True,False
chr2:96287,2,96287,False,False,True
chr2:102053,2,102053,False,False,True
chr2:103188,2,103188,True,True,True
chr2:107123,2,107123,False,False,True
chr2:107124,2,107124,True,True,False
chr2:108452,2,108452,False,False,True
chr2:108764,2,108764,False,False,True
chr2:109094,2,109094,False,False,True
chr2:109165,2,109165,False,False,True
chr2:111645,2,111645,True,True,False
chr2:111916,2,111916,True,True,False
chr2:111931,2,111931,True,True,False
chr2:111999,2,111999,True,True,False
chr2:112335,2,112335,False,False,True
chr2:114528,2,114528,True,True,False
chr2:114766,2,114766,False,False,True
chr2:115270,2,115270,False,False,True
chr2:115774,2,115774,False,False,True
chr2:115925,2,115925,False,False,True
chr2:116024,2,116024,True,True,True
chr2:116038,2,116038,False,False,True
chr2:116084,2,116084,False,False,True
chr2:116102,2,116102,False,False,True
chr2:116106,2,116106,False,False,True
chr2:116143,2,116143,False,False,True
chr2:116518,2,116518,False,False,True
chr2:116701,2,116701,False,False,True
chr2:116704,2,116704,False,False,True
chr2:116707,2,116707,False,False,True
chr2:116832,2,116832,False,False,True
chr2:116848,2,116848,False,False,True
chr2:116850,2,116850,False,False,True
chr2:116854,2,116854,False,False,True
chr2:116939,2,116939,False,False,True
chr2:116947,2,116947,False,False,True
chr2:117293,2,117293,False,False,True
chr2:117298,2,117298,False,False,True
chr2:117595,2,117595,False,False,True
chr2:117972,2,117972,False,False,True
chr2:118370,2,118370,False,False,True
chr2:118457,2,118457,False,False,True
chr2:118818,2,118818,False,False,True
chr2:118921,2,118921,False,False,True
chr2:118953,2,118953,False,False,True
chr2:118959,2,118959,False,False,True
chr2:119103,2,119103,False,False,True
chr2:119244,2,119244,True,True,True
chr2:119246,2,119246,True,True,True
chr2:119247,2,119247,True,True,False
chr2:119499,2,119499,False,False,True
chr2:119604,2,119604,False,False,True
chr2:119739,2,119739,False,False,True
chr2:119979,2,119979,False,False,True
chr2:120090,2,120090,True,True,True
chr2:120170,2,120170,False,False,True
chr2:120291,2,120291,True,True,False
chr2:120369,2,120369,False,False,True
chr2:120427,2,120427,False,False,True
chr2:120430,2,120430,False,False,True
chr2:120437,2,120437,False,False,True
chr2:120585,2,120585,False,False,True
chr2:120630,2,120630,False,False,True
chr2:120701,2,120701,False,False,True
chr2:120726,2,120726,True,True,False
chr2:120888,2,120888,False,False,True
chr2:121101,2,121101,False,False,True
chr2:121194,2,121194,False,False,True
chr2:121421,2,121421,False,False,True
chr2:121716,2,121716,True,True,False
chr2:121809,2,121809,False,False,True
chr2:121848,2,121848,False,False,True
chr2:121908,2,121908,False,False,True
chr2:122381,2,122381,False,False,True
chr2:122437,2,122437,False,False,True
chr2:122638,2,122638,False,False,True
chr2:123008,2,123008,False,False,True
chr2:123100,2,123100,True,True,True
chr2:123103,2,123103,False,False,True
chr2:123311,2,123311,False,False,True
chr2:123320,2,123320,False,False,True
chr2:123339,2,123339,False,False,True
chr2:123764,2,123764,False,False,True
chr2:123800,2,123800,False,False,True
chr2:123940,2,123940,False,False,True
chr2:124174,2,124174,False,False,True
chr2:124193,2,124193,False,False,True
chr2:124286,2,124286,False,False,True
chr2:124505,2,124505,False,False,True
chr2:124574,2,124574,False,False,True
chr2:124616,2,124616,False,False,True
chr2:124617,2,124617,False,False,True
chr2:124677,2,124677,True,True,True
chr2:124932,2,124932,False,False,True
chr2:124959,2,124959,False,False,True
chr2:124966,2,124966,False,False,True
chr2:125022,2,125022,False,False,True
chr2:125552,2,125552,False,False,True
chr2:126130,2,126130,False,False,True
chr2:126263,2,126263,False,False,True
chr2:126335,2,126335,False,False,True
chr2:126692,2,126692,False,False,True
chr2:126836,2,126836,False,False,True
chr2:127462,2,127462,False,False,True
chr2:127636,2,127636,True,True,False
chr2:127887,2,127887,True,True,False
chr2:127964,2,127964,False,False,True
chr2:128257,2,128257,False,False,True
chr2:128423,2,128423,False,False,True
chr2:128479,2,128479,False,False,True
chr2:128480,2,128480,False,False,True
chr2:128547,2,128547,False,False,True
chr2:128669,2,128669,False,False,True
chr2:128935,2,128935,True,True,True
chr2:129053,2,129053,True,True,False
chr2:129254,2,129254,False,False,True
chr2:129308,2,129308,False,False,True
chr2:129347,2,129347,False,False,True
chr2:129386,2,129386,False,False,True
chr2:129437,2,129437,False,False,True
chr2:129668,2,129668,False,False,True
chr2:129692,2,129692,False,False,True
chr2:129791,2,129791,False,False,True
chr2:130040,2,130040,True,True,True
chr2:130349,2,130349,False,False,True
chr2:130370,2,130370,False,False,True
chr2:130407,2,130407,False,False,True
chr2:130769,2,130769,False,False,True
chr2:130976,2,130976,True,True,True
chr2:130988,2,130988,False,False,True
chr2:131020,2,131020,False,False,True
chr2:131051,2,131051,False,False,True
chr2:131705,2,131705,False,False,True
chr2:131783,2,131783,False,False,True
chr2:132199,2,132199,True,True,True
chr2:132280,2,132280,False,False,True
chr2:132482,2,132482,False,False,True
chr2:132564,2,132564,False,False,True
chr2:132576,2,132576,False,False,True
chr2:132654,2,132654,False,False,True
chr2:132945,2,132945,False,False,True
chr2:132975,2,132975,False,False,True
chr2:133026,2,133026,False,False,True
chr2:133163,2,133163,False,False,True
chr2:133239,2,133239,False,False,True
chr2:133355,2,133355,True,True,True
chr2:133435,2,133435,True,True,True
chr2:133595,2,133595,False,False,True
chr2:133612,2,133612,False,False,True
chr2:133742,2,133742,False,False,True
chr2:133779,2,133779,False,False,True
chr2:133886,2,133886,False,False,True
chr2:133938,2,133938,False,False,True
chr2:133943,2,133943,True,True,False
chr2:134090,2,134090,False,False,True
chr2:135183,2,135183,True,True,True
chr2:135214,2,135214,False,False,True
chr2:135402,2,135402,True,True,True
chr2:135553,2,135553,False,False,True
chr2:135630,2,135630,False,False,True
chr2:135667,2,135667,False,False,True
chr2:135827,2,135827,False,False,True
chr2:135898,2,135898,True,True,False
chr2:135912,2,135912,True,True,False
chr2:135923,2,135923,False,False,True
chr2:135925,2,135925,True,True,False
chr2:136002,2,136002,True,True,True
chr2:136039,2,136039,False,False,True
chr2:136173,2,136173,True,True,False
chr2:136582,2,136582,False,False,True
chr2:136632,2,136632,False,False,True
