Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Transcriptomics	YBR225W	SNPs	9	53832	2.09e-06	0.02197905	Distant	0.02197905	trans
Transcriptomics	YBR226C	SNPs	3	75503	1.3e-06	0.02527895	Distant	0.02527895	trans
Transcriptomics	YBR226C	SNPs	2	418288	6.06e-06	0.00700929	Distant	0.00700929	trans
Transcriptomics	YBR234C	SNPs	1	96049	2.81e-07	0.01831495	Distant	0.01831495	trans
Transcriptomics	YBR236C	SNPs	2	694260	8.09e-06	0.03347889	Local	0.03347889	cis
Transcriptomics	YBR237W	SNPs	13	44595	4.81e-06	0.00861248	Distant	0.00861248	trans
Transcriptomics	YBR239C	SNPs	2	592634	1.59e-06	0.06457847	Distant	0.06457847	trans
Transcriptomics	YBR240C	SNPs	15	586701	3.41e-06	0.0131589	Distant	0.0131589	trans
Transcriptomics	YBR244W	SNPs	11	258850	4.77e-06	0.00639304	Distant	0.00639304	trans
Transcriptomics	YBR246W	SNPs	2	712456	1.91e-10	0.12215215	Local	0.12215215	cis
Transcriptomics	YBR246W	SNPs	2	712761	2.7e-07	0.00992924	Local	0.00992924	cis
Transcriptomics	YBR246W	SNPs	2	633618	3.94e-07	0.06563952	Distant	0.06563952	trans
Transcriptomics	YBR246W	SNPs	2	722635	1.71e-06	0.04592614	Local	0.04592614	cis
Transcriptomics	YBR246W	SNPs	8	136467	4.96e-06	0.0096104	Distant	0.0096104	trans
Transcriptomics	YBR250W	SNPs	2	718802	1.18e-07	0.05610827	Local	0.05610827	cis
Transcriptomics	YBR253W	SNPs	16	588825	5.66e-07	0.04564032	Distant	0.04564032	trans
Transcriptomics	YBR254C	SNPs	2	723232	3.5e-09	0.14172833	Local	0.14172833	cis
Transcriptomics	YBR255W	SNPs	16	420632	4.34e-06	0.02366758	Distant	0.02366758	trans
Transcriptomics	YBR256C	SNPs	9	88522	2.99e-06	0.00933471	Distant	0.00933471	trans
Transcriptomics	YBR258C	SNPs	10	44440	9.05e-06	0.01021513	Distant	0.01021513	trans
Transcriptomics	YBR259W	SNPs	2	731564	1.9e-07	0.09711345	Local	0.09711345	cis
Transcriptomics	YBR260C	SNPs	16	406317	6.64e-06	0.06040142	Distant	0.06040142	trans
Transcriptomics	YBR270C	SNPs	2	744466	2.72e-07	0.03390872	Local	0.03390872	cis
Transcriptomics	YBR270C	SNPs	2	744417	1.96e-06	0.05552916	Local	0.05552916	cis
Transcriptomics	YBR271W	SNPs	10	524477	1.01e-06	0.05208139	Distant	0.05208139	trans
Transcriptomics	YBR273C	SNPs	2	694260	1.85e-06	0.04544695	Distant	0.04544695	trans
Transcriptomics	YBR274W	SNPs	2	752535	3.71e-08	0.03302472	Local	0.03302472	cis
Transcriptomics	YBR276C	SNPs	10	106721	1.13e-06	0.09907905	Distant	0.09907905	trans
Transcriptomics	YBR278W	SNPs	2	761454	1.27e-07	0.05502964	Local	0.05502964	cis
Transcriptomics	YBR281C	SNPs	2	767731	1.74e-16	0.05721905	Local	0.05721905	cis
Transcriptomics	YBR287W	SNPs	13	535159	1.4e-06	0.02358826	Distant	0.02358826	trans
Transcriptomics	YBR292C	SNPs	15	868024	2.26e-06	0.07016771	Distant	0.07016771	trans
Transcriptomics	YBR293W	SNPs	7	702168	1.15e-07	0.05128376	Distant	0.05128376	trans
Transcriptomics	YBR293W	SNPs	15	666991	1.87e-07	0.0079304	Distant	0.0079304	trans
Transcriptomics	YBR294W	SNPs	2	794828	1.85e-09	0.1541401	Local	0.1541401	cis
Transcriptomics	YBR294W	SNPs	2	794237	6.03e-09	0.0698888	Local	0.0698888	cis
Transcriptomics	YBR294W	SNPs	2	786589	6.46e-08	0.03804838	Local	0.03804838	cis
Transcriptomics	YBR294W	SNPs	2	797042	1.62e-07	0.06519998	Local	0.06519998	cis
Transcriptomics	YBR294W	SNPs	2	786434	2.99e-06	0.01091728	Local	0.01091728	cis
Transcriptomics	YBR294W	SNPs	2	785002	3.17e-06	0.01750223	Local	0.01750223	cis
Transcriptomics	YBR294W	SNPs	2	803033	3.64e-06	0.01941646	Local	0.01941646	cis
Transcriptomics	YBR294W	SNPs	2	785908	5.07e-06	0.04993207	Local	0.04993207	cis
Transcriptomics	YBR294W	SNPs	2	797545	7.39e-06	0.0135601	Local	0.0135601	cis
Transcriptomics	YBR295W	SNPs	15	137661	6.89e-07	0.02303437	Distant	0.02303437	trans
Transcriptomics	YBR295W	SNPs	2	797893	7.04e-07	0.05638903	Local	0.05638903	cis
Transcriptomics	YBR295W	SNPs	2	791816	9.47e-07	0.08993899	Local	0.08993899	cis
Transcriptomics	YBR297W	SNPs	7	1065857	3.66e-06	0.07988283	Distant	0.07988283	trans
Transcriptomics	YBR298C	SNPs	14	411226	2.53e-06	0.0071564	Distant	0.0071564	trans
Transcriptomics	YBR299W	SNPs	16	272492	3.63e-07	0.00823417	Distant	0.00823417	trans
Transcriptomics	YBR302C	SNPs	8	35854	4.61e-07	0.04343129	Distant	0.04343129	trans
Transcriptomics	YCL001W-A	SNPs	3	108293	2.85e-12	0.15493893	Local	0.15493893	cis
Transcriptomics	YCL001W-A	SNPs	3	106731	2.86e-07	0.0482766	Local	0.0482766	cis
Transcriptomics	YCL001W-B	SNPs	3	119872	2.64e-08	0.00400844	Local	0.00400844	cis
Transcriptomics	YCL001W-B	SNPs	3	130829	1.87e-07	0.10498645	Local	0.10498645	cis
Transcriptomics	YCL001W-B	SNPs	3	28362	7.87e-06	0.07098171	Distant	0.07098171	trans
Transcriptomics	YCL001W	SNPs	3	111279	1.96e-06	0.00582899	Local	0.00582899	cis
Transcriptomics	YCL001W	SNPs	3	108156	2.09e-06	0.00908837	Local	0.00908837	cis
Transcriptomics	YCL002C	SNPs	3	118130	4.39e-17	0.01640074	Local	0.01640074	cis
Transcriptomics	YCL002C	SNPs	3	129840	1.32e-13	0.03209951	Local	0.03209951	cis
Transcriptomics	YCL002C	SNPs	3	130883	2.38e-10	0.01150332	Local	0.01150332	cis
Transcriptomics	YCL002C	SNPs	3	109536	6.15e-10	0.01048528	Local	0.01048528	cis
Transcriptomics	YCL002C	SNPs	3	110397	9.26e-10	0.00666804	Local	0.00666804	cis
Transcriptomics	YCL002C	SNPs	3	110934	2.59e-09	0.02982506	Local	0.02982506	cis
Transcriptomics	YCL002C	SNPs	3	128488	5.24e-09	0.00950543	Local	0.00950543	cis
Transcriptomics	YCL002C	SNPs	3	118196	3.5e-07	0.0586051	Local	0.0586051	cis
Transcriptomics	YCL004W	SNPs	3	109536	5.499999999999999e-23	0.02551279	Local	0.02551279	cis
Transcriptomics	YCL004W	SNPs	3	111489	7.02e-16	0.01659048	Local	0.01659048	cis
Transcriptomics	YCL004W	SNPs	3	130883	7.1e-13	0.01437968	Local	0.01437968	cis
Transcriptomics	YCL004W	SNPs	3	108156	1.78e-12	0.01992802	Local	0.01992802	cis
Transcriptomics	YCL004W	SNPs	3	110397	5.69e-12	0.00817876	Local	0.00817876	cis
Transcriptomics	YCL004W	SNPs	3	129840	1.5e-11	0.02643627	Local	0.02643627	cis
Transcriptomics	YCL004W	SNPs	3	110934	6.87e-10	0.03169972	Local	0.03169972	cis
Transcriptomics	YCL004W	SNPs	3	109320	5.44e-09	0.0919962	Local	0.0919962	cis
Transcriptomics	YCL004W	SNPs	3	128488	3.8e-08	0.00828201	Local	0.00828201	cis
Transcriptomics	YCL004W	SNPs	12	990074	3.63e-06	0.01394181	Distant	0.01394181	trans
Transcriptomics	YCL008C	SNPs	11	430859	1.33e-06	0.0104181	Distant	0.0104181	trans
Transcriptomics	YCL008C	SNPs	3	106362	1.5e-06	0.07884461	Local	0.07884461	cis
Transcriptomics	YCL012C	SNPs	9	333750	2.98e-06	0.01792809	Distant	0.01792809	trans
Transcriptomics	YCL016C	SNPs	12	974574	4.35e-06	0.02413504	Distant	0.02413504	trans
Transcriptomics	YCL017C	SNPs	11	387783	2.94e-06	0.01895853	Distant	0.01895853	trans
Transcriptomics	YCL017C	SNPs	4	1344681	2.95e-06	0.01026833	Distant	0.01026833	trans
Transcriptomics	YCL021W-A	SNPs	3	81921	6.32e-08	0.01113051	Local	0.01113051	cis
Transcriptomics	YCL024W	SNPs	16	777117	1.34e-06	0.08107626	Distant	0.08107626	trans
Transcriptomics	YCL026C-A	SNPs	3	75484	8.95e-20	0.04017786	Local	0.04017786	cis
Transcriptomics	YCL026C-A	SNPs	3	75863	2e-07	0.04236161	Local	0.04236161	cis
Transcriptomics	YCL026C-A	SNPs	5	78155	4.11e-07	0.03413917	Distant	0.03413917	trans
Transcriptomics	YCL026C-A	SNPs	2	298678	1.06e-06	0.05430506	Distant	0.05430506	trans
Transcriptomics	YCL026C-A	SNPs	3	68956	1.59e-06	0.04093643	Local	0.04093643	cis
Transcriptomics	YCL026C-A	SNPs	1	59229	2.43e-06	0.04972501	Distant	0.04972501	trans
Transcriptomics	YCL026C-A	SNPs	2	240866	3.27e-06	0.02328203	Distant	0.02328203	trans
Transcriptomics	YCL026C-A	SNPs	2	366120	3.46e-06	0.02281048	Distant	0.02281048	trans
Transcriptomics	YCL026C-A	SNPs	10	487737	3.55e-06	0.02138611	Distant	0.02138611	trans
Transcriptomics	YCL026C-A	SNPs	11	90418	7.06e-06	0.06771257	Distant	0.06771257	trans
Transcriptomics	YCL026C-B	SNPs	3	74146	9.25e-31	0.33824072	Local	0.33824072	cis
Transcriptomics	YCL026C-B	SNPs	3	75053	3.6e-10	0.07568164	Local	0.07568164	cis
Transcriptomics	YCL026C-B	SNPs	3	98770	2.05e-07	0.00869552	Distant	0.00869552	trans
Transcriptomics	YCL026C-B	SNPs	3	75503	6.69e-07	0.01947213	Local	0.01947213	cis
Transcriptomics	YCL026C-B	SNPs	3	107312	7.01e-07	0.00723306	Distant	0.00723306	trans
Transcriptomics	YCL026C-B	SNPs	3	71310	1.02e-06	0.04055891	Local	0.04055891	cis
Transcriptomics	YCL026C-B	SNPs	4	1088972	1.03e-06	0.00628804	Distant	0.00628804	trans
Transcriptomics	YCL026C-B	SNPs	3	140466	1.36e-06	0.01197426	Distant	0.01197426	trans
Transcriptomics	YCL026C-B	SNPs	3	103813	1.57e-06	0.08741167	Distant	0.08741167	trans
Transcriptomics	YCL026C-B	SNPs	16	224341	2.51e-06	0.01867914	Distant	0.01867914	trans
Transcriptomics	YCL027W	SNPs	15	666991	2.87e-06	0.00662583	Distant	0.00662583	trans
Transcriptomics	YCL027W	SNPs	8	427660	3.04e-06	0.009576	Distant	0.009576	trans
Transcriptomics	YCL027W	SNPs	5	85780	6.22e-06	0.00517638	Distant	0.00517638	trans
Transcriptomics	YCL033C	SNPs	3	62729	4.68e-22	0.05295669	Local	0.05295669	cis
Transcriptomics	YCL035C	SNPs	3	61329	9.54e-22	0.02695702	Local	0.02695702	cis
Transcriptomics	YCL035C	SNPs	5	170376	1.97e-06	0.02265561	Distant	0.02265561	trans
Transcriptomics	YCL038C	SNPs	13	458866	1.44e-06	0.02036564	Distant	0.02036564	trans
Transcriptomics	YCL043C	SNPs	2	214801	2.44e-06	0.06880356	Distant	0.06880356	trans
Transcriptomics	YCL045C	SNPs	11	430859	1.94e-06	0.0105005	Distant	0.0105005	trans
Transcriptomics	YCL048W	SNPs	11	156873	2.53e-06	0.05002923	Distant	0.05002923	trans
Transcriptomics	YCL049C	SNPs	3	40315	1.6e-63	0.14912767	Local	0.14912767	cis
Transcriptomics	YCL049C	SNPs	3	40515	1.31e-08	0.09391816	Local	0.09391816	cis
Transcriptomics	YCL050C	SNPs	13	10994	1.09e-05	0.00441618	Distant	0.00441618	trans
Transcriptomics	YCL051W	SNPs	1	92566	2.71e-06	0.00701666	Distant	0.00701666	trans
Transcriptomics	YCL054W	SNPs	7	655851	3.37e-07	0.00706944	Distant	0.00706944	trans
Transcriptomics	YCL054W	SNPs	4	327242	2.6e-06	0.07261202	Distant	0.07261202	trans
Transcriptomics	YCL054W	SNPs	13	213896	3.03e-06	0.00581309	Distant	0.00581309	trans
Transcriptomics	YCL055W	SNPs	15	238720	1.92e-06	0.0074651	Distant	0.0074651	trans
Transcriptomics	YCL057C-A	SNPs	4	1318821	9.94e-07	0.0563644	Distant	0.0563644	trans
Transcriptomics	YCL057W	SNPs	12	1012407	2.58e-06	0.02299435	Distant	0.02299435	trans
Transcriptomics	YCL057W	SNPs	1	95043	3.86e-06	0.03746798	Distant	0.03746798	trans
Transcriptomics	YCL059C	SNPs	7	655851	5.76e-07	0.0069196	Distant	0.0069196	trans
Transcriptomics	YCL059C	SNPs	13	213896	6.66e-06	0.00555417	Distant	0.00555417	trans
Transcriptomics	YCL061C	SNPs	4	553497	3.97e-06	0.01031563	Distant	0.01031563	trans
Transcriptomics	YCL065W	SNPs	7	1041395	2.08e-06	0.09262712	Distant	0.09262712	trans
Transcriptomics	YCL065W	SNPs	3	201156	2.61e-06	0.01867663	Distant	0.01867663	trans
Transcriptomics	YCL065W	SNPs	3	201161	6.18e-06	0.03593382	Distant	0.03593382	trans
Transcriptomics	YCL068C	SNPs	11	575225	5.58e-07	0.01471484	Distant	0.01471484	trans
Transcriptomics	YCL069W	SNPs	11	645157	6.39e-11	0.01566505	Distant	0.01566505	trans
Transcriptomics	YCL069W	SNPs	11	643390	5.97e-07	0.07119442	Distant	0.07119442	trans
Transcriptomics	YCR001W	SNPs	3	128050	9.12e-07	0.0041929	Local	0.0041929	cis
Transcriptomics	YCR002C	SNPs	15	586701	1.04e-07	0.01821893	Distant	0.01821893	trans
Transcriptomics	YCR005C	SNPs	10	350741	1.24e-06	0.07415005	Distant	0.07415005	trans
Transcriptomics	YCR007C	SNPs	3	130242	3.86e-08	0.09733038	Local	0.09733038	cis
Transcriptomics	YCR007C	SNPs	3	118751	3.31e-07	0.0067857	Local	0.0067857	cis
Transcriptomics	YCR007C	SNPs	3	131280	1.28e-06	0.04713322	Local	0.04713322	cis
Transcriptomics	YCR009C	SNPs	6	113820	6.21e-06	0.01005721	Distant	0.01005721	trans
Transcriptomics	YCR009C	SNPs	12	299124	6.32e-06	0.04024186	Distant	0.04024186	trans
Transcriptomics	YCR009C	SNPs	13	37053	7.24e-06	0.01328817	Distant	0.01328817	trans
Transcriptomics	YCR014C	SNPs	16	93137	3.32e-06	0.07445844	Distant	0.07445844	trans
Transcriptomics	YCR018C	SNPs	12	840073	1.85e-06	0.0115587	Distant	0.0115587	trans
Transcriptomics	YCR020C	SNPs	4	458153	2.97e-06	0.0274052	Distant	0.0274052	trans
Transcriptomics	YCR020W-B	SNPs	3	155181	8.39e-13	0.01786811	Local	0.01786811	cis
Transcriptomics	YCR021C	SNPs	3	157686	1.05e-06	0.00583265	Local	0.00583265	cis
Transcriptomics	YCR021C	SNPs	3	152950	3.95e-06	0.025771	Local	0.025771	cis
Transcriptomics	YCR022C	SNPs	3	157881	2.83e-06	0.06557312	Local	0.06557312	cis
Transcriptomics	YCR022C	SNPs	16	811965	3.31e-06	0.06954622	Distant	0.06954622	trans
Transcriptomics	YCR022C	SNPs	5	397892	4.04e-06	0.05952914	Distant	0.05952914	trans
Transcriptomics	YCR022C	SNPs	14	712253	7.59e-06	0.06147375	Distant	0.06147375	trans
Transcriptomics	YCR028C-A	SNPs	12	333469	8.95e-07	0.06099663	Distant	0.06099663	trans
Transcriptomics	YCR033W	SNPs	7	417098	4e-06	0.00885229	Distant	0.00885229	trans
Transcriptomics	YCR039C	SNPs	4	589136	4.28e-06	0.01311191	Distant	0.01311191	trans
Transcriptomics	YCR041W	SNPs	3	201156	1.98e-07	0.02173649	Local	0.02173649	cis
Transcriptomics	YCR041W	SNPs	3	201258	8.1e-07	0.02952309	Local	0.02952309	cis
Transcriptomics	YCR044C	SNPs	8	18917	4.82e-06	0.00807759	Distant	0.00807759	trans
Transcriptomics	YCR045C	SNPs	2	712761	1.85e-06	0.0083425	Distant	0.0083425	trans
Transcriptomics	YCR047C	SNPs	7	655851	3.22e-06	0.00612832	Distant	0.00612832	trans
Transcriptomics	YCR060W	SNPs	3	224821	4.7e-14	0.16249035	Local	0.16249035	cis
Transcriptomics	YCR060W	SNPs	3	224846	4.87e-13	0.09544897	Local	0.09544897	cis
Transcriptomics	YCR060W	SNPs	2	228106	9.71e-07	0.0132577	Distant	0.0132577	trans
Transcriptomics	YCR060W	SNPs	12	690274	1.43e-06	0.04181944	Distant	0.04181944	trans
Transcriptomics	YCR060W	SNPs	3	225042	4.44e-06	0.03370558	Local	0.03370558	cis
Transcriptomics	YCR060W	SNPs	15	659697	6.56e-06	0.01417359	Distant	0.01417359	trans
Transcriptomics	YCR063W	SNPs	7	655851	1.04e-06	0.00668766	Distant	0.00668766	trans
Transcriptomics	YCR065W	SNPs	16	428330	6.6e-06	0.07962649	Distant	0.07962649	trans
Transcriptomics	YCR069W	SNPs	11	430859	5.05e-06	0.0093186	Distant	0.0093186	trans
Transcriptomics	YCR071C	SNPs	3	239957	2.25e-07	0.08954295	Local	0.08954295	cis
Transcriptomics	YCR072C	SNPs	7	655851	2.52e-06	0.00629141	Distant	0.00629141	trans
Transcriptomics	YCR073W-A	SNPs	7	1065808	6.39e-06	0.00938972	Distant	0.00938972	trans
Transcriptomics	YCR075C	SNPs	14	230599	8.82e-07	0.10720676	Distant	0.10720676	trans
Transcriptomics	YCR075W-A	SNPs	9	424322	4.05e-07	0.0142959	Distant	0.0142959	trans
Transcriptomics	YCR082W	SNPs	3	258781	2.58e-06	0.08978156	Local	0.08978156	cis
Transcriptomics	YCR092C	SNPs	3	273880	1.27e-06	0.01169509	Local	0.01169509	cis
Transcriptomics	YCR099C	SNPs	5	564276	4.16e-07	0.01538047	Distant	0.01538047	trans
Transcriptomics	YCR100C	SNPs	5	564276	2e-06	0.01564413	Distant	0.01564413	trans
Transcriptomics	YCR105W	SNPs	16	254689	2.04e-06	0.0208747	Distant	0.0208747	trans
Transcriptomics	YCR106W	SNPs	12	1058829	1.25e-08	0.01317663	Distant	0.01317663	trans
Transcriptomics	YCR107W	SNPs	12	1058829	2.33e-07	0.00960815	Distant	0.00960815	trans
Transcriptomics	YDL002C	SNPs	4	446874	7.49e-07	0.10608801	Local	0.10608801	cis
Transcriptomics	YDL004W	SNPs	6	155252	2.86e-06	0.01897166	Distant	0.01897166	trans
Transcriptomics	YDL008W	SNPs	11	379901	2.14e-06	0.06377512	Distant	0.06377512	trans
Transcriptomics	YDL013W	SNPs	11	250668	8.36e-06	0.02126767	Distant	0.02126767	trans
Transcriptomics	YDL014W	SNPs	7	655851	5.46e-07	0.00669292	Distant	0.00669292	trans
Transcriptomics	YDL018C	SNPs	9	141990	6.87e-07	0.08504478	Distant	0.08504478	trans
Transcriptomics	YDL019C	SNPs	4	1225163	8.23e-06	0.01314395	Distant	0.01314395	trans
Transcriptomics	YDL019C	SNPs	7	943177	9.29e-06	0.00445983	Distant	0.00445983	trans
Transcriptomics	YDL024C	SNPs	4	409954	3.33e-15	0.08352331	Local	0.08352331	cis
Transcriptomics	YDL024C	SNPs	4	410017	1.97e-10	0.04868412	Local	0.04868412	cis
Transcriptomics	YDL024C	SNPs	8	16906	2.23e-06	0.02248537	Distant	0.02248537	trans
Transcriptomics	YDL024C	SNPs	8	16805	3.9e-06	0.03842031	Distant	0.03842031	trans
Transcriptomics	YDL028C	SNPs	16	420632	1.05e-06	0.02626099	Distant	0.02626099	trans
Transcriptomics	YDL031W	SNPs	7	655851	4.06e-07	0.0071371	Distant	0.0071371	trans
Transcriptomics	YDL031W	SNPs	13	213896	3.65e-06	0.00586401	Distant	0.00586401	trans
Transcriptomics	YDL031W	SNPs	10	524477	5.09e-06	0.04209103	Distant	0.04209103	trans
Transcriptomics	YDL033C	SNPs	8	285871	6.97e-07	0.02144285	Distant	0.02144285	trans
Transcriptomics	YDL033C	SNPs	7	702109	9.04e-07	0.06616842	Distant	0.06616842	trans
Transcriptomics	YDL033C	SNPs	13	203305	1.81e-06	0.0284281	Distant	0.0284281	trans
Transcriptomics	YDL033C	SNPs	7	762571	6.35e-06	0.01994951	Distant	0.01994951	trans
Transcriptomics	YDL033C	SNPs	13	368861	6.62e-06	0.01870105	Distant	0.01870105	trans
Transcriptomics	YDL034W	SNPs	12	811471	4.08e-06	0.045275	Distant	0.045275	trans
Transcriptomics	YDL036C	SNPs	11	411807	4.41e-06	0.01512155	Distant	0.01512155	trans
Transcriptomics	YDL037C	SNPs	4	385750	1.49e-20	0.11375414	Local	0.11375414	cis
Transcriptomics	YDL037C	SNPs	4	386785	8.69e-16	0.03358208	Local	0.03358208	cis
Transcriptomics	YDL037C	SNPs	4	385473	2.18e-13	0.02703122	Local	0.02703122	cis
Transcriptomics	YDL037C	SNPs	13	79739	2.51e-06	0.03482882	Distant	0.03482882	trans
Transcriptomics	YDL039C	SNPs	4	386785	1.86e-09	0.01793936	Local	0.01793936	cis
Transcriptomics	YDL039C	SNPs	4	385750	2.08e-08	0.03964238	Local	0.03964238	cis
Transcriptomics	YDL039C	SNPs	4	385473	1.77e-06	0.01094997	Local	0.01094997	cis
Transcriptomics	YDL040C	SNPs	16	172786	3e-06	0.02526833	Distant	0.02526833	trans
Transcriptomics	YDL042C	SNPs	7	307084	3.02e-06	0.0480143	Distant	0.0480143	trans
Transcriptomics	YDL048C	SNPs	10	319272	3.2e-06	0.07567438	Distant	0.07567438	trans
Transcriptomics	YDL053C	SNPs	4	370580	1.15e-06	0.00768009	Local	0.00768009	cis
Transcriptomics	YDL054C	SNPs	6	202970	3.79e-06	0.05508497	Distant	0.05508497	trans
Transcriptomics	YDL055C	SNPs	4	355467	6.23e-15	0.04239434	Local	0.04239434	cis
Transcriptomics	YDL055C	SNPs	4	357529	1.43e-09	0.17254149	Local	0.17254149	cis
Transcriptomics	YDL055C	SNPs	10	404952	7.24e-07	0.06616859	Distant	0.06616859	trans
Transcriptomics	YDL056W	SNPs	16	420632	6.93e-07	0.02401087	Distant	0.02401087	trans
Transcriptomics	YDL060W	SNPs	7	655851	1.53e-07	0.00770809	Distant	0.00770809	trans
Transcriptomics	YDL063C	SNPs	7	655851	2.74e-06	0.00617052	Distant	0.00617052	trans
Transcriptomics	YDL065C	SNPs	14	691878	7.72e-08	0.03796997	Distant	0.03796997	trans
Transcriptomics	YDL065C	SNPs	9	395649	4.62e-06	0.00987093	Distant	0.00987093	trans
Transcriptomics	YDL067C	SNPs	16	926181	3.65e-06	0.01286524	Distant	0.01286524	trans
Transcriptomics	YDL069C	SNPs	14	170790	3.58e-06	0.07309124	Distant	0.07309124	trans
Transcriptomics	YDL072C	SNPs	7	655851	1.51e-06	0.0067292	Distant	0.0067292	trans
Transcriptomics	YDL074C	SNPs	13	213896	3.59e-06	0.00570807	Distant	0.00570807	trans
Transcriptomics	YDL077C	SNPs	7	53416	1.15e-06	0.01153037	Distant	0.01153037	trans
Transcriptomics	YDL082W	SNPs	12	585709	9.43e-07	0.03399449	Distant	0.03399449	trans
Transcriptomics	YDL085W	SNPs	6	240610	5.39e-06	0.04535045	Distant	0.04535045	trans
Transcriptomics	YDL088C	SNPs	11	107231	1.26e-06	0.02294882	Distant	0.02294882	trans
Transcriptomics	YDL089W	SNPs	4	297290	1.2e-18	0.10084259	Local	0.10084259	cis
Transcriptomics	YDL089W	SNPs	2	198110	5.17e-06	0.00746981	Distant	0.00746981	trans
Transcriptomics	YDL093W	SNPs	4	456852	5.24e-06	0.01501964	Distant	0.01501964	trans
Transcriptomics	YDL093W	SNPs	4	458036	8.57e-06	0.0313641	Distant	0.0313641	trans
Transcriptomics	YDL094C	SNPs	4	289558	1.44e-16	0.05714225	Local	0.05714225	cis
Transcriptomics	YDL094C	SNPs	4	289631	2.33e-11	0.06583301	Local	0.06583301	cis
Transcriptomics	YDL094C	SNPs	9	130430	3.17e-06	0.00914543	Distant	0.00914543	trans
Transcriptomics	YDL098C	SNPs	9	88522	2.39e-06	0.01024667	Distant	0.01024667	trans
Transcriptomics	YDL103C	SNPs	4	275118	1.27e-06	0.05933632	Local	0.05933632	cis
Transcriptomics	YDL109C	SNPs	16	789570	2.79e-06	0.05290964	Distant	0.05290964	trans
Transcriptomics	YDL113C	SNPs	8	250490	4.96e-06	0.00868576	Distant	0.00868576	trans
Transcriptomics	YDL117W	SNPs	16	899581	8.53e-07	0.01684561	Distant	0.01684561	trans
Transcriptomics	YDL124W	SNPs	4	240532	2.83e-14	0.10049469	Local	0.10049469	cis
Transcriptomics	YDL124W	SNPs	4	239643	1.53e-13	0.03854473	Local	0.03854473	cis
Transcriptomics	YDL124W	SNPs	4	240297	1.59e-07	0.06306273	Local	0.06306273	cis
Transcriptomics	YDL124W	SNPs	4	240480	1.59e-07	0.02095493	Local	0.02095493	cis
Transcriptomics	YDL124W	SNPs	4	240506	2.8e-07	0.09962456	Local	0.09962456	cis
Transcriptomics	YDL124W	SNPs	4	239573	3.77e-07	0.0205083	Local	0.0205083	cis
Transcriptomics	YDL125C	SNPs	4	239643	1.15e-09	0.0282458	Local	0.0282458	cis
Transcriptomics	YDL125C	SNPs	4	239462	7.17e-07	0.10251899	Local	0.10251899	cis
Transcriptomics	YDL125C	SNPs	4	240532	4.53e-06	0.03935082	Local	0.03935082	cis
Transcriptomics	YDL127W	SNPs	13	238236	2.99e-06	0.04728803	Distant	0.04728803	trans
Transcriptomics	YDL128W	SNPs	8	34545	2.57e-06	0.05262623	Distant	0.05262623	trans
Transcriptomics	YDL131W	SNPs	6	202970	2.69e-06	0.05909854	Distant	0.05909854	trans
Transcriptomics	YDL132W	SNPs	7	458993	4.47e-06	0.00901125	Distant	0.00901125	trans
Transcriptomics	YDL136W	SNPs	12	585709	1.5e-06	0.03300288	Distant	0.03300288	trans
Transcriptomics	YDL139C	SNPs	4	568528	2.46e-06	0.03204588	Distant	0.03204588	trans
Transcriptomics	YDL142C	SNPs	15	587140	4.18e-06	0.01824872	Distant	0.01824872	trans
Transcriptomics	YDL147W	SNPs	4	190764	1.83e-07	0.04893227	Local	0.04893227	cis
Transcriptomics	YDL148C	SNPs	7	655851	4.44e-07	0.00672317	Distant	0.00672317	trans
Transcriptomics	YDL153C	SNPs	7	655851	1.19e-06	0.00631486	Distant	0.00631486	trans
Transcriptomics	YDL153C	SNPs	4	327242	4.79e-06	0.06710248	Distant	0.06710248	trans
Transcriptomics	YDL154W	SNPs	4	409324	5.36e-06	0.02099847	Distant	0.02099847	trans
Transcriptomics	YDL155W	SNPs	16	428330	1.21e-06	0.09168033	Distant	0.09168033	trans
Transcriptomics	YDL157C	SNPs	4	174546	3.01e-09	0.03223981	Local	0.03223981	cis
Transcriptomics	YDL159W	SNPs	4	174089	2.87e-06	0.05718286	Local	0.05718286	cis
Transcriptomics	YDL160C-A	SNPs	10	448281	2.28e-07	0.00824954	Distant	0.00824954	trans
Transcriptomics	YDL160C-A	SNPs	4	540249	7.4e-06	0.01568978	Distant	0.01568978	trans
Transcriptomics	YDL160C	SNPs	4	170349	5.72e-08	0.10341095	Local	0.10341095	cis
Transcriptomics	YDL160C	SNPs	4	174089	2.2e-07	0.06910558	Local	0.06910558	cis
Transcriptomics	YDL160C	SNPs	11	303165	2.1e-06	0.08835544	Distant	0.08835544	trans
