SNP_A,SNP_B,R2,CHR_B,BP_B,CHR_A,BP_A
4842,5263,0.0030725083371041,CHR_8,393351,CHR_8,13662
4842,5264,0.0076094770451343,CHR_8,394302,CHR_8,13662
4842,5265,0.0059832221918289,CHR_8,394731,CHR_8,13662
4842,5266,0.0043724864854742,CHR_8,395585,CHR_8,13662
4842,5267,0.0067163791384047,CHR_8,396899,CHR_8,13662
4842,5268,0.0103615464375906,CHR_8,397561,CHR_8,13662
4842,5269,0.0025206677694682,CHR_8,400443,CHR_8,13662
4842,5270,0.0015703335860771,CHR_8,400740,CHR_8,13662
4842,5271,0.0019486139807265,CHR_8,401605,CHR_8,13662
4842,5272,0.000772156305376,CHR_8,402810,CHR_8,13662
4842,5273,0.0017543369916869,CHR_8,402964,CHR_8,13662
4842,5274,7.29595697035446e-06,CHR_8,406205,CHR_8,13662
4842,5275,3.00112557080497e-05,CHR_8,409226,CHR_8,13662
4842,5276,0.0001136670457984,CHR_8,410935,CHR_8,13662
4842,5277,0.0001235293252887,CHR_8,410984,CHR_8,13662
4842,5278,0.0002701691293777,CHR_8,411809,CHR_8,13662
4842,5279,0.0004480779212612,CHR_8,413653,CHR_8,13662
4842,5280,8.95693329824643e-06,CHR_8,413730,CHR_8,13662
4842,5281,0.0003798594087466,CHR_8,416391,CHR_8,13662
4842,5282,0.0019486139807265,CHR_8,417360,CHR_8,13662
4842,5283,0.0022288287348279,CHR_8,420017,CHR_8,13662
4842,5284,0.0008883766654119,CHR_8,420265,CHR_8,13662
4842,5285,0.0020605881958542,CHR_8,421095,CHR_8,13662
4842,5286,0.0042317689878016,CHR_8,422328,CHR_8,13662
4842,5287,0.0020753893345022,CHR_8,422657,CHR_8,13662
4842,5288,4.47898454740033e-05,CHR_8,425448,CHR_8,13662
4842,5289,7.22936319808584e-05,CHR_8,428829,CHR_8,13662
4842,5290,0.0002537963119718,CHR_8,429990,CHR_8,13662
4842,5291,7.04280685311926e-05,CHR_8,430320,CHR_8,13662
4842,5292,7.98512536700925e-05,CHR_8,430488,CHR_8,13662
4842,5293,0.000103079648391,CHR_8,432524,CHR_8,13662
4842,5294,0.0001700761632191,CHR_8,433117,CHR_8,13662
4842,5295,0.0001063752601392,CHR_8,433370,CHR_8,13662
4842,5296,0.0004861290118072,CHR_8,433529,CHR_8,13662
4842,5297,0.0003668347368357,CHR_8,433706,CHR_8,13662
4842,5298,0.001041892473453,CHR_8,437059,CHR_8,13662
4842,5299,0.0011509788950421,CHR_8,440200,CHR_8,13662
4842,5300,0.0009035032938134,CHR_8,441024,CHR_8,13662
4842,5301,0.0010746876365648,CHR_8,441527,CHR_8,13662
4842,5302,0.0003428503372144,CHR_8,442870,CHR_8,13662
4842,5303,0.0012367783529204,CHR_8,443100,CHR_8,13662
4842,5304,0.0002441811200814,CHR_8,445658,CHR_8,13662
4842,5305,2.72654062632798e-06,CHR_8,445835,CHR_8,13662
4842,5306,7.31157734372104e-06,CHR_8,447682,CHR_8,13662
4842,5307,2.84674676648245e-05,CHR_8,448047,CHR_8,13662
4842,5308,5.9999757288307e-05,CHR_8,449957,CHR_8,13662
4842,5309,2.40914270659022e-05,CHR_8,452309,CHR_8,13662
4842,5310,0.000230580060938,CHR_8,452311,CHR_8,13662
4842,5311,6.92706684434444e-05,CHR_8,452328,CHR_8,13662
4842,5312,0.000431234632487,CHR_8,453479,CHR_8,13662
4842,5313,0.001157526762602,CHR_8,453534,CHR_8,13662
4842,5314,0.0007343579755415,CHR_8,453634,CHR_8,13662
4842,5315,1.04362103191217e-07,CHR_8,453634,CHR_8,13662
4842,5316,0.0035495178050847,CHR_8,455745,CHR_8,13662
4842,5317,0.0036709832522861,CHR_8,455783,CHR_8,13662
4842,5318,0.0026601125793565,CHR_8,455785,CHR_8,13662
4842,5319,0.0013930137217506,CHR_8,455796,CHR_8,13662
4842,5320,0.0010439630060961,CHR_8,455983,CHR_8,13662
4842,5321,0.0018489588544264,CHR_8,458155,CHR_8,13662
4842,5322,0.0036293155065432,CHR_8,458435,CHR_8,13662
4842,5323,0.0016492973139668,CHR_8,459723,CHR_8,13662
4842,5324,0.0026009204264235,CHR_8,460316,CHR_8,13662
4842,5325,0.0042810792621465,CHR_8,461438,CHR_8,13662
4842,5326,0.0004013972194,CHR_8,461748,CHR_8,13662
4842,5327,0.0056414703562385,CHR_8,463767,CHR_8,13662
4842,5328,1.4539491575961e-05,CHR_8,464932,CHR_8,13662
4842,5329,0.0017946645122024,CHR_8,465075,CHR_8,13662
4842,5330,0.0010812688695886,CHR_8,465091,CHR_8,13662
4842,5331,0.0016002715565582,CHR_8,465663,CHR_8,13662
4842,5332,0.0035826681310544,CHR_8,465742,CHR_8,13662
4842,5333,0.0002213459794909,CHR_8,466475,CHR_8,13662
4842,5334,4.58192675351177e-08,CHR_8,466499,CHR_8,13662
4842,5335,0.0004861290118072,CHR_8,469153,CHR_8,13662
4842,5336,0.0004861290118072,CHR_8,469233,CHR_8,13662
4842,5337,0.0006307923048533,CHR_8,469571,CHR_8,13662
4842,5338,0.0002264439314997,CHR_8,474449,CHR_8,13662
4842,5339,8.69897762813987e-05,CHR_8,474485,CHR_8,13662
4842,5340,3.1953428950318e-05,CHR_8,474521,CHR_8,13662
4842,5341,0.0002054194632721,CHR_8,474579,CHR_8,13662
4842,5342,0.0012217084380939,CHR_8,474628,CHR_8,13662
4842,5343,0.0005291354036656,CHR_8,475005,CHR_8,13662
4842,5344,0.0007387113323572,CHR_8,475549,CHR_8,13662
4842,5345,0.0004834427383052,CHR_8,475895,CHR_8,13662
4842,5346,0.0010261608301247,CHR_8,477804,CHR_8,13662
4842,5347,0.0016192970618601,CHR_8,479207,CHR_8,13662
4842,5348,0.0020948525959712,CHR_8,479718,CHR_8,13662
4842,5349,0.0027080130958473,CHR_8,481335,CHR_8,13662
4842,5350,0.0052091176106454,CHR_8,484694,CHR_8,13662
4842,5351,0.0090970939695559,CHR_8,485969,CHR_8,13662
4842,5352,0.0090970939695559,CHR_8,485972,CHR_8,13662
4842,5353,0.0050909736467397,CHR_8,488371,CHR_8,13662
4842,5354,0.0031676486871146,CHR_8,488714,CHR_8,13662
4842,5355,0.0004716811092396,CHR_8,490346,CHR_8,13662
4842,5356,0.0001132795102231,CHR_8,490813,CHR_8,13662
4842,5357,2.5058239793833e-05,CHR_8,490841,CHR_8,13662
4842,5358,0.0001170177281169,CHR_8,491020,CHR_8,13662
4842,5359,0.0001103713509788,CHR_8,491126,CHR_8,13662
4842,5360,0.0003618282824406,CHR_8,491330,CHR_8,13662
4842,5361,5.04936513165452e-05,CHR_8,492314,CHR_8,13662
4842,5362,0.0004364936447118,CHR_8,497405,CHR_8,13662
4842,5363,0.0001536913455341,CHR_8,500907,CHR_8,13662
4842,5364,0.0003368158945227,CHR_8,500928,CHR_8,13662
4842,5365,4.39469953296363e-05,CHR_8,500941,CHR_8,13662
4842,5366,0.0003127644011893,CHR_8,501189,CHR_8,13662
4842,5367,0.0007326298278974,CHR_8,501390,CHR_8,13662
4842,5368,1.650145868338e-05,CHR_8,502369,CHR_8,13662
4842,5369,0.0002286640540678,CHR_8,502447,CHR_8,13662
4842,5370,0.0001458791467397,CHR_8,502641,CHR_8,13662
4842,5371,0.00087352553652,CHR_8,505913,CHR_8,13662
4842,5372,3.87883048749862e-05,CHR_8,507125,CHR_8,13662
4842,5373,0.0002697477692747,CHR_8,507195,CHR_8,13662
4842,5374,0.0001477380013009,CHR_8,509478,CHR_8,13662
4842,5375,1.93517403258822e-06,CHR_8,509537,CHR_8,13662
4842,5376,0.0032801255845982,CHR_8,517167,CHR_8,13662
4842,5377,0.0019222514067024,CHR_8,517642,CHR_8,13662
4842,5378,0.0003516486206324,CHR_8,518737,CHR_8,13662
4842,5379,0.0043034166781885,CHR_8,519219,CHR_8,13662
4842,5380,0.0046910400889662,CHR_8,519377,CHR_8,13662
4842,5381,0.0032415786002568,CHR_8,519391,CHR_8,13662
4842,5382,0.0052901817605725,CHR_8,519609,CHR_8,13662
4842,5383,0.0043491154577168,CHR_8,520123,CHR_8,13662
4842,5384,0.0017310489032,CHR_8,520381,CHR_8,13662
4842,5385,0.0032309121473365,CHR_8,521047,CHR_8,13662
4842,5386,0.0036396601866125,CHR_8,522590,CHR_8,13662
4842,5387,0.0029877098755536,CHR_8,522597,CHR_8,13662
4842,5388,0.0021216472677471,CHR_8,522681,CHR_8,13662
4842,5389,0.0032415786002568,CHR_8,522950,CHR_8,13662
4842,5390,0.0050463357485392,CHR_8,523118,CHR_8,13662
4842,5391,0.003558714720064,CHR_8,523239,CHR_8,13662
4842,5392,0.0042590769486624,CHR_8,523298,CHR_8,13662
4842,5393,0.0039326504917947,CHR_8,523356,CHR_8,13662
4842,5394,0.0029816279103838,CHR_8,523454,CHR_8,13662
4842,5395,0.0029212213161097,CHR_8,523510,CHR_8,13662
4842,5396,0.0029632705066402,CHR_8,523907,CHR_8,13662
4842,5397,0.0039759030124089,CHR_8,524455,CHR_8,13662
4842,5398,0.003578713329539,CHR_8,525036,CHR_8,13662
4842,5399,0.0032415786002568,CHR_8,525056,CHR_8,13662
4842,5400,0.0034162154867795,CHR_8,525297,CHR_8,13662
4842,5401,0.0032214159544696,CHR_8,525401,CHR_8,13662
4842,5402,0.002324606747159,CHR_8,525441,CHR_8,13662
4842,5403,0.0020374411194336,CHR_8,525442,CHR_8,13662
4842,5404,0.001494701685807,CHR_8,525446,CHR_8,13662
4842,5405,0.0003118223876831,CHR_8,525451,CHR_8,13662
4842,5406,0.0003984430930583,CHR_8,525454,CHR_8,13662
4842,5407,0.0021410725633428,CHR_8,525803,CHR_8,13662
4842,5408,0.0033814119166714,CHR_8,525866,CHR_8,13662
4842,5409,0.0008185065235358,CHR_8,526127,CHR_8,13662
4842,5410,0.0012733354567292,CHR_8,526188,CHR_8,13662
4842,5411,0.0009335005869839,CHR_8,528155,CHR_8,13662
4842,5412,0.006388744423736,CHR_8,529025,CHR_8,13662
4842,5413,0.0008608741549372,CHR_8,529350,CHR_8,13662
4842,5414,0.0003696642285193,CHR_8,530211,CHR_8,13662
4842,5415,0.0062270632474739,CHR_8,531108,CHR_8,13662
4842,5416,0.0006877451693672,CHR_8,541428,CHR_8,13662
4842,5417,0.0046438104373384,CHR_8,553590,CHR_8,13662
4842,5418,0.0038502942784872,CHR_8,553978,CHR_8,13662
4842,5419,0.0010746876365648,CHR_8,553996,CHR_8,13662
4842,5420,0.0022503950432007,CHR_8,554022,CHR_8,13662
4842,5421,0.0036100346862063,CHR_8,554028,CHR_8,13662
4842,5422,0.0008781489156054,CHR_8,554135,CHR_8,13662
4842,5423,1.41718244221023e-05,CHR_8,554142,CHR_8,13662
4842,5424,3.46305432157105e-05,CHR_8,554143,CHR_8,13662
4842,5425,3.56854465328197e-05,CHR_8,554151,CHR_8,13662
4842,5426,0.0009055677276973,CHR_8,554202,CHR_8,13662
4842,5427,0.0005674223422009,CHR_8,556136,CHR_8,13662
4842,5428,0.001110454875661,CHR_8,556148,CHR_8,13662
4842,5429,9.42309828839524e-06,CHR_8,556173,CHR_8,13662
4842,5430,0.0007730003650949,CHR_8,556173,CHR_8,13662
4842,5431,1.90610846539486e-05,CHR_8,556175,CHR_8,13662
4842,5432,0.0064408571664182,CHR_8,556318,CHR_8,13662
4842,5433,0.0002286467214229,CHR_8,556476,CHR_8,13662
4842,5434,0.001502951683413,CHR_8,556515,CHR_8,13662
4843,4842,0.0,CHR_8,13662,CHR_8,16664
4843,4843,0.0,CHR_8,16664,CHR_8,16664
4843,4844,0.769052135380828,CHR_8,17315,CHR_8,16664
4843,4845,0.808025061049157,CHR_8,17627,CHR_8,16664
4843,4846,0.738790215911928,CHR_8,19058,CHR_8,16664
4843,4847,0.738790215911928,CHR_8,19062,CHR_8,16664
4843,4848,0.75830632521147,CHR_8,19760,CHR_8,16664
4843,4849,0.705448553242739,CHR_8,20879,CHR_8,16664
4843,4850,0.668208638101495,CHR_8,21364,CHR_8,16664
4843,4851,0.627338108256375,CHR_8,23859,CHR_8,16664
4843,4852,0.601806674841878,CHR_8,24772,CHR_8,16664
4843,4853,0.580682041010928,CHR_8,24855,CHR_8,16664
4843,4854,0.455695285952912,CHR_8,25786,CHR_8,16664
4843,4855,0.422686987872828,CHR_8,26026,CHR_8,16664
4843,4856,0.429774904985158,CHR_8,26028,CHR_8,16664
4843,4857,0.374858215782226,CHR_8,29272,CHR_8,16664
4843,4858,0.378599818854551,CHR_8,31948,CHR_8,16664
4843,4859,0.351054691364811,CHR_8,32371,CHR_8,16664
4843,4860,0.300277415596305,CHR_8,33975,CHR_8,16664
4843,4861,0.233554340887607,CHR_8,35149,CHR_8,16664
4843,4862,0.158081597657501,CHR_8,35271,CHR_8,16664
4843,4863,0.136766649873068,CHR_8,35378,CHR_8,16664
4843,4864,0.109271595329595,CHR_8,36243,CHR_8,16664
4843,4865,0.249895657109517,CHR_8,37633,CHR_8,16664
4843,4866,0.24426371991631,CHR_8,37678,CHR_8,16664
4843,4867,0.191361659748393,CHR_8,39906,CHR_8,16664
4843,4868,0.186438986354776,CHR_8,40485,CHR_8,16664
4843,4869,0.196327789492832,CHR_8,40881,CHR_8,16664
4843,4870,0.184008650849183,CHR_8,41487,CHR_8,16664
4843,4871,0.193833456964095,CHR_8,42121,CHR_8,16664
4843,4872,0.19319797105797,CHR_8,42238,CHR_8,16664
4843,4873,0.195768287813629,CHR_8,42789,CHR_8,16664
4843,4874,0.193207889964237,CHR_8,42932,CHR_8,16664
4843,4875,0.191360309132276,CHR_8,43002,CHR_8,16664
4843,4876,0.208457030516464,CHR_8,44406,CHR_8,16664
4843,4877,0.19082594197934,CHR_8,44454,CHR_8,16664
4843,4878,0.188936512126805,CHR_8,45167,CHR_8,16664
4843,4879,0.203280783916676,CHR_8,45571,CHR_8,16664
4843,4880,0.0479212605417747,CHR_8,48099,CHR_8,16664
4843,4881,0.13901915491791,CHR_8,48214,CHR_8,16664
4843,4882,0.126879916420846,CHR_8,48235,CHR_8,16664
4843,4883,0.134716539328313,CHR_8,48299,CHR_8,16664
4843,4884,0.0269376230895559,CHR_8,50901,CHR_8,16664
4843,4885,0.0211846496546244,CHR_8,53019,CHR_8,16664
4843,4886,0.0255204705632981,CHR_8,53401,CHR_8,16664
4843,4887,0.0295569233611513,CHR_8,53770,CHR_8,16664
4843,4888,0.0274994044959718,CHR_8,54264,CHR_8,16664
4843,4889,0.0288990950366129,CHR_8,54471,CHR_8,16664
4843,4890,0.0046344430775792,CHR_8,56206,CHR_8,16664
4843,4891,0.0082164512490586,CHR_8,56351,CHR_8,16664
4843,4892,0.0004408275618912,CHR_8,56423,CHR_8,16664
4843,4893,0.0019626096100311,CHR_8,56424,CHR_8,16664
4843,4894,0.013032470186667,CHR_8,57912,CHR_8,16664
4843,4895,0.0137773111344433,CHR_8,58345,CHR_8,16664
4843,4896,0.0005607730855871,CHR_8,58900,CHR_8,16664
4843,4897,0.0188869223205506,CHR_8,59614,CHR_8,16664
4843,4898,0.0195482581426484,CHR_8,59645,CHR_8,16664
4843,4899,0.0158583898589605,CHR_8,61846,CHR_8,16664
4843,4900,0.0217469102506033,CHR_8,62723,CHR_8,16664
4843,4901,0.0166816742334059,CHR_8,63915,CHR_8,16664
4843,4902,0.0001505957213399,CHR_8,64292,CHR_8,16664
4843,4903,0.0118683400157806,CHR_8,64505,CHR_8,16664
4843,4904,0.0164438168685268,CHR_8,65889,CHR_8,16664
4843,4905,0.0024421780043599,CHR_8,67613,CHR_8,16664
4843,4906,0.0010606044364919,CHR_8,68955,CHR_8,16664
4843,4907,8.58188919331344e-05,CHR_8,70194,CHR_8,16664
4843,4908,0.0005226960874178,CHR_8,71694,CHR_8,16664
4843,4909,0.0004196018119322,CHR_8,71740,CHR_8,16664
4843,4910,0.0004302792441763,CHR_8,71830,CHR_8,16664
4843,4911,0.000214969812257,CHR_8,71885,CHR_8,16664
4843,4912,6.79935593795229e-05,CHR_8,72011,CHR_8,16664
4843,4913,0.0004111007860523,CHR_8,72021,CHR_8,16664
4843,4914,9.49576223177369e-05,CHR_8,74739,CHR_8,16664
4843,4915,3.8278418541225e-06,CHR_8,74974,CHR_8,16664
4843,4916,9.80258679373691e-07,CHR_8,74975,CHR_8,16664
4843,4917,0.0006593802230353,CHR_8,78664,CHR_8,16664
4843,4918,0.0010821769865444,CHR_8,78809,CHR_8,16664
4843,4919,1.33439551410519e-05,CHR_8,78883,CHR_8,16664
4843,4920,0.0005904085098775,CHR_8,79061,CHR_8,16664
4843,4921,0.0001134998841082,CHR_8,80030,CHR_8,16664
4843,4922,3.32678981349832e-05,CHR_8,80515,CHR_8,16664
4843,4923,0.0032447241711845,CHR_8,81672,CHR_8,16664
4843,4924,0.0023169750603378,CHR_8,82753,CHR_8,16664
4843,4925,0.0021168038711296,CHR_8,82815,CHR_8,16664
4843,4926,0.0017621544848683,CHR_8,83281,CHR_8,16664
4843,4927,0.0017707443704008,CHR_8,83452,CHR_8,16664
4843,4928,0.002860400263381,CHR_8,84010,CHR_8,16664
4843,4929,0.0022783366084993,CHR_8,85218,CHR_8,16664
4843,4930,7.90060792501933e-05,CHR_8,85386,CHR_8,16664
4843,4931,5.16097132468538e-05,CHR_8,85389,CHR_8,16664
4843,4932,0.0004027080550288,CHR_8,92161,CHR_8,16664
4843,4933,0.0019023686087223,CHR_8,92239,CHR_8,16664
4843,4934,0.0026806708772646,CHR_8,92580,CHR_8,16664
4843,4935,0.0011531934459324,CHR_8,92811,CHR_8,16664
4843,4936,7.30002150276465e-05,CHR_8,96286,CHR_8,16664
4843,4937,0.0004022526146419,CHR_8,96707,CHR_8,16664
4843,4938,0.0002085277554304,CHR_8,96942,CHR_8,16664
4843,4939,0.0001764241307385,CHR_8,97662,CHR_8,16664
4843,4940,0.0005384813065393,CHR_8,99461,CHR_8,16664
4843,4941,0.000134228098543,CHR_8,99525,CHR_8,16664
4843,4942,0.0005261578545438,CHR_8,100031,CHR_8,16664
4843,4943,0.0002805761753767,CHR_8,102150,CHR_8,16664
4843,4944,0.0002625425177267,CHR_8,102263,CHR_8,16664
4843,4945,0.0003884756679535,CHR_8,102271,CHR_8,16664
4843,4946,0.0002714818781353,CHR_8,105346,CHR_8,16664
4843,4947,0.0002040292998314,CHR_8,105610,CHR_8,16664
4843,4948,0.0005286993598053,CHR_8,105611,CHR_8,16664
4843,4949,0.0004089237226939,CHR_8,105612,CHR_8,16664
4843,4950,0.0001407712435115,CHR_8,105618,CHR_8,16664
4843,4951,0.0010524866385522,CHR_8,110021,CHR_8,16664
4843,4952,0.000551212871076,CHR_8,111633,CHR_8,16664
4843,4953,0.0003875288076003,CHR_8,111695,CHR_8,16664
4843,4954,0.0002004981809567,CHR_8,112848,CHR_8,16664
4843,4955,0.0002978838212284,CHR_8,113201,CHR_8,16664
4843,4956,1.84089267713278e-06,CHR_8,113225,CHR_8,16664
4843,4957,0.000103610185323,CHR_8,114744,CHR_8,16664
4843,4958,0.0009161393663307,CHR_8,114771,CHR_8,16664
4843,4959,0.0013378501702934,CHR_8,114934,CHR_8,16664
4843,4960,0.0007273899177152,CHR_8,114970,CHR_8,16664
4843,4961,0.0003355850887514,CHR_8,115080,CHR_8,16664
4843,4962,6.19634034693826e-05,CHR_8,115390,CHR_8,16664
4843,4963,0.0015365034827197,CHR_8,116469,CHR_8,16664
4843,4964,0.0001311565746955,CHR_8,117153,CHR_8,16664
4843,4965,0.0002175586458772,CHR_8,117168,CHR_8,16664
4843,4966,2.68172637879733e-05,CHR_8,117739,CHR_8,16664
4843,4967,0.0006513950502784,CHR_8,119053,CHR_8,16664
4843,4968,0.0006513950502784,CHR_8,119057,CHR_8,16664
4843,4969,0.0013614338384784,CHR_8,119122,CHR_8,16664
4843,4970,0.0006513950502784,CHR_8,119178,CHR_8,16664
4843,4971,0.0001816380955773,CHR_8,119730,CHR_8,16664
4843,4972,5.74391947925069e-05,CHR_8,120385,CHR_8,16664
4843,4973,0.0001054959963595,CHR_8,121738,CHR_8,16664
4843,4974,0.000337324310255,CHR_8,122014,CHR_8,16664
4843,4975,0.0014096361848574,CHR_8,122207,CHR_8,16664
4843,4976,0.0011705724720304,CHR_8,122347,CHR_8,16664
4843,4977,0.0013614338384784,CHR_8,122370,CHR_8,16664
4843,4978,0.0017858150570732,CHR_8,122655,CHR_8,16664
4843,4979,0.0004963833480574,CHR_8,123958,CHR_8,16664
4843,4980,0.0018205298306529,CHR_8,124640,CHR_8,16664
4843,4981,0.0001225498086084,CHR_8,126150,CHR_8,16664
4843,4982,0.0016240832577458,CHR_8,131678,CHR_8,16664
4843,4983,0.0017858150570732,CHR_8,131702,CHR_8,16664
4843,4984,0.0003228318527906,CHR_8,133120,CHR_8,16664
4843,4985,1.61851131138797e-06,CHR_8,133123,CHR_8,16664
4843,4986,0.001127413396772,CHR_8,134839,CHR_8,16664
4843,4987,0.0004789582858433,CHR_8,135448,CHR_8,16664
4843,4988,0.0003355850887514,CHR_8,135849,CHR_8,16664
4843,4989,0.0064405142448232,CHR_8,138689,CHR_8,16664
4843,4990,0.0061153180335632,CHR_8,139684,CHR_8,16664
4843,4991,0.0028809179029483,CHR_8,140044,CHR_8,16664
4843,4992,0.0018230157497973,CHR_8,140065,CHR_8,16664
4843,4993,0.0002097802569799,CHR_8,141525,CHR_8,16664
4843,4994,0.0005039661026889,CHR_8,143451,CHR_8,16664
4843,4995,8.4037582010383e-05,CHR_8,144266,CHR_8,16664
4843,4996,1.42393885962525e-05,CHR_8,144671,CHR_8,16664
4843,4997,2.90625661292988e-05,CHR_8,146416,CHR_8,16664
4843,4998,1.40848795590317e-08,CHR_8,150593,CHR_8,16664
4843,4999,0.0004184785003954,CHR_8,151325,CHR_8,16664
4843,5000,0.0012333547727554,CHR_8,151383,CHR_8,16664
4843,5001,0.0023682094607675,CHR_8,154940,CHR_8,16664
4843,5002,0.0009871654228295,CHR_8,156216,CHR_8,16664
4843,5003,0.0011810692363423,CHR_8,159162,CHR_8,16664
4843,5004,0.0015307162581108,CHR_8,159677,CHR_8,16664
4843,5005,0.0019266439754935,CHR_8,160087,CHR_8,16664
4843,5006,0.0021678411310427,CHR_8,160450,CHR_8,16664
4843,5007,0.0019511896454398,CHR_8,160596,CHR_8,16664
4843,5008,0.0010234177555949,CHR_8,161761,CHR_8,16664
4843,5009,0.0011810692363423,CHR_8,164143,CHR_8,16664
4843,5010,0.0016679514353008,CHR_8,164304,CHR_8,16664
4843,5011,0.0016679514353008,CHR_8,164380,CHR_8,16664
4843,5012,0.000895733139918,CHR_8,165385,CHR_8,16664
4843,5013,0.0018425432616904,CHR_8,165566,CHR_8,16664
4843,5014,0.0013923859480309,CHR_8,165572,CHR_8,16664
4843,5015,0.0011810692363423,CHR_8,165588,CHR_8,16664
4843,5016,0.0008601852176092,CHR_8,165608,CHR_8,16664
4843,5017,0.0012654375934576,CHR_8,165710,CHR_8,16664
4843,5018,0.0006182590553313,CHR_8,165734,CHR_8,16664
4843,5019,0.0007269461820762,CHR_8,165797,CHR_8,16664
4843,5020,0.0013923859480309,CHR_8,165986,CHR_8,16664
4843,5021,0.0008106616891377,CHR_8,165995,CHR_8,16664
4843,5022,0.0015753967857162,CHR_8,166046,CHR_8,16664
4843,5023,0.001621130020422,CHR_8,166130,CHR_8,16664
4843,5024,0.0014630077616502,CHR_8,166209,CHR_8,16664
4843,5025,0.0010051766018513,CHR_8,166367,CHR_8,16664
4843,5026,0.0012244893571481,CHR_8,166391,CHR_8,16664
4843,5027,0.0008280487837958,CHR_8,166445,CHR_8,16664
4843,5028,0.0008434581347855,CHR_8,166892,CHR_8,16664
4843,5029,0.0008434581347855,CHR_8,167286,CHR_8,16664
4843,5030,7.56382503366892e-05,CHR_8,168070,CHR_8,16664
4843,5031,0.0004433216308858,CHR_8,168732,CHR_8,16664
4843,5032,0.0009518190757128,CHR_8,168762,CHR_8,16664
4843,5033,1.99977446988006e-08,CHR_8,169190,CHR_8,16664
4843,5034,1.02976669348346e-05,CHR_8,169199,CHR_8,16664
4843,5035,3.1905676917909e-05,CHR_8,169202,CHR_8,16664
4843,5036,5.83384483421912e-05,CHR_8,170381,CHR_8,16664
4843,5037,2.18314468296012e-05,CHR_8,170419,CHR_8,16664
4843,5038,0.0001615254716556,CHR_8,170619,CHR_8,16664
4843,5039,0.0007000362768174,CHR_8,173136,CHR_8,16664
4843,5040,0.0006052567238192,CHR_8,173184,CHR_8,16664
4843,5041,0.0056868865647627,CHR_8,175778,CHR_8,16664
4843,5042,0.0029006948575926,CHR_8,176997,CHR_8,16664
4843,5043,0.0053308950480189,CHR_8,179821,CHR_8,16664
4843,5044,0.0111026549304701,CHR_8,183857,CHR_8,16664
4843,5045,0.021267311643568,CHR_8,185325,CHR_8,16664
4843,5046,0.020287317868955,CHR_8,185478,CHR_8,16664
4843,5047,0.0102220132891379,CHR_8,188007,CHR_8,16664
4843,5048,0.0099456219953276,CHR_8,188958,CHR_8,16664
4843,5049,0.0045775802159744,CHR_8,190366,CHR_8,16664
4843,5050,0.0056211036979914,CHR_8,190872,CHR_8,16664
4843,5051,0.0040222396437362,CHR_8,191947,CHR_8,16664
4843,5052,0.0006587346549038,CHR_8,193408,CHR_8,16664
4843,5053,0.0019162743764052,CHR_8,193417,CHR_8,16664
4843,5054,0.0002322083763798,CHR_8,193425,CHR_8,16664
4843,5055,1.13381396182525e-06,CHR_8,193426,CHR_8,16664
4843,5056,0.0004431269444375,CHR_8,193438,CHR_8,16664
4843,5057,0.0003978075726671,CHR_8,194308,CHR_8,16664
4843,5058,0.0028285603273908,CHR_8,194338,CHR_8,16664
4843,5059,0.002620903096286,CHR_8,194446,CHR_8,16664
4843,5060,0.0003878254289604,CHR_8,194508,CHR_8,16664
4843,5061,0.0003878254289604,CHR_8,194526,CHR_8,16664
4843,5062,0.0005299944171929,CHR_8,194530,CHR_8,16664
4843,5063,0.0005299944171929,CHR_8,194545,CHR_8,16664
4843,5064,0.0013571723133293,CHR_8,194566,CHR_8,16664
4843,5065,0.0007068023329907,CHR_8,194570,CHR_8,16664
4843,5066,0.0007068023329907,CHR_8,194574,CHR_8,16664
4843,5067,0.0005299944171929,CHR_8,194575,CHR_8,16664
4843,5068,0.0009080070969182,CHR_8,194578,CHR_8,16664
4843,5069,0.0008958514614327,CHR_8,194584,CHR_8,16664
4843,5070,0.0008718142850685,CHR_8,194592,CHR_8,16664
4843,5071,0.0008718142850685,CHR_8,194593,CHR_8,16664
4843,5072,0.0004177566629153,CHR_8,194658,CHR_8,16664
4843,5073,0.0001668697426302,CHR_8,197262,CHR_8,16664
4843,5074,0.0021902654867256,CHR_8,197968,CHR_8,16664
4843,5075,0.0040222396437362,CHR_8,200519,CHR_8,16664
4843,5076,0.0033699472602127,CHR_8,200608,CHR_8,16664
4843,5077,0.0033699472602127,CHR_8,200617,CHR_8,16664
4843,5078,0.0020179846992349,CHR_8,202890,CHR_8,16664
4843,5079,0.0017707443704008,CHR_8,203255,CHR_8,16664
4843,5080,0.0017707443704008,CHR_8,203274,CHR_8,16664
4843,5081,0.0013219709384901,CHR_8,203496,CHR_8,16664
4843,5082,0.0017621544848683,CHR_8,203615,CHR_8,16664
4843,5083,0.0013418081708277,CHR_8,203675,CHR_8,16664
4843,5084,0.0013671386039963,CHR_8,203842,CHR_8,16664
4843,5085,0.0011569082798685,CHR_8,203888,CHR_8,16664
