SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,pQTL_protein,pQTL_protein_name,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,pQTL_peak,pQTL_left,pQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,pQTL_effect,pQTL_gene_dist,pQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,is_piQTL_peak_in_pQTL,is_pQTL_peak_in_piQTL,is_eQTL_peak_in_pQTL,is_pQTL_peak_in_eQTL,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
9574,ERG11_HYR1,Fluconazole,MNT3,YIL014W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,4.359845918,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,RPE1,YJL121C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,472584,441268,441268,441268,1.168105637,3.871580908,0.034558644,25.11000371,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,RPE1,YJL121C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,472584,441268,441268,441268,1.168105637,3.871580908,0.034558644,25.11000371,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,BIT61,YJL058C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,6.556456308,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,BIT61,YJL058C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,6.556456308,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PHD1,YKL043W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,8.218249979,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PHD1,YKL043W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,8.218249979,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,SRN2,YLR119W,YLR303W,MET17,Chr14,441268,441268,441268,441268,214714,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,4.006295257,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,SRN2,YLR119W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,214714,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,4.006295257,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,FUS2,YMR232W,YLR303W,MET17,Chr14,441268,441268,441268,441268,312454,653593,441268,441268,441268,1.168105637,3.871580908,0.034558644,2.759582936,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,FUS2,YMR232W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,312454,653593,441268,441268,441268,1.168105637,3.871580908,0.034558644,2.759582936,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PFK27,YOL136C,YLR303W,MET17,Chr14,441268,441268,441268,441268,300017,472584,441268,441268,441268,1.168105637,3.871580908,0.034558644,6.423715374,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PFK27,YOL136C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,300017,472584,441268,441268,441268,1.168105637,3.871580908,0.034558644,6.423715374,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,CKB2,YOR039W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,7.394056792,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,CKB2,YOR039W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,7.394056792,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,YOR366W,YOR366W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,468488,441268,441268,441268,1.168105637,3.871580908,0.034558644,12.42017795,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,YOR366W,YOR366W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,468488,441268,441268,441268,1.168105637,3.871580908,0.034558644,12.42017795,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,AFT2,YPL202C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,465187,441268,441268,441268,1.168105637,3.871580908,0.034558644,17.31360888,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,AFT2,YPL202C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,465187,441268,441268,441268,1.168105637,3.871580908,0.034558644,17.31360888,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,BEM4,YPL161C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,8.629016613,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,BEM4,YPL161C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,8.629016613,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,NOP53,YPL146C,YLR303W,MET17,Chr14,441268,441268,441268,441268,376313,465005,441268,441268,441268,1.168105637,3.871580908,0.034558644,24.77290902,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,NOP53,YPL146C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,376313,465005,441268,441268,441268,1.168105637,3.871580908,0.034558644,24.77290902,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,POC4,YPL144W,YLR303W,MET17,Chr14,441268,441268,441268,441268,187353,492375,441268,441268,441268,1.168105637,3.871580908,0.034558644,2.541878007,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,POC4,YPL144W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,187353,492375,441268,441268,441268,1.168105637,3.871580908,0.034558644,2.541878007,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,YPR063C,YPR063C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,470301,441268,441268,441268,1.168105637,3.871580908,0.034558644,15.34575479,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,YPR063C,YPR063C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,470301,441268,441268,441268,1.168105637,3.871580908,0.034558644,15.34575479,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,OPT2,YPR194C,YLR303W,MET17,Chr14,441268,441268,441268,441268,431063,473648,441268,441268,441268,1.168105637,3.871580908,0.034558644,9.048491434,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,OPT2,YPR194C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,431063,473648,441268,441268,441268,1.168105637,3.871580908,0.034558644,9.048491434,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,SIW14,YNL032W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,6.099475274,96796.0,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,SIW14,YNL032W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,6.099475274,96796.0,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,DGA1,YOR245C,YLR303W,MET17,Chr14,441268,441268,441268,441268,433148,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,2.672079029,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,DGA1,YOR245C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,433148,478701,441268,441268,441268,1.168105637,3.871580908,0.034558644,2.672079029,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PIS1,YPR113W,YLR303W,MET17,Chr14,441268,441268,441268,441268,356361,648789,441268,441268,441268,1.168105637,3.871580908,0.034558644,3.034168914,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PIS1,YPR113W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,356361,648789,441268,441268,441268,1.168105637,3.871580908,0.034558644,3.034168914,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,ATS1,YAL020C,YLR303W,MET17,Chr14,441268,441268,441268,441268,373628,470301,441268,441268,441268,1.394611606,4.132709547,0.020534499,7.075096886,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,ATS1,YAL020C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,373628,470301,441268,441268,441268,1.394611606,4.132709547,0.020534499,7.075096886,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,ALG7,YBR243C,YLR303W,MET17,Chr14,441268,441268,441268,441268,431063,442736,441268,441268,441268,1.394611606,4.132709547,0.020534499,36.10901197,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,ALG7,YBR243C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,431063,442736,441268,441268,441268,1.394611606,4.132709547,0.020534499,36.10901197,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SHG1,YBR258C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,465187,441268,441268,441268,1.394611606,4.132709547,0.020534499,6.761267088,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SHG1,YBR258C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,465187,441268,441268,441268,1.394611606,4.132709547,0.020534499,6.761267088,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PBP4,YDL053C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,470301,441268,441268,441268,1.394611606,4.132709547,0.020534499,8.105326167,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PBP4,YDL053C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,470301,441268,441268,441268,1.394611606,4.132709547,0.020534499,8.105326167,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,HPT1,YDR399W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,468488,441268,441268,441268,1.394611606,4.132709547,0.020534499,60.41760058,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,HPT1,YDR399W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,468488,441268,441268,441268,1.394611606,4.132709547,0.020534499,60.41760058,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,FMP52,YER004W,YLR303W,MET17,Chr14,441268,441268,441268,441268,89169,487935,441268,441268,441268,1.394611606,4.132709547,0.020534499,3.723051695,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,FMP52,YER004W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,89169,487935,441268,441268,441268,1.394611606,4.132709547,0.020534499,3.723051695,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,TUB2,YFL037W,YLR303W,MET17,Chr14,441268,441268,441268,441268,431063,465005,441268,441268,441268,1.394611606,4.132709547,0.020534499,11.84596984,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,TUB2,YFL037W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,431063,465005,441268,441268,441268,1.394611606,4.132709547,0.020534499,11.84596984,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,GYP8,YFL027C,YLR303W,MET17,Chr14,441268,441268,441268,441268,406068,534949,441268,441268,441268,1.394611606,4.132709547,0.020534499,2.991341518,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,GYP8,YFL027C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,406068,534949,441268,441268,441268,1.394611606,4.132709547,0.020534499,2.991341518,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PMA1,YGL008C,YLR303W,MET17,Chr14,441268,441268,441268,441268,405756,771372,441268,441268,441268,1.394611606,4.132709547,0.020534499,2.834977008,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PMA1,YGL008C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,405756,771372,441268,441268,441268,1.394611606,4.132709547,0.020534499,2.834977008,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,KSS1,YGR040W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,465005,441268,441268,441268,1.394611606,4.132709547,0.020534499,30.87287412,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,KSS1,YGR040W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,465005,441268,441268,441268,1.394611606,4.132709547,0.020534499,30.87287412,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,MNT3,YIL014W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,4.359845918,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,MNT3,YIL014W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,4.359845918,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,RPE1,YJL121C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,472584,441268,441268,441268,1.394611606,4.132709547,0.020534499,25.11000371,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,RPE1,YJL121C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,472584,441268,441268,441268,1.394611606,4.132709547,0.020534499,25.11000371,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,BIT61,YJL058C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,6.556456308,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,BIT61,YJL058C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,6.556456308,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PHD1,YKL043W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,8.218249979,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PHD1,YKL043W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,8.218249979,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SRN2,YLR119W,YLR303W,MET17,Chr14,441268,441268,441268,441268,214714,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,4.006295257,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SRN2,YLR119W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,214714,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,4.006295257,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,FUS2,YMR232W,YLR303W,MET17,Chr14,441268,441268,441268,441268,312454,653593,441268,441268,441268,1.394611606,4.132709547,0.020534499,2.759582936,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,FUS2,YMR232W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,312454,653593,441268,441268,441268,1.394611606,4.132709547,0.020534499,2.759582936,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PFK27,YOL136C,YLR303W,MET17,Chr14,441268,441268,441268,441268,300017,472584,441268,441268,441268,1.394611606,4.132709547,0.020534499,6.423715374,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PFK27,YOL136C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,300017,472584,441268,441268,441268,1.394611606,4.132709547,0.020534499,6.423715374,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,CKB2,YOR039W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,7.394056792,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,CKB2,YOR039W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,7.394056792,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,YOR366W,YOR366W,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,468488,441268,441268,441268,1.394611606,4.132709547,0.020534499,12.42017795,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,YOR366W,YOR366W,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,468488,441268,441268,441268,1.394611606,4.132709547,0.020534499,12.42017795,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,AFT2,YPL202C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,465187,441268,441268,441268,1.394611606,4.132709547,0.020534499,17.31360888,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,AFT2,YPL202C,YDR272W,GLO2,Chr14,441268,441268,441268,441268,441268,465187,441268,441268,441268,1.394611606,4.132709547,0.020534499,17.31360888,,False,0.295995152,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,BEM4,YPL161C,YLR303W,MET17,Chr14,441268,441268,441268,441268,441268,478701,441268,441268,441268,1.394611606,4.132709547,0.020534499,8.629016613,,False,0.353979061,inf,False,0,True,True,True,True,True,True,SUT333,,ncRNA_UNB
