iteration,overlap_pqtl,overlap_eqtl,overlap_both
6317,65,31,4
6318,60,34,6
6319,66,27,5
6320,69,34,8
6321,51,25,4
6322,63,25,3
6323,70,29,7
6324,74,27,7
6325,73,24,10
6326,68,33,10
6327,64,33,8
6328,65,38,12
6329,73,42,11
6330,64,33,8
6331,80,27,6
6332,62,28,6
6333,72,24,3
6334,74,25,5
6335,72,30,5
6336,77,34,6
6337,53,37,7
6338,67,33,10
6339,81,32,12
6340,64,27,5
6341,55,29,3
6342,61,32,5
6343,67,35,8
6344,60,31,4
6345,76,38,13
6346,73,31,7
6347,67,22,8
6348,78,34,12
6349,66,38,7
6350,64,28,6
6351,66,37,5
6352,77,24,5
6353,65,39,11
6354,62,37,10
6355,73,33,7
6356,76,46,13
6357,68,32,7
6358,62,39,9
6359,73,39,8
6360,61,27,7
6361,77,20,5
6362,70,32,4
6363,57,28,5
6364,69,41,10
6365,70,31,9
6366,70,26,6
6367,80,27,4
6368,86,35,7
6369,56,25,3
6370,71,28,4
6371,66,32,7
6372,63,39,11
6373,59,38,6
6374,73,27,5
6375,56,37,8
6376,64,28,5
6377,51,33,7
6378,53,31,6
6379,65,40,8
6380,72,39,14
6381,87,33,9
6382,76,24,9
6383,64,33,8
6384,78,30,7
6385,78,20,6
6386,73,26,9
6387,70,32,5
6388,68,31,8
6389,76,20,6
6390,77,30,10
6391,78,32,7
6392,70,31,8
6393,71,28,4
6394,83,36,13
6395,59,30,3
6396,84,27,6
6397,56,28,6
6398,60,33,3
6399,64,31,5
6400,60,26,2
6401,70,32,8
6402,63,24,5
6403,68,36,8
6404,67,27,9
6405,70,32,6
6406,62,31,6
6407,64,33,7
6408,61,37,3
6409,56,39,7
6410,81,26,9
6411,66,23,4
6412,66,33,10
6413,73,37,10
6414,61,33,8
6415,67,28,5
6416,74,35,9
6417,83,31,6
6418,77,32,11
6419,60,33,6
6420,62,30,6
6421,69,31,4
6422,69,25,6
6423,62,41,5
6424,75,26,5
6425,73,39,9
6426,59,21,5
6427,65,18,0
6428,67,41,8
6429,62,34,7
6430,69,31,9
6431,57,34,6
6432,64,28,6
6433,74,37,8
6434,74,32,8
6435,76,33,9
6436,69,38,6
6437,69,29,7
6438,68,24,7
6439,61,28,4
6440,83,38,5
6441,59,27,4
6442,61,31,6
6443,76,37,14
6444,57,34,8
6445,65,34,12
6446,70,28,11
6447,70,27,6
6448,78,20,4
6449,69,40,8
6450,64,27,6
6451,72,37,7
6452,58,38,9
6453,73,36,8
6454,61,27,6
6455,74,37,5
6456,62,25,3
6457,65,30,4
6458,62,28,6
6459,72,35,8
6460,69,40,11
6461,66,21,4
6462,71,53,9
6463,65,30,2
6464,51,33,5
6465,73,24,4
6466,55,26,2
6467,76,35,6
6468,70,35,8
6469,58,28,4
6470,72,34,12
6471,67,31,7
6472,62,40,7
6473,64,30,7
6474,70,36,8
6475,57,42,5
6476,67,32,4
6477,64,31,10
6478,65,34,4
6479,51,24,6
6480,76,37,7
6481,66,32,9
6482,69,31,7
6483,64,31,8
6484,70,29,10
6485,68,30,7
6486,68,36,4
6487,56,31,7
6488,66,32,6
6489,63,30,6
6490,65,33,9
6491,75,27,4
6492,55,29,4
6493,73,27,7
6494,63,29,3
6495,56,28,4
6496,69,41,8
6497,75,26,4
6498,57,29,4
6499,59,30,8
6500,68,30,7
6501,74,27,7
6502,54,35,7
6503,63,36,8
6504,55,26,7
6505,88,40,10
6506,84,23,7
6507,72,29,5
6508,72,34,7
6509,70,46,14
6510,69,29,6
6511,72,34,5
6512,61,24,3
6513,75,36,8
6514,58,44,11
6515,59,34,9
6516,71,21,5
6517,73,37,13
6518,76,36,11
6519,72,30,6
6520,67,27,5
6521,66,22,4
6522,78,26,11
6523,67,31,6
6524,71,25,7
6525,55,28,6
6526,60,27,5
6527,71,24,7
6528,63,32,7
6529,67,30,10
6530,69,27,9
6531,65,33,6
6532,65,29,7
6533,72,33,5
6534,76,35,13
6535,73,44,11
6536,67,36,8
6537,68,31,9
6538,75,37,10
6539,71,34,13
6540,74,28,7
6541,87,37,9
6542,62,28,3
6543,78,36,9
6544,71,34,10
6545,70,40,10
6546,84,34,11
6547,56,26,4
6548,68,34,6
6549,83,33,11
6550,68,34,12
6551,84,37,9
6552,58,30,4
6553,69,40,13
6554,71,29,7
6555,80,32,9
6556,73,33,7
6557,65,39,8
6558,54,29,5
6559,61,25,7
6560,91,29,11
6561,64,38,5
6562,80,28,8
6563,62,29,3
6564,79,31,11
6565,64,31,7
6566,63,27,7
6567,75,40,5
6568,68,33,7
6569,64,28,7
6570,71,31,9
6571,74,34,8
6572,79,37,13
6573,79,35,14
6574,70,26,0
6575,71,31,4
6576,82,38,11
6577,64,39,10
6578,60,37,5
6579,84,23,5
6580,60,34,7
6581,67,28,7
6582,73,31,5
6583,73,31,7
6584,68,41,12
6585,68,35,7
6586,82,33,8
6587,63,31,10
6588,60,33,5
6589,72,23,8
6590,60,32,8
6591,66,24,5
6592,73,35,8
6593,72,33,8
6594,72,43,7
6595,67,26,6
6596,71,38,9
6597,64,33,7
6598,65,32,7
6599,71,41,13
6600,64,32,8
6601,77,32,8
6602,59,25,1
6603,67,39,10
6604,65,40,7
6605,68,26,5
6606,68,28,8
6607,59,23,6
6608,73,36,9
6609,67,45,5
6610,65,36,4
6611,71,37,10
6612,65,38,8
6613,72,33,8
6614,69,38,19
6615,65,34,12
6616,83,25,7
6617,60,35,6
6618,61,34,8
6619,66,33,10
6620,68,37,12
6621,83,28,8
6622,72,29,6
6623,82,37,8
6624,74,38,9
6625,71,46,12
6626,67,32,6
6627,68,30,6
6628,72,30,5
6629,80,37,8
6630,77,26,6
6631,70,29,7
6632,77,23,7
6633,52,36,6
6634,77,20,6
6635,58,27,7
6636,57,34,4
6637,76,36,8
6638,63,21,2
6639,57,26,7
6640,59,24,4
6641,71,37,6
6642,62,31,6
6643,73,34,9
6644,57,31,5
6645,76,35,14
6646,51,29,4
6647,65,35,9
6648,69,34,10
6649,66,36,9
6650,55,40,10
6651,74,33,8
6652,68,33,10
6653,72,36,11
6654,75,35,10
6655,58,37,5
6656,74,37,15
6657,70,38,12
6658,62,36,5
6659,74,29,11
6660,74,27,7
6661,84,31,7
6662,62,34,7
6663,65,23,4
6664,75,33,7
6665,68,38,8
6666,66,28,10
6667,64,33,6
6668,62,41,8
6669,63,28,6
6670,71,37,8
6671,78,34,9
6672,75,31,9
6673,60,41,5
6674,73,16,1
6675,67,26,5
6676,76,38,11
6677,61,35,10
6678,58,26,5
6679,77,33,9
6680,48,35,5
6681,63,27,5
6682,55,38,7
6683,68,43,6
6684,66,27,4
6685,60,35,10
6686,67,29,8
6687,80,39,14
6688,59,36,6
6689,64,37,8
6690,75,41,10
6691,77,32,7
6692,75,30,8
6693,65,33,8
6694,61,33,9
6695,61,27,2
6696,62,28,4
6697,68,25,7
6698,62,34,8
6699,64,36,4
6700,84,30,7
6701,69,31,5
6702,60,18,1
6703,74,30,6
6704,72,33,4
6705,78,34,13
6706,70,29,6
6707,78,35,10
6708,59,26,5
6709,72,28,5
6710,66,39,7
6711,69,30,6
6712,66,25,6
6713,54,23,7
6714,74,48,6
6715,58,25,5
6716,69,31,4
6717,77,34,11
6718,67,31,6
6719,66,35,6
6720,59,27,8
6721,74,32,10
6722,67,30,4
6723,64,31,5
6724,62,29,5
6725,81,30,9
6726,68,33,9
6727,57,43,9
6728,80,34,11
6729,62,29,8
6730,75,28,6
6731,62,46,8
6732,77,32,6
6733,72,27,9
6734,76,36,7
6735,62,23,4
6736,81,36,10
6737,74,29,5
6738,71,32,8
6739,69,31,7
6740,51,27,5
6741,73,22,5
6742,67,42,6
6743,78,30,4
6744,66,19,6
6745,66,25,4
6746,63,36,12
6747,79,34,7
6748,71,44,12
6749,69,27,7
6750,64,34,9
6751,80,24,4
6752,69,32,7
6753,63,35,9
6754,55,27,8
6755,63,25,6
6756,62,29,9
6757,63,29,3
6758,70,30,7
6759,66,34,9
6760,71,36,7
6761,74,25,8
6762,82,31,10
6763,74,23,5
6764,64,25,6
6765,69,29,5
6766,64,32,10
6767,71,36,12
6768,70,33,8
6769,74,36,8
6770,66,42,7
6771,70,32,6
6772,57,27,6
6773,73,38,9
6774,70,29,8
6775,74,35,8
6776,73,23,5
6777,75,31,6
6778,70,25,2
6779,65,29,8
6780,70,30,7
6781,67,30,5
6782,69,27,4
6783,81,25,8
6784,62,32,7
6785,73,34,8
6786,68,31,7
6787,64,34,6
6788,70,39,11
6789,60,22,5
6790,73,33,8
6791,67,22,6
6792,70,25,1
6793,81,22,7
6794,71,29,4
6795,74,26,8
6796,58,34,2
6797,62,28,3
6798,78,23,2
6799,75,23,6
6800,68,26,6
6801,70,25,4
6802,61,31,6
6803,70,38,7
6804,84,23,6
6805,72,38,7
6806,67,36,8
6807,57,32,3
6808,61,26,5
6809,69,36,6
6810,69,40,9
6811,68,28,7
6812,55,41,8
6813,72,30,7
6814,62,24,9
6815,84,42,9
6816,71,35,4
6817,68,30,7
6818,75,22,6
6819,76,33,10
6820,64,29,5
6821,78,32,5
6822,70,34,9
6823,78,25,6
6824,70,38,17
6825,63,35,9
6826,75,36,6
6827,63,25,7
6828,72,30,7
6829,66,37,4
6830,64,37,9
6831,70,33,12
6832,64,22,7
6833,65,37,7
6834,66,38,9
6835,66,40,10
6836,67,33,4
6837,70,29,6
6838,62,34,11
6839,69,29,6
6840,88,36,11
6841,72,29,7
6842,64,39,11
6843,69,36,8
6844,75,35,8
6845,61,26,4
6846,66,31,9
6847,73,34,9
6848,65,31,6
6849,77,25,3
6850,73,37,9
6851,72,25,9
6852,59,36,7
6853,66,29,4
6854,66,29,9
6855,63,33,6
6856,78,28,6
6857,82,34,9
6858,62,26,2
6859,78,39,9
6860,77,33,9
6861,69,37,9
6862,79,24,5
6863,89,41,15
6864,64,27,8
6865,67,29,9
6866,68,32,10
6867,66,34,5
6868,53,31,9
6869,59,37,7
6870,68,38,8
6871,78,33,5
6872,75,31,9
6873,68,32,8
6874,73,33,7
6875,85,27,7
6876,82,32,10
6877,77,39,13
6878,71,32,8
6879,66,29,8
6880,69,30,6
6881,60,36,7
6882,70,29,6
6883,63,28,7
6884,65,32,5
6885,74,35,10
6886,73,37,7
6887,70,27,8
6888,62,35,8
6889,74,38,10
6890,61,27,3
6891,59,28,5
6892,57,35,7
6893,64,26,6
6894,59,30,6
6895,80,36,9
6896,76,26,6
6897,69,40,6
6898,68,37,8
6899,58,34,9
6900,84,32,9
6901,60,32,8
6902,77,38,7
6903,63,36,7
6904,61,31,2
6905,74,45,8
6906,61,34,5
6907,71,33,8
6908,63,28,6
6909,59,36,12
6910,68,37,6
6911,70,32,5
6912,67,25,4
6913,52,23,5
6914,66,29,3
6915,71,33,7
6916,67,33,9
6917,60,38,7
6918,65,35,10
6919,72,34,10
6920,76,31,7
6921,67,30,6
6922,54,26,3
6923,80,36,9
6924,69,28,5
6925,70,30,4
6926,74,45,14
6927,74,25,1
6928,74,29,7
6929,68,28,3
6930,60,22,3
6931,75,31,14
6932,53,27,7
6933,66,20,4
6934,71,45,7
6935,74,33,7
6936,70,31,9
6937,64,39,8
6938,85,39,8
6939,74,32,4
6940,65,31,6
6941,61,27,3
6942,76,32,6
6943,78,34,8
6944,54,30,6
6945,85,32,7
6946,57,39,5
6947,77,25,4
6948,54,33,8
6949,77,28,7
6950,60,27,6
6951,72,26,5
6952,70,30,8
6953,62,27,6
6954,62,34,8
6955,78,30,10
6956,72,26,8
6957,66,31,3
6958,65,20,5
6959,63,19,3
6960,57,33,6
6961,77,24,9
6962,63,19,5
6963,71,40,10
6964,62,19,3
6965,64,25,3
6966,75,30,5
6967,69,32,7
6968,65,33,7
6969,69,26,7
6970,74,31,9
6971,70,34,11
6972,65,29,10
6973,66,32,7
6974,68,38,8
6975,71,37,7
6976,72,39,5
6977,52,37,7
6978,67,34,10
6979,70,29,5
6980,65,35,7
6981,72,35,9
6982,81,25,6
6983,58,38,10
6984,78,22,4
6985,71,26,5
6986,61,36,8
6987,79,28,9
6988,78,28,3
6989,47,28,7
6990,67,37,5
6991,91,29,8
6992,68,36,7
6993,79,27,7
6994,68,31,7
6995,71,32,4
6996,74,36,7
6997,71,41,7
6998,68,25,7
6999,61,32,10
7000,76,29,9
7001,62,34,8
7002,72,32,8
7003,62,31,6
7004,69,30,5
7005,74,31,8
7006,86,27,6
7007,75,30,7
7008,67,42,8
7009,77,22,9
7010,68,33,9
7011,64,20,3
7012,68,25,2
7013,57,30,6
7014,59,28,4
7015,64,21,3
7016,79,37,7
7017,69,26,5
7018,75,33,11
7019,64,35,4
7020,72,26,6
7021,72,37,7
7022,77,37,9
7023,68,34,5
7024,77,32,6
7025,80,27,7
7026,63,36,6
7027,53,39,5
7028,66,25,6
7029,67,26,4
7030,82,35,9
7031,69,28,9
7032,68,30,6
7033,66,24,5
7034,66,43,6
7035,78,32,8
7036,60,42,12
7037,62,30,7
7038,68,36,8
7039,75,36,5
7040,74,41,11
7041,67,30,10
7042,67,37,12
7043,68,40,8
7044,68,24,3
7045,71,21,6
7046,57,30,9
7047,76,37,10
7048,64,24,4
7049,68,37,11
7050,74,35,9
7051,73,40,10
7052,71,32,5
7053,70,43,12
7054,69,33,4
7055,60,29,9
7056,61,36,9
7057,73,36,9
7058,65,35,7
7059,65,39,11
7060,69,31,4
7061,73,31,9
7062,68,37,11
7063,68,43,10
7064,57,34,5
7065,62,25,7
7066,66,32,7
7067,61,32,10
7068,61,30,8
7069,64,36,9
7070,61,42,8
7071,74,39,8
7072,59,31,11
7073,70,31,6
7074,71,30,9
7075,65,34,7
7076,71,33,5
7077,63,29,9
7078,56,32,8
7079,68,31,8
7080,56,48,9
7081,58,41,8
7082,66,30,9
7083,71,29,8
7084,53,35,5
7085,78,39,10
7086,59,31,9
7087,83,32,10
7088,67,38,7
7089,73,21,9
7090,68,29,6
7091,77,28,4
7092,67,24,6
7093,79,23,7
7094,67,31,7
7095,77,32,12
7096,72,29,10
7097,67,26,4
7098,50,23,7
7099,66,22,4
7100,68,30,6
7101,70,36,8
7102,63,33,8
7103,88,36,13
7104,60,25,8
7105,67,39,6
7106,69,30,5
7107,70,32,11
7108,73,33,11
7109,75,42,10
7110,59,26,6
7111,71,26,6
7112,62,26,9
7113,93,44,17
7114,74,35,6
7115,65,29,2
7116,60,26,7
7117,70,34,8
7118,66,26,5
7119,59,32,5
7120,67,27,6
7121,54,35,9
7122,62,27,2
7123,75,26,9
7124,63,37,10
7125,59,24,5
7126,74,29,7
7127,53,27,3
7128,69,26,7
7129,75,33,5
7130,61,36,8
7131,62,32,7
7132,79,37,7
7133,69,27,7
7134,72,38,7
7135,62,43,7
7136,70,35,5
7137,52,31,5
7138,67,30,8
7139,66,36,11
7140,72,32,3
7141,73,29,5
7142,83,33,11
7143,53,32,8
7144,76,31,11
7145,63,35,7
7146,71,34,6
7147,78,43,8
7148,77,23,9
7149,55,33,5
7150,77,27,7
7151,67,30,9
7152,67,33,9
7153,71,24,4
7154,60,29,3
7155,62,26,6
7156,61,30,5
7157,69,30,6
7158,82,31,11
7159,74,26,7
7160,77,32,4
7161,75,25,8
7162,72,30,11
7163,73,38,10
7164,74,24,8
7165,72,39,8
7166,54,40,6
7167,66,31,7
7168,73,23,7
7169,67,25,5
7170,81,24,3
7171,66,28,8
7172,54,32,6
7173,54,23,6
7174,64,31,7
7175,72,32,7
7176,70,20,6
7177,66,33,5
7178,69,37,8
7179,56,28,6
7180,67,32,4
7181,65,35,9
7182,76,28,5
7183,75,29,8
7184,58,27,2
7185,80,33,12
7186,62,25,7
7187,47,35,6
7188,70,33,4
7189,63,33,7
7190,67,34,6
7191,75,33,6
7192,58,36,8
7193,70,37,5
7194,66,27,4
7195,69,39,11
7196,56,45,9
7197,66,22,7
7198,70,26,6
7199,67,30,6
7200,64,33,3
7201,57,31,4
7202,61,28,3
7203,74,38,11
7204,77,45,7
7205,65,30,5
7206,83,26,9
7207,73,32,9
7208,72,34,5
7209,72,31,6
7210,63,35,6
7211,82,33,9
7212,59,47,9
7213,70,40,7
7214,74,34,10
7215,67,31,7
7216,65,36,5
7217,70,35,7
7218,81,27,7
7219,69,37,13
7220,64,34,4
7221,77,28,12
7222,72,36,10
7223,75,27,8
7224,66,30,6
7225,65,26,5
7226,72,30,7
7227,79,26,12
7228,72,28,6
7229,68,36,5
7230,52,28,5
7231,72,34,8
7232,61,31,7
7233,70,31,4
7234,76,30,10
7235,86,47,15
7236,63,30,4
7237,76,25,6
7238,73,32,7
7239,74,29,10
7240,72,32,6
7241,79,26,6
7242,67,36,9
7243,80,27,10
7244,84,41,13
7245,69,29,4
7246,74,27,4
7247,67,35,10
7248,65,30,7
7249,71,25,2
7250,85,35,9
7251,66,30,7
7252,66,33,3
7253,75,28,6
7254,60,39,9
7255,69,27,7
7256,63,29,3
7257,81,37,6
7258,72,32,9
7259,81,33,11
7260,73,31,11
7261,79,35,11
7262,66,30,11
7263,65,32,5
7264,64,33,6
7265,64,32,7
7266,65,32,5
7267,74,31,10
7268,70,34,8
7269,66,40,8
7270,75,27,10
7271,74,34,8
7272,63,32,8
7273,73,35,9
7274,70,32,7
7275,83,34,13
7276,74,36,6
7277,59,32,7
7278,66,26,3
7279,70,13,2
7280,71,30,6
7281,74,34,9
7282,65,25,4
7283,64,38,7
7284,61,31,5
7285,67,33,6
7286,76,26,12
7287,76,27,11
7288,68,35,6
7289,63,22,3
7290,66,41,5
7291,66,32,9
7292,63,28,9
7293,79,31,11
7294,79,34,11
7295,82,41,9
7296,72,34,13
7297,80,32,9
7298,79,29,9
7299,64,28,5
7300,70,30,6
7301,79,36,10
7302,65,29,7
7303,71,37,8
7304,70,27,9
7305,65,27,6
7306,57,26,4
7307,65,34,9
7308,74,36,5
7309,64,27,5
7310,68,28,4
7311,73,33,9
7312,66,34,9
7313,70,33,7
7314,80,31,6
7315,81,39,8
7316,61,28,4
7317,80,39,9
7318,73,28,7
7319,71,33,8
7320,78,41,11
7321,65,33,5
7322,73,35,6
7323,60,23,4
7324,60,41,9
7325,74,28,5
7326,69,36,11
7327,69,28,8
7328,79,35,10
7329,59,37,9
7330,67,32,6
7331,66,32,7
7332,71,37,11
7333,64,33,10
7334,69,27,10
7335,70,21,4
7336,68,31,6
7337,67,39,8
7338,73,43,8
7339,60,34,7
7340,55,33,7
7341,75,37,12
7342,77,36,5
7343,64,27,4
7344,70,44,11
7345,65,33,6
7346,65,35,8
7347,81,42,6
7348,69,25,3
7349,64,28,8
7350,73,33,5
7351,79,33,12
7352,60,37,10
7353,68,28,6
7354,79,30,9
7355,66,41,10
7356,81,33,13
7357,67,26,10
7358,60,30,3
7359,72,31,6
7360,66,27,10
7361,76,38,8
7362,73,30,5
7363,81,35,7
7364,71,30,7
7365,57,37,10
7366,68,32,2
7367,66,35,6
7368,70,27,4
7369,64,40,7
7370,68,25,4
7371,73,32,4
7372,84,29,8
7373,70,31,8
7374,66,23,5
7375,83,28,7
7376,73,35,4
7377,73,24,5
7378,62,27,4
7379,57,35,6
7380,70,31,9
7381,67,32,9
7382,68,34,9
7383,86,36,7
7384,69,29,9
7385,66,27,6
7386,66,45,7
7387,54,36,4
7388,65,32,6
7389,61,35,13
7390,80,31,7
7391,77,22,4
7392,82,29,7
7393,76,22,7
7394,59,36,8
7395,65,24,2
7396,63,33,7
7397,71,30,5
7398,55,33,9
7399,64,35,3
7400,69,35,5
7401,69,33,2
7402,79,34,9
7403,66,35,5
7404,72,32,8
7405,65,30,8
7406,63,34,6
7407,70,27,9
7408,66,28,5
7409,72,23,5
7410,69,36,6
7411,61,26,7
7412,73,27,6
7413,75,35,8
7414,57,45,12
7415,71,34,7
7416,63,31,3
7417,63,29,5
7418,64,34,8
7419,69,38,8
7420,68,34,5
7421,67,37,7
7422,80,29,12
7423,79,22,5
7424,71,37,9
7425,70,32,5
7426,62,31,6
7427,64,27,3
7428,72,43,9
7429,66,36,8
7430,73,35,6
7431,63,27,5
7432,73,36,11
7433,68,32,12
7434,67,39,11
7435,77,34,7
7436,76,37,10
7437,63,34,8
7438,67,34,6
7439,66,29,5
7440,79,22,3
7441,79,37,7
7442,75,25,2
7443,78,39,15
7444,59,30,5
7445,63,32,8
7446,70,34,7
7447,66,37,6
7448,57,29,6
7449,64,33,6
7450,73,24,6
7451,57,28,7
7452,57,30,4
7453,65,28,3
7454,60,32,7
7455,61,33,8
7456,72,36,7
7457,74,29,8
7458,73,37,12
7459,63,33,3
7460,59,32,2
7461,69,38,9
7462,66,34,9
7463,68,37,7
7464,58,38,8
7465,78,25,5
7466,67,35,8
7467,77,32,7
7468,66,38,10
7469,73,39,12
7470,48,33,4
7471,89,44,10
7472,70,31,4
7473,62,38,8
7474,73,33,10
7475,73,27,6
7476,76,24,10
7477,66,21,3
7478,69,25,6
7479,78,33,9
7480,85,29,8
7481,62,39,11
7482,68,22,2
7483,57,33,8
7484,70,35,7
7485,76,26,4
7486,64,25,4
7487,63,28,8
7488,82,27,9
7489,79,37,10
7490,70,33,6
7491,67,37,7
7492,72,32,7
7493,65,34,8
7494,71,28,5
7495,69,34,6
7496,64,31,3
7497,65,32,7
7498,66,33,6
7499,71,44,13
7500,57,27,4
7501,66,26,7
7502,67,34,7
7503,63,35,7
7504,72,26,6
7505,81,28,10
7506,67,29,7
7507,60,27,9
7508,69,37,8
7509,69,32,4
7510,70,35,7
7511,67,31,5
7512,68,39,10
7513,73,37,12
7514,69,29,6
7515,62,23,4
7516,68,39,10
7517,81,29,8
7518,65,29,7
7519,78,39,13
7520,67,33,9
7521,66,29,5
7522,59,30,7
7523,75,25,6
7524,67,37,8
7525,98,32,12
7526,73,34,7
7527,61,34,6
7528,85,29,11
7529,78,25,4
7530,74,20,2
7531,72,31,9
7532,57,33,9
7533,75,25,5
7534,68,41,10
7535,54,36,10
7536,65,25,5
7537,73,25,8
7538,69,23,7
7539,75,30,10
7540,68,28,1
7541,70,29,8
7542,63,32,7
7543,61,46,7
7544,71,34,6
7545,74,29,7
7546,69,23,6
7547,76,43,9
7548,76,32,10
7549,69,36,9
7550,84,25,3
7551,65,30,10
7552,72,26,2
7553,75,29,7
7554,64,26,4
7555,65,29,4
7556,61,31,8
7557,80,26,8
7558,67,25,5
7559,71,25,4
7560,61,46,10
7561,68,29,7
7562,67,35,9
7563,57,25,5
7564,69,32,9
7565,61,37,8
7566,69,32,9
7567,62,29,6
7568,67,36,10
7569,67,31,7
7570,78,31,7
7571,65,35,11
7572,52,29,2
7573,66,32,7
7574,60,32,4
7575,79,33,9
7576,72,33,6
7577,77,32,11
7578,49,35,6
7579,61,36,6
7580,56,26,6
7581,76,34,7
7582,72,30,7
7583,59,28,7
7584,68,34,7
7585,68,27,8
7586,71,26,5
7587,78,31,8
7588,77,27,4
7589,57,40,6
7590,72,34,9
7591,62,33,6
7592,68,35,9
7593,70,36,9
7594,63,30,9
7595,62,35,6
7596,69,29,5
7597,65,31,7
7598,79,29,8
7599,64,37,10
7600,66,30,12
7601,71,25,11
7602,75,37,11
7603,73,42,13
7604,68,30,9
7605,71,24,8
7606,62,30,7
7607,67,30,5
7608,66,30,6
7609,71,28,6
7610,69,25,6
7611,69,29,6
7612,71,25,6
7613,66,35,7
7614,64,38,8
7615,79,31,8
7616,64,23,7
7617,71,27,5
7618,71,35,10
7619,68,32,4
7620,58,21,5
7621,74,36,10
7622,76,33,11
7623,70,27,3
7624,65,43,14
7625,56,34,13
7626,58,34,13
7627,66,36,4
7628,62,29,9
7629,73,28,7
7630,74,35,9
7631,70,36,4
7632,77,24,6
7633,77,27,8
7634,71,34,6
7635,77,20,9
7636,62,26,9
7637,56,32,7
7638,61,41,4
7639,76,31,8
7640,79,23,6
7641,79,24,7
7642,67,32,7
7643,63,34,8
7644,57,36,9
7645,73,41,11
7646,62,25,7
7647,71,25,1
7648,67,35,6
7649,85,30,9
7650,60,32,4
7651,64,25,5
7652,63,39,6
7653,76,28,7
7654,74,31,12
7655,76,29,8
7656,59,25,6
7657,69,28,7
7658,73,26,6
7659,66,33,6
7660,66,22,5
7661,58,37,8
7662,83,30,10
7663,76,26,10
7664,70,24,6
7665,79,30,8
7666,68,32,3
7667,77,27,5
7668,74,32,6
7669,62,21,3
7670,78,32,7
7671,66,27,3
7672,69,40,6
7673,71,32,10
7674,61,33,5
7675,65,40,12
7676,64,34,7
7677,71,32,6
7678,67,28,6
7679,75,22,3
7680,91,31,9
7681,58,26,4
7682,64,32,9
7683,63,30,4
7684,66,37,8
7685,67,25,6
7686,60,43,11
7687,62,34,4
7688,68,38,8
7689,71,35,8
7690,65,30,6
7691,65,39,7
7692,74,35,6
7693,64,39,8
7694,63,32,9
7695,65,35,10
7696,59,36,6
7697,81,28,5
7698,55,37,2
7699,74,25,6
7700,71,23,9
7701,72,21,2
7702,58,29,6
7703,71,33,10
7704,63,27,7
7705,68,26,8
7706,78,31,8
7707,58,25,2
7708,68,42,10
7709,63,25,4
7710,50,31,6
7711,57,38,7
7712,79,34,10
7713,61,35,8
7714,69,36,7
7715,70,36,7
7716,66,29,5
7717,70,42,11
7718,75,39,10
7719,86,39,9
7720,63,27,8
7721,69,29,9
7722,68,22,3
7723,62,27,7
7724,78,37,8
7725,74,27,4
7726,74,30,7
7727,70,31,9
7728,69,42,13
7729,78,29,4
7730,65,27,6
7731,75,28,6
7732,68,32,8
7733,69,34,8
7734,75,38,7
7735,72,28,4
7736,55,32,6
7737,75,28,9
7738,82,40,6
7739,59,31,3
7740,76,34,9
7741,79,32,7
7742,79,32,8
7743,69,35,7
7744,59,40,7
7745,61,30,6
7746,68,39,10
7747,54,33,6
7748,74,36,7
7749,62,27,4
7750,80,39,14
7751,73,27,8
7752,70,31,5
7753,70,37,13
7754,78,36,8
7755,69,32,8
7756,69,39,6
7757,66,27,4
7758,77,35,6
7759,76,35,9
7760,65,29,11
7761,71,29,4
7762,63,36,9
7763,73,40,9
7764,81,35,9
7765,78,29,8
7766,80,33,9
7767,76,29,9
7768,62,27,7
7769,52,32,7
7770,73,39,11
7771,76,25,7
7772,81,36,8
7773,70,39,10
7774,75,40,9
7775,73,31,3
7776,68,26,5
7777,79,38,12
7778,70,33,8
7779,72,32,9
7780,60,34,8
7781,62,34,9
7782,68,32,7
7783,70,31,6
7784,66,27,8
7785,82,30,7
7786,76,33,5
7787,77,37,14
7788,71,44,14
7789,74,26,3
7790,65,31,7
7791,64,32,6
7792,75,37,10
7793,78,23,8
7794,66,31,10
7795,62,31,6
7796,68,32,6
7797,66,29,8
7798,64,24,4
7799,81,25,5
7800,72,37,10
7801,88,33,12
7802,70,38,8
7803,66,31,8
7804,77,32,9
7805,76,38,6
7806,82,32,7
7807,63,27,4
7808,59,24,4
7809,74,30,7
7810,63,39,13
7811,67,31,6
7812,77,27,11
7813,64,38,8
7814,65,21,1
7815,59,41,6
7816,62,23,4
7817,66,35,8
7818,49,31,5
7819,57,25,7
7820,85,38,12
7821,67,32,6
7822,77,27,5
7823,74,47,11
7824,74,38,12
7825,65,32,6
7826,67,21,7
7827,69,34,8
7828,65,39,8
7829,79,28,6
7830,63,32,4
7831,57,33,6
7832,72,29,8
7833,69,27,6
7834,64,29,7
7835,74,23,5
7836,65,31,4
7837,67,25,4
7838,81,35,6
7839,51,29,7
7840,77,37,10
7841,51,28,5
7842,56,32,7
7843,58,30,6
7844,51,29,4
7845,59,32,4
7846,66,35,9
7847,63,35,7
7848,61,38,7
7849,79,28,6
7850,82,32,13
7851,70,34,8
7852,67,34,7
7853,70,35,7
7854,62,31,5
7855,71,38,9
7856,70,35,8
7857,63,32,4
7858,64,25,7
7859,56,37,5
7860,71,24,4
7861,75,23,9
7862,60,38,8
7863,76,34,7
7864,65,35,8
7865,67,26,5
7866,66,26,7
7867,65,32,8
7868,62,23,5
