gene_symbol	QTL_type	percent_variance	beta	cis_trans
Adipoq	DISTANT	18.58444311	0.6096629086634678	trans
Pnpo	LOCAL	25.11197347	0.7086885559962147	cis
Kpnb1	LOCAL	17.07001448	0.5842946941398663	cis
Cisd3	LOCAL	40.78803559	0.9031947252946066	cis
Gsdma3	LOCAL	51.51047835	1.014992397508474	cis
Jup	LOCAL	20.97801581	0.6477347575975833	cis
Crbn	DISTANT	18.20054072	0.6033330874400972	trans
Srsf3	DISTANT	17.13065655	0.5853316418920133	trans
Lasp1	LOCAL	17.07783339	0.5844284967384804	cis
Krt23	LOCAL	34.52029351	0.8309066555275628	cis
Krt20	LOCAL	25.89709959	0.7196818684668942	cis
Cnp	LOCAL	51.62043743	1.0160751687744367	cis
Naglu	LOCAL	48.38015925	0.983668229130127	cis
Ifi35	LOCAL	23.8444669	0.6905717471776557	cis
Nmi	DISTANT	32.30573311	0.8038125790257329	trans
Dtx3l	DISTANT	17.05735162	0.5840779334986043	trans
Ghdc	LOCAL	18.46149532	0.607642910268852	cis
Fam21	DISTANT	16.6623993	0.5772763514990026	trans
Dcakd	LOCAL	28.58912916	0.7561630665405445	cis
Acbd4	LOCAL	44.35636654	0.9418743710283235	cis
Gosr2	LOCAL	39.88642013	0.8931564267249047	cis
Mapt	LOCAL	19.63208721	0.6266113182827134	cis
Serpine2	DISTANT	18.49041528	0.6081186607891588	trans
Nsf	LOCAL	31.48289974	0.7935099210469898	cis
Dnm2	DISTANT	17.62364661	0.5936943087145101	trans
Taco1	LOCAL	25.78988302	0.7181905460252175	cis
Tbc1d17	DISTANT	16.17340514	0.5687425628524737	trans
Clca1	DISTANT	17.6097093	0.5934595066219767	trans
Pitpnc1	LOCAL	29.91998437	0.7735629821805075	cis
Prkca	LOCAL	39.46083921	0.8883787391647777	cis
Mapre2	DISTANT	16.15449439	0.5684099645502355	trans
Apoh	LOCAL	31.60067855	0.7949928119171896	cis
Abca8a	LOCAL	49.9546409	0.9995463060809139	cis
Abca9	LOCAL	48.04354414	0.9802402168856367	cis
Pllp	DISTANT	29.89396067	0.7732264955367217	trans
Abca6	LOCAL	24.56079314	0.700867935348736	cis
Cyp2f2	DISTANT	16.97394663	0.5826482065534915	trans
Ilf2	DISTANT	16.45372683	0.5736501866120154	trans
Sin3a	DISTANT	16.70766879	0.5780600105525376	trans
AI597468	DISTANT	17.23982423	0.5871937368535193	trans
Ddx18	DISTANT	17.23502927	0.5871120722655939	trans
Trmt10c	DISTANT	18.12827338	0.6021340943676915	trans
Slc25a10	LOCAL	18.80254458	0.6132298847903614	cis
Gprc5c	LOCAL	18.80540686	0.6132765584954312	cis
Fdxr	LOCAL	47.93789247	0.9791618096106486	cis
Slc9a3r1	LOCAL	27.87249077	0.7466256193032756	cis
Nat9	LOCAL	29.038756	0.7620860318887888	cis
Trim65	LOCAL	30.16729375	0.7767534196899297	cis
Nt5c	LOCAL	25.41413219	0.7129394390830122	cis
Mif4gd	LOCAL	32.25051461	0.8031253278287269	cis
Grb2	LOCAL	18.69495069	0.611472823435351	cis
Usp19	DISTANT	17.94993684	0.5991650330251257	trans
Slc25a19	LOCAL	28.87254756	0.7599019352521745	cis
Galk1	LOCAL	17.45492521	0.5908455840572898	cis
Nrd1	DISTANT	17.19121929	0.5863654029698546	trans
Sept9	LOCAL	21.39806034	0.6541874401117771	cis
Baiap2	LOCAL	20.72500915	0.6438168862339664	cis
Afmid	LOCAL	49.18586841	0.9918252710029121	cis
Tha1	LOCAL	36.50572903	0.8544674251251477	cis
Cant1	LOCAL	23.44834541	0.6848115859125049	cis
Lgals3bp	LOCAL	35.29025047	0.8401220205422543	cis
Tbk1	DISTANT	20.44300632	0.6394217124871504	trans
Rnf213	LOCAL	24.47330995	0.6996186096724415	cis
P4hb	LOCAL	21.13198238	0.6501074123558352	cis
Rptor	LOCAL	17.45195919	0.5907953823448521	cis
Arg1	DISTANT	17.98231916	0.5997052469338583	trans
Dcxr	LOCAL	20.31014638	0.6373405115007205	cis
Mtor	DISTANT	17.63981306	0.5939665488897502	trans
Oxld1	LOCAL	30.72418103	0.7838900564492447	cis
Aspscr1	LOCAL	30.30909277	0.7785768140652534	cis
Fn3krp	LOCAL	31.98185091	0.7997731041989347	cis
BC017643	LOCAL	21.0975188	0.6495770747186203	cis
Hars2	DISTANT	17.91615564	0.5986009629126903	trans
Dtnb	LOCAL	18.58724922	0.6097089341644913	cis
Ptrhd1	LOCAL	22.26189521	0.6672614961167773	cis
Ylpm1	DISTANT	16.76799996	0.5791027535765998	trans
Hs1bp3	LOCAL	17.30980739	0.5883843538028523	cis
Abcg8	DISTANT	18.3667535	0.6060817354119822	trans
Rdh14	LOCAL	24.39483985	0.6984960966247413	cis
Ncoa5	DISTANT	17.63235431	0.5938409603589163	trans
Arglu1	DISTANT	16.61767912	0.5765011555929441	trans
Sf3a2	DISTANT	16.43427218	0.5733109484389776	trans
Sos1	DISTANT	16.66777796	0.5773695170339356	trans
Sbno2	DISTANT	19.6022497	0.6261349646841327	trans
Eif2d	DISTANT	17.084118	0.5845360211312901	trans
Gtf3c1	DISTANT	17.10257883	0.584851756088669	trans
Ccdc9	DISTANT	19.93222134	0.6313829478216846	trans
Rock2	LOCAL	20.95849432	0.6474333065266259	cis
Pdcd4	DISTANT	17.338098	0.5888649760344047	trans
Ywhaq	LOCAL	18.94497192	0.6155480796818393	cis
Iah1	LOCAL	43.71696135	0.9350610819620289	cis
Uxs1	DISTANT	21.56576301	0.6567459632156105	trans
Pak2	DISTANT	19.12503094	0.6184663441125959	trans
Rpl10a	DISTANT	16.727433	0.5784018153498484	trans
Adi1	LOCAL	43.78328968	0.935770160669809	cis
Trappc8	DISTANT	18.36342345	0.6060267890118389	trans
Tbrg4	DISTANT	16.3073405	0.5710926457239666	trans
Chordc1	DISTANT	16.28199309	0.5706486325226758	trans
Pcbp1	DISTANT	18.06097422	0.6010153778398686	trans
Tgoln1	DISTANT	18.52781427	0.6087333450699083	trans
Tmem18	LOCAL	30.65783757	0.7830432627894834	cis
Colec11	LOCAL	24.64063059	0.702006133733887	cis
Vps8	DISTANT	21.49353813	0.655645302431124	trans
Ankmy2	LOCAL	16.84918335	0.5805029431449938	cis
Armc8	DISTANT	16.4095534	0.5728796278451521	trans
Pip4k2b	DISTANT	16.41790749	0.5730254355611102	trans
Ptplad1	DISTANT	16.77512239	0.5792257312999829	trans
Mavs	DISTANT	16.55286367	0.5753757671296211	trans
Agmo	LOCAL	17.8355258	0.5972524725775524	cis
Stxbp6	LOCAL	37.44367411	0.8653747640184569	cis
Prkcdbp	DISTANT	20.39581402	0.6386832394857407	trans
Arhgap5	LOCAL	44.45884064	0.9429617239315708	cis
2700097O09Rik	LOCAL	31.55571235	0.7944269928697035	cis
Heatr5a	LOCAL	22.09562014	0.6647649229614933	cis
Dtd2	LOCAL	49.31861942	0.9931628206895383	cis
Nubpl	LOCAL	19.72888505	0.628154201609764	cis
Klkb1	DISTANT	16.90051883	0.5813865982287517	trans
Srp54a	LOCAL	23.36847713	0.6836443100033818	cis
Mocs3	DISTANT	16.26432822	0.570338990776538	trans
1110008L16Rik	LOCAL	20.78799209	0.6447944182450713	cis
Mia2	LOCAL	20.78629433	0.6447680874547065	cis
Fkbp3	LOCAL	20.57273228	0.6414473053961642	cis
Atp5s	LOCAL	16.73140235	0.5784704374468932	cis
L3hypdh	LOCAL	49.1771109	0.9917369701690061	cis
Daam1	LOCAL	16.6059107	0.5762969842017222	cis
Dhrs7	LOCAL	41.44231546	0.9104099676519365	cis
Rce1	DISTANT	31.98774692	0.7998468218352811	trans
Trmt5	LOCAL	22.40264269	0.6693675027964833	cis
Slc16a2	DISTANT	24.78223673	0.7040204078007967	trans
C8a	DISTANT	16.75029162	0.5787968835437869	trans
Ntan1	DISTANT	26.74750572	0.7314028400272998	trans
Rtp3	DISTANT	20.8608386	0.6459231935764499	trans
Rdh11	LOCAL	22.00613483	0.6634174376665117	cis
Gphn	LOCAL	30.01160635	0.7747464920862824	cis
Sipa1l1	LOCAL	18.26234464	0.6043565940733996	cis
Trip11	DISTANT	16.68807931	0.5777210280057321	trans
Acot3	LOCAL	22.76717014	0.6747913772418851	cis
Zfyve1	LOCAL	27.38759608	0.7401026426111449	cis
Ptgr2	LOCAL	22.4776418	0.6704870140427778	cis
Numb	LOCAL	29.67406634	0.7703773924512582	cis
Entpd5	LOCAL	39.04581696	0.8836947092746454	cis
Naa15	DISTANT	16.15835709	0.5684779167214853	trans
Acyp1	LOCAL	39.96746621	0.8940633781785271	cis
Rnf113a2	LOCAL	19.63383665	0.6266392367223744	cis
Gstz1	LOCAL	24.55282066	0.7007541745862097	cis
Irf2bpl	LOCAL	21.58588595	0.657052295483396	cis
Sptlc1	DISTANT	19.36819209	0.6223856053926697	trans
Adck1	LOCAL	26.95219578	0.7341961015968418	cis
Sptlc2	LOCAL	17.87794004	0.5979622068325054	cis
St6gal1	DISTANT	16.27398946	0.5705083603243689	trans
Eftud1	DISTANT	20.74796527	0.6441733504267311	trans
Krt20	DISTANT	16.58928351	0.5760083942096678	trans
F11	DISTANT	17.47197017	0.5911339978380536	trans
Krt23	DISTANT	18.87236923	0.6143674670748769	trans
Tmem238	DISTANT	23.17655408	0.6808311696742446	trans
Hfe	DISTANT	21.08179134	0.6493349111206019	trans
9030617O03Rik	LOCAL	23.83313476	0.690407629737679	cis
Cactin	DISTANT	27.46400672	0.7411343565103429	trans
Atxn3	LOCAL	28.55147694	0.7556649646503403	cis
Rin3	LOCAL	21.77040907	0.6598546668774875	cis
Golga5	LOCAL	21.14333636	0.6502820366579412	cis
Osgep	DISTANT	32.87039886	0.8108069913364092	trans
Tprkb	DISTANT	28.28543824	0.7521361344863042	trans
Serpina1a	LOCAL	22.79942205	0.6752691618902792	cis
Serpina1d	LOCAL	51.76825369	1.0175289056336434	cis
Serpina1b	LOCAL	16.22383815	0.5696286184875194	cis
Serpina11	LOCAL	20.22111376	0.6359420376103471	cis
Serpina3f	LOCAL	49.76189482	0.9976161067264301	cis
Serpina3g	LOCAL	39.44124149	0.8881581108113578	cis
Serpina3n	LOCAL	31.79484867	0.7974314850819473	cis
Serpina3m	LOCAL	20.86499957	0.6459876093238941	cis
Snx17	DISTANT	21.59866336	0.6572467323615995	trans
Psip1	DISTANT	22.25585855	0.6671710208035118	trans
Clmn	LOCAL	18.43080218	0.6071375821014542	cis
Dnttip2	DISTANT	16.44233485	0.5734515646504071	trans
Cdh2	DISTANT	17.39196888	0.589779092203174	trans
Shank3	DISTANT	16.81908636	0.5799842473722885	trans
Wars	LOCAL	20.01637385	0.6327143723671844	cis
Ypel5	DISTANT	26.81859247	0.7323741184667847	trans
Setd3	LOCAL	56.09909984	1.0592365159868686	cis
Cyp46a1	LOCAL	45.76841659	0.9567488342297575	cis
Hsp90aa1	LOCAL	16.89620837	0.5813124524728505	cis
Cfl1	DISTANT	16.43824677	0.5733802711987918	trans
Glrx5	LOCAL	27.50211534	0.7416483713998164	cis
Wwox	DISTANT	18.32501298	0.6053926491129538	trans
Nfic	DISTANT	16.8145268	0.5799056268049139	trans
Cdc42bpb	LOCAL	30.45255455	0.7804172544222737	cis
Klc1	LOCAL	23.77240666	0.6895274709538409	cis
Spata5	DISTANT	16.12656624	0.5679184138588922	trans
Bag5	LOCAL	47.5919308	0.9756221686698185	cis
Ahnak2	LOCAL	29.80520753	0.7720778138244875	cis
Adssl1	LOCAL	26.70020802	0.730755882904818	cis
Inf2	LOCAL	39.28685029	0.8864180761920415	cis
G3bp1	DISTANT	18.2253314	0.6037438430327883	trans
Serinc3	DISTANT	18.99717981	0.6163956490761433	trans
Ighg2c	LOCAL	21.31035345	0.652845363773076	cis
Ighv14-3	LOCAL	33.05666443	0.8131010322217037	cis
Gabpa	DISTANT	19.33671858	0.6218797083037845	trans
Ndufa11	DISTANT	22.84368365	0.6759243101117166	trans
Nomo1	DISTANT	16.22334244	0.569619916084401	trans
Ptk2	DISTANT	20.99479605	0.6479937661737187	trans
Akr1c20	LOCAL	23.4319418	0.6845720093605931	cis
Akr1c12	LOCAL	29.05006229	0.7622343772095299	cis
Akr1c19	LOCAL	51.74673666	1.0173174200808714	cis
Akr1c13	LOCAL	27.38986298	0.7401332715126379	cis
Akr1c18	LOCAL	44.67961679	0.9453001300116276	cis
Pitrm1	LOCAL	46.46560575	0.964008358366254	cis
Akr1c14	LOCAL	32.46854384	0.8058355147298982	cis
Akr1c6	LOCAL	36.45930287	0.8539239178053277	cis
Commd1	DISTANT	19.03400627	0.6169928082238885	trans
Ero1lb	LOCAL	22.43906078	0.6699113490604559	cis
Xpc	DISTANT	19.67401101	0.6272800173766099	trans
5033411D12Rik	LOCAL	42.24685174	0.9192045663507117	cis
Clec4f	DISTANT	18.00356188	0.6000593617301542	trans
Psmb10	DISTANT	16.68515381	0.5776703871586287	trans
Gbp3	DISTANT	17.57252168	0.5928325510631143	trans
Snx27	DISTANT	16.18078607	0.5688723243400051	trans
Hist1h1c	LOCAL	21.30337656	0.6527384860723321	cis
Fabp7	DISTANT	17.82426441	0.5970638895461691	trans
Mup14	DISTANT	28.51508164	0.7551831783084154	trans
Ypel5	DISTANT	25.60869182	0.7156632143683228	trans
Aldh5a1	LOCAL	27.97090068	0.7479425202513894	cis
Gpld1	LOCAL	21.69718756	0.6587440710928638	cis
Mrps18b	DISTANT	20.13565129	0.6345967426641899	trans
Tdp2	LOCAL	25.59291661	0.7154427525665488	cis
Slc17a3	LOCAL	23.61069128	0.6871781614690619	cis
Hfe	LOCAL	32.16882647	0.8021075547580886	cis
N4bp2	DISTANT	22.52998424	0.6712672230937542	trans
Acot13	LOCAL	41.70990503	0.913344458898175	cis
Cmah	LOCAL	17.67105406	0.5944922885959076	cis
Tmem33	DISTANT	16.58796784	0.5759855525965908	trans
Aqp9	DISTANT	17.3264738	0.588667542845705	trans
Agtr1a	LOCAL	27.07029402	0.7358028814838931	cis
Eci3	LOCAL	17.49045106	0.5914465497405492	cis
Cyp51	DISTANT	16.23949382	0.5699033921639702	trans
Jmy	DISTANT	23.24748212	0.6818721598657626	trans
Ripk1	LOCAL	31.43609634	0.7929198741360945	cis
Pnp	DISTANT	19.49054116	0.6243483188093005	trans
Serpinb6b	LOCAL	21.63754923	0.6578381142804056	cis
Nqo2	LOCAL	25.32365377	0.711669217684733	cis
Serpinb9	LOCAL	19.03256223	0.6169694032932265	cis
Eci2	LOCAL	20.77621223	0.6446117006384541	cis
Fars2	LOCAL	16.18155181	0.5688857848461323	cis
Mars	DISTANT	20.2145058	0.6358381209081444	trans
Gm4841	DISTANT	27.2848634	0.738713251539459	trans
Txndc5	LOCAL	22.43864588	0.6699051556750403	cis
Gnpda2	DISTANT	18.70769286	0.6116811728343452	trans
Ddx58	DISTANT	17.35564309	0.5891628482855992	trans
Ogfod1	DISTANT	27.2813525	0.7386657227731634	trans
Ifit2	DISTANT	24.0187594	0.6930910387532073	trans
Pak1ip1	LOCAL	21.019153	0.6483695396916792	cis
Parp4	DISTANT	16.46970172	0.5739285969526174	trans
Riok1	LOCAL	23.09994875	0.679705064715572	cis
Exog	DISTANT	29.77039681	0.7716268114833751	trans
Isg15	DISTANT	17.77323936	0.5962086775618081	trans
Sirt5	LOCAL	53.39272956	1.0333705004498628	cis
Tpmt	LOCAL	49.89403536	0.998939791579052	cis
Mtap	DISTANT	16.46339425	0.5738186865204026	trans
F12	LOCAL	17.28058007	0.5878874053762335	cis
Auh	LOCAL	18.06689657	0.6011139088392482	cis
Hk3	LOCAL	30.22397943	0.7774828542160913	cis
Car1	DISTANT	16.14537606	0.5682495237129548	trans
Cers2	DISTANT	16.12779123	0.5679399832728806	trans
Pcbd2	LOCAL	25.80885999	0.7184547305154306	cis
Gsn	DISTANT	16.14807671	0.5682970475024484	trans
Thoc3	LOCAL	16.19639673	0.5691466723086414	cis
Idnk	LOCAL	16.79512442	0.5795709519981139	cis
Trf	DISTANT	16.70004306	0.5779280761478889	trans
Ctsl	LOCAL	25.69335455	0.7168452350403118	cis
Gimap9	DISTANT	23.38791954	0.6839286445236813	trans
Fbp1	LOCAL	22.58397803	0.6720710978758125	cis
Habp4	LOCAL	48.35969043	0.9834601204929461	cis
Rbp1	DISTANT	16.73100357	0.5784635437086766	trans
2210016F16Rik	LOCAL	31.0550242	0.788099285623328	cis
Cfi	DISTANT	17.52436424	0.5920196658895717	trans
Dnajc25	DISTANT	17.05680657	0.5840686016214192	trans
Srd5a1	LOCAL	37.41390216	0.865030660265866	cis
Col18a1	DISTANT	18.67274457	0.6111095576081265	trans
Slc12a7	LOCAL	30.81579201	0.7850578578678135	cis
Clptm1l	LOCAL	20.56085229	0.641262072634894	cis
Tppp	LOCAL	20.79171213	0.6448521090916893	cis
Rbbp4	DISTANT	16.62570037	0.5766402755618099	trans
Cast	LOCAL	34.42510668	0.8297602868298771	cis
Glrx	LOCAL	31.50184529	0.7937486414476562	cis
Erap1	LOCAL	17.37695649	0.5895244946564986	cis
Ptpn21	DISTANT	25.66023287	0.7163830381855785	trans
Fam151b	LOCAL	21.83023366	0.660760677704114	cis
Dhfr	LOCAL	26.84886787	0.7327873889471624	cis
Mtx3	LOCAL	35.88756779	0.8472020749502447	cis
Arsb	LOCAL	17.46297599	0.5909818269625556	cis
Tbca	LOCAL	19.02269865	0.6168095111134393	cis
Wdr41	LOCAL	23.24582212	0.6818478146918123	cis
Gfm2	LOCAL	27.44914591	0.7409338149929452	cis
Cd14	DISTANT	28.55396363	0.7556978712422049	trans
Ptcd2	LOCAL	21.89911455	0.6618023050730483	cis
Fcho2	LOCAL	17.53113047	0.5921339454886876	cis
Osbpl11	DISTANT	16.71412252	0.5781716444102045	trans
Ogdh	DISTANT	17.20462985	0.5865940649205377	trans
Slc30a5	LOCAL	39.36978772	0.887353229779438	cis
Sp100	DISTANT	20.84730116	0.645713576750559	trans
Nckap1l	DISTANT	17.67386531	0.5945395749653677	trans
Lin7a	DISTANT	17.93652586	0.5989411633875233	trans
Nln	LOCAL	30.08432983	0.7756845986610795	cis
Cwc27	LOCAL	23.01858778	0.6785070048275109	cis
Dvl1	DISTANT	18.82145388	0.6135381631161994	trans
Ndufaf2	LOCAL	38.11570213	0.873105974438384	cis
Gtf2b	DISTANT	17.45922178	0.5909182985828074	trans
Syf2	DISTANT	24.98107628	0.7068391087086227	trans
Elmo1	DISTANT	18.30228939	0.6050171797560793	trans
Dhx29	LOCAL	19.20771137	0.6198017645989724	cis
Ugt1a6a	DISTANT	18.59611107	0.6098542624266883	trans
Snx18	LOCAL	18.55576897	0.6091923993288163	cis
Pard6b	DISTANT	18.45505995	0.6075369939353488	trans
Nudt8	DISTANT	16.31206814	0.5711754220902717	trans
Sorbs3	DISTANT	16.30964729	0.5711330368661929	trans
Hmgcs1	LOCAL	18.21824005	0.6036263753349418	cis
Tmem68	DISTANT	44.06975861	0.9388264867375653	trans
Nnt	LOCAL	49.6355375	0.9963487090371523	cis
Fhit	LOCAL	22.02773879	0.6637430043322491	cis
Rpp14	LOCAL	32.60645985	0.8075451671578501	cis
Acox2	LOCAL	37.42476459	0.8651562239272166	cis
Pxk	LOCAL	18.03766749	0.6006274634080596	cis
Flnb	DISTANT	25.70195394	0.7169651866025295	trans
Abhd6	DISTANT	16.41146945	0.5729130728129704	trans
Nudt13	LOCAL	41.46592791	0.9106692913456564	cis
Adk	LOCAL	24.17307601	0.6953139723894523	cis
Appl1	LOCAL	19.27028672	0.620810546302171	cis
Ppif	LOCAL	45.51228135	0.9540679362603064	cis
Ppie	DISTANT	37.46932344	0.8656711089091514	trans
Slmap	LOCAL	19.83559656	0.629850721361816	cis
Anxa11	LOCAL	21.23497548	0.651689734152687	cis
Tkt	LOCAL	18.69122175	0.6114118374712744	cis
Exosc9	DISTANT	19.5315719	0.6250051503787789	trans
Nedd4	DISTANT	16.24053839	0.5699217207652293	trans
Itih3	LOCAL	17.33830176	0.5888684362402182	cis
Itih1	LOCAL	16.77623917	0.579245011545201	cis
Ehd4	DISTANT	16.82171838	0.5800296264847168	trans
Rft1	LOCAL	18.16996709	0.6028261289957495	cis
Glud1	LOCAL	18.18306979	0.6030434443719623	cis
Fam25c	LOCAL	35.39653598	0.8413861893328176	cis
Stradb	DISTANT	23.67018068	0.6880433224732292	trans
Ghitm	LOCAL	35.0953401	0.8377987837183819	cis
Dis3	DISTANT	17.68013067	0.5946449473425297	trans
Fam213a	LOCAL	53.51571015	1.0345599078835406	cis
Fermt2	LOCAL	16.71545914	0.5781947619963363	cis
Gnpnat1	LOCAL	27.83327733	0.7461002255729454	cis
Gmfb	LOCAL	31.96467761	0.7995583482148129	cis
Emc10	DISTANT	16.68266386	0.5776272822504145	trans
Gch1	LOCAL	34.28930824	0.8281220711948208	cis
Ktn1	LOCAL	16.89899062	0.5813603120268874	cis
Tmem260	LOCAL	34.7139672	0.8332342671782048	cis
Cpped1	DISTANT	16.68598768	0.5776848220266827	trans
Akr1e1	DISTANT	16.91994021	0.5817205550777796	trans
Acin1	LOCAL	19.77194079	0.6288392607018108	cis
Pnp	LOCAL	50.00213077	1.0000213074729958	cis
Ndrg2	LOCAL	30.17291284	0.776825757039505	cis
Dera	DISTANT	17.08559994	0.5845613729968822	trans
Pck2	LOCAL	31.43805517	0.7929445777606402	cis
Thtpa	LOCAL	17.60720257	0.5934172658425099	cis
Arhgef40	LOCAL	27.86606445	0.7465395428240891	cis
Dcaf11	LOCAL	21.8457382	0.6609952828878585	cis
Serpina10	DISTANT	21.26911767	0.6522134262647465	trans
Fndc3b	DISTANT	20.1344731	0.6345781764290355	trans
Gmpr2	LOCAL	45.10372554	0.9497760319148931	cis
Sdr39u1	LOCAL	16.5893193	0.5760090155544443	cis
Hk1	DISTANT	16.18998272	0.5690339659457948	trans
Coasy	DISTANT	17.53316334	0.5921682757460079	trans
Gnl3	DISTANT	17.62020095	0.5936362682653411	trans
Ebpl	LOCAL	42.0373922	0.9169230305756313	cis
Rnaseh2b	LOCAL	35.08585658	0.8376855803939804	cis
Psph	DISTANT	17.0209585	0.5834545140797182	trans
Fam151b	DISTANT	19.77227541	0.6288445819119379	trans
Rangap1	DISTANT	17.37240644	0.5894473079080097	trans
Ccdc25	LOCAL	16.82044781	0.5800077208106802	cis
Esrra	DISTANT	23.39140334	0.6839795806893653	trans
Serpina3k	DISTANT	16.92835107	0.5818651230311025	trans
Mipep	LOCAL	21.03842163	0.6486666575368276	cis
Gtf2a2	DISTANT	16.90415956	0.5814492163551345	trans
Cyp2a5	DISTANT	18.97638158	0.6160581397887703	trans
Kif13b	LOCAL	28.50514028	0.7550515251292457	cis
Msra	LOCAL	35.69501501	0.8449262099142149	cis
Ephx2	LOCAL	26.53413648	0.728479738633821	cis
Ptk2b	LOCAL	27.17692203	0.7372505955236659	cis
Dock5	LOCAL	17.16032818	0.5858383425485225	cis
Chmp7	LOCAL	33.98040873	0.8243835118438505	cis
Entpd4	LOCAL	45.47411453	0.9536678093550186	cis
Xpo7	LOCAL	21.00685323	0.6481798088493655	cis
Gtpbp4	DISTANT	16.79148668	0.5795081825134136	trans
Edem2	DISTANT	20.49544716	0.6402413163800037	trans
Nop2	DISTANT	16.49733882	0.5744099375881305	trans
Ubr3	DISTANT	17.66620444	0.5944107071713968	trans
Nt5dc1	DISTANT	16.1333917	0.5680385849570432	trans
Nrbf2	DISTANT	17.84394182	0.5973933682256608	trans
Esd	LOCAL	35.82357676	0.8464464160240742	cis
Aaas	DISTANT	17.8637013	0.5977240383320718	trans
Lcp1	LOCAL	19.74668496	0.628437506200895	cis
Cpb2	LOCAL	30.8518051	0.7855164555882964	cis
Stbd1	DISTANT	18.261439	0.6043416086949499	trans
Sugt1	LOCAL	23.37638568	0.6837599824499822	cis
Vwa8	LOCAL	34.38863851	0.8293206678963211	cis
Naa16	LOCAL	21.84379035	0.6609658137906983	cis
Dap	DISTANT	17.51065369	0.5917880311395289	trans
Tdrd3	LOCAL	18.87365279	0.6143883591019609	cis
Cyp4f14	DISTANT	16.40559959	0.5728106072691043	trans
Fam173a	DISTANT	26.57949711	0.7291021479875094	trans
Rnmt	DISTANT	17.20828389	0.5866563540949676	trans
Stam	DISTANT	16.51009637	0.5746319930181403	trans
Cln5	LOCAL	47.08914088	0.97045495392625	cis
Sephs1	DISTANT	17.46423759	0.5910031741031515	trans
Gpr180	LOCAL	20.82256802	0.6453304273006194	cis
Ipo5	LOCAL	25.23718306	0.7104531379338119	cis
Dock9	LOCAL	21.26565369	0.6521603129599347	cis
Clybl	LOCAL	27.90859425	0.7471090181492926	cis
Ggact	LOCAL	22.51792082	0.6710874878881292	cis
Farp1	LOCAL	20.6904196	0.6432794043026716	cis
Card6	LOCAL	35.05868093	0.8373611040644293	cis
C6	LOCAL	30.19554408	0.7771170321129245	cis
Abcc3	DISTANT	17.67585255	0.5945729988823912	trans
Lmbrd2	LOCAL	18.88109895	0.6145095434572192	cis
C9	LOCAL	22.32430142	0.6681961002580006	cis
Tbc1d2b	DISTANT	17.31635699	0.5884956582677564	trans
Fam134c	DISTANT	17.67486851	0.5945564482872926	trans
Triobp	DISTANT	21.46851169	0.6552634842565241	trans
Fbxo4	LOCAL	38.50721965	0.8775787104300103	cis
Rai14	LOCAL	25.44654927	0.7133939903026938	cis
Ugt3a1	LOCAL	21.66914988	0.6583183102420895	cis
Dnajc21	LOCAL	18.99923781	0.6164290358183981	cis
Dnajb9	DISTANT	37.4518236	0.8654689318513981	trans
Ugt3a2	LOCAL	41.79810305	0.9143096089399915	cis
Agxt2	LOCAL	20.46588938	0.6397794835722695	cis
Amacr	LOCAL	41.59887501	0.9121280064771611	cis
Col6a6	DISTANT	23.05081064	0.6789817470300656	trans
Sub1	LOCAL	19.3384896	0.621908186149692	cis
Tars	LOCAL	35.82952009	0.8465166281887202	cis
Uaca	DISTANT	16.34878241	0.5718178452969092	trans
Hsp90b1	DISTANT	16.60889645	0.5763487910978906	trans
Dnajc3	DISTANT	16.80832498	0.5797986716093785	trans
Luc7l3	DISTANT	18.79552677	0.6131154339926536	trans
Myo10	LOCAL	23.10106113	0.6797214301462033	cis
Epdr1	DISTANT	19.16765709	0.6191551839401814	trans
Aldh2	DISTANT	16.58884085	0.5760007092009523	trans
Fam105b	LOCAL	31.01631581	0.7876079711379259	cis
Fam173b	LOCAL	45.19863386	0.9507747773263656	cis
Rcc2	DISTANT	17.11877129	0.5851285549347255	trans
Cmbl	LOCAL	26.18085798	0.7236139575768283	cis
Sdc2	LOCAL	41.2614431	0.908421081877782	cis
Ergic3	DISTANT	16.31773798	0.571274679641939	trans
Stk3	LOCAL	26.44745993	0.7272889374932084	cis
Nat6	DISTANT	21.60567981	0.6573534788833174	trans
Slc25a32	LOCAL	22.69147168	0.6736686378331709	cis
Dpys	LOCAL	38.32458248	0.8754950882786264	cis
Col4a2	DISTANT	16.72999453	0.5784460999954966	trans
Pxk	DISTANT	17.94490331	0.5990810180601619	trans
Mybbp1a	DISTANT	16.93890039	0.5820463966042569	trans
Dusp28	DISTANT	23.89524451	0.6913066542425294	trans
Plbd1	DISTANT	16.41818857	0.5730303407324957	trans
Sntb1	LOCAL	30.58171264	0.7820704909405545	cis
Tatdn1	LOCAL	45.62524276	0.9552512000515886	cis
Pnp	DISTANT	16.1589364	0.5684881071755151	trans
Fam84b	LOCAL	23.72039301	0.6887727202786127	cis
D15Ertd621e	LOCAL	18.29653571	0.6049220728325261	cis
Otub1	DISTANT	17.8826776	0.5980414300029723	trans
Jak1	DISTANT	18.52266862	0.6086488087559196	trans
Cd99l2	DISTANT	19.53353457	0.625036552051158	trans
Mtss1	LOCAL	16.36354365	0.5720759328970237	cis
Ndrg1	LOCAL	19.35994827	0.6222531361110203	cis
Ppfibp2	DISTANT	16.14716701	0.5682810398033705	trans
